step,loss,lr
132650,3.493743,0.020963
132700,3.629124,0.020960
132750,3.921615,0.020957
132800,3.702103,0.020954
132850,3.519031,0.020951
132900,3.746179,0.020948
132950,3.810858,0.020946
133000,3.956662,0.020943
133050,3.753789,0.020940
133100,3.699327,0.020937
133150,3.638024,0.020934
133200,2.599803,0.020931
133250,3.619623,0.020928
133300,3.862863,0.020925
133350,3.871291,0.020922
133400,4.074863,0.020919
133450,3.746763,0.020917
133500,3.559490,0.020914
133550,3.866479,0.020911
133600,3.829674,0.020908
133650,3.619082,0.020905
133700,3.259780,0.020902
133750,3.166665,0.020899
133800,4.107381,0.020896
133850,3.499611,0.020893
133900,3.391745,0.020890
133950,3.819572,0.020888
134000,4.158808,0.020885
134050,3.488301,0.020882
134100,3.980449,0.020879
134150,3.854440,0.020876
134200,3.551623,0.020873
134250,3.950962,0.020870
134300,3.866708,0.020867
134350,3.662064,0.020864
134400,3.543503,0.020861
134450,4.046096,0.020858
134500,3.928099,0.020855
134550,3.695834,0.020853
134600,3.335496,0.020850
134650,2.844441,0.020847
134700,2.633820,0.020844
134750,2.106530,0.020841
134800,1.964808,0.020838
134850,1.870211,0.020835
134900,1.823179,0.020832
134950,2.967455,0.020829
135000,3.899443,0.020826
135050,3.644522,0.020823
135100,3.839847,0.020820
135150,3.674513,0.020817
135200,3.859804,0.020815
135250,3.451649,0.020812
135300,3.939980,0.020809
135350,3.486429,0.020806
135400,3.305565,0.020803
135450,3.385704,0.020800
135500,2.948476,0.020797
135550,3.543864,0.020794
135600,3.426607,0.020791
135650,2.410125,0.020788
135700,3.024237,0.020785
135750,4.036275,0.020782
135800,3.553850,0.020779
135850,3.852755,0.020776
135900,3.554926,0.020773
135950,3.284226,0.020770
136000,3.737409,0.020768
136050,3.295906,0.020765
136100,3.754945,0.020762
136150,3.452753,0.020759
136200,3.620365,0.020756
136250,3.852579,0.020753
136300,3.463153,0.020750
136350,3.228691,0.020747
136400,3.837584,0.020744
136450,3.604482,0.020741
136500,3.786504,0.020738
136550,3.180750,0.020735
136600,3.850461,0.020732
136650,3.813390,0.020729
136700,3.700901,0.020726
136750,3.737214,0.020723
136800,4.004022,0.020720
136850,3.938210,0.020717
136900,3.779986,0.020714
136950,3.687298,0.020711
137000,4.091818,0.020708
137050,3.666410,0.020705
137100,3.223197,0.020703
137150,3.603192,0.020700
137200,3.748349,0.020697
137250,3.742332,0.020694
137300,3.511027,0.020691
137350,3.535576,0.020688
137400,3.735585,0.020685
137450,3.485792,0.020682
137500,3.461643,0.020679
137550,4.105709,0.020676
137600,3.954493,0.020673
137650,3.876243,0.020670
137700,3.832389,0.020667
137750,3.327099,0.020664
137800,3.499192,0.020661
137850,3.925851,0.020658
137900,3.549036,0.020655
137950,3.309054,0.020652
138000,3.669288,0.020649
138050,3.567463,0.020646
138100,3.424899,0.020643
138150,3.350833,0.020640
138200,2.262599,0.020637
138250,4.260326,0.020634
138300,3.727470,0.020631
138350,3.453635,0.020628
138400,3.762581,0.020625
138450,3.161659,0.020622
138500,3.534424,0.020619
138550,3.604947,0.020616
138600,3.328709,0.020613
138650,3.694103,0.020610
138700,3.754903,0.020607
138750,3.648046,0.020604
138800,3.638786,0.020601
138850,3.339783,0.020598
138900,3.466656,0.020595
138950,3.644974,0.020592
139000,3.846207,0.020589
139050,3.139632,0.020586
139100,3.145515,0.020583
139150,3.599044,0.020580
139200,3.886702,0.020577
139250,3.648236,0.020574
139300,3.606149,0.020571
139350,3.535033,0.020568
139400,3.273965,0.020565
139450,3.034750,0.020562
139500,3.229031,0.020559
139550,2.141007,0.020556
139600,3.609327,0.020553
139650,3.651338,0.020550
139700,3.487364,0.020547
139750,3.800216,0.020544
139800,3.603123,0.020541
139850,3.716959,0.020538
139900,3.338095,0.020535
139950,3.603132,0.020532
140000,3.394719,0.020529
140050,3.772956,0.020526
140100,3.585272,0.020523
140150,3.355694,0.020520
140200,3.240968,0.020517
140250,3.574008,0.020514
140300,3.885980,0.020511
140350,3.518624,0.020508
140400,3.781189,0.020505
140450,3.474973,0.020502
140500,3.473012,0.020499
140550,3.229872,0.020496
140600,3.916428,0.020493
140650,3.618650,0.020490
140700,3.339651,0.020487
140750,3.077374,0.020484
140800,3.846934,0.020481
140850,3.668628,0.020478
140900,3.443832,0.020475
140950,3.339623,0.020472
141000,3.733806,0.020469
141050,3.103829,0.020466
141100,3.791043,0.020463
141150,4.050061,0.020460
141200,4.053866,0.020457
141250,3.745076,0.020454
141300,3.459087,0.020451
141350,4.020039,0.020448
141400,3.921839,0.020445
141450,3.972840,0.020442
141500,3.803086,0.020439
141550,3.364681,0.020436
141600,4.147969,0.020433
141650,3.868251,0.020430
141700,3.173917,0.020427
141750,3.738455,0.020424
141800,4.150735,0.020421
141850,4.023957,0.020418
141900,3.784243,0.020415
141950,3.048075,0.020411
142000,3.271587,0.020408
142050,3.812478,0.020405
142100,3.999346,0.020402
142150,2.832399,0.020399
142200,1.812603,0.020396
142250,2.760574,0.020393
142300,3.406342,0.020390
142350,3.539437,0.020387
142400,3.672965,0.020384
142450,3.217850,0.020381
142500,3.804702,0.020378
142550,3.090107,0.020375
142600,3.359473,0.020372
142650,3.312237,0.020369
142700,4.251679,0.020366
142750,3.556771,0.020363
142800,3.763907,0.020360
142850,3.467962,0.020357
142900,3.311441,0.020354
142950,3.509214,0.020351
143000,3.158406,0.020347
143050,3.557289,0.020344
143100,4.131329,0.020341
143150,3.831485,0.020338
143200,3.688468,0.020335
143250,3.782434,0.020332
143300,3.447063,0.020329
143350,3.750071,0.020326
143400,3.531533,0.020323
143450,3.875286,0.020320
143500,3.625578,0.020317
143550,3.886722,0.020314
143600,3.188804,0.020311
143650,4.156292,0.020308
143700,4.070037,0.020305
143750,3.939060,0.020302
143800,3.686581,0.020298
143850,2.949536,0.020295
143900,3.862999,0.020292
143950,3.932730,0.020289
144000,3.620445,0.020286
144050,3.482736,0.020283
144100,3.400283,0.020280
144150,3.635407,0.020277
144200,3.705127,0.020274
144250,3.437498,0.020271
144300,3.679672,0.020268
144350,3.661178,0.020265
144400,3.399549,0.020262
144450,3.509554,0.020259
144500,3.840499,0.020255
144550,3.863121,0.020252
144600,3.833518,0.020249
144650,3.845789,0.020246
144700,3.721436,0.020243
144750,3.605616,0.020240
144800,3.546049,0.020237
144850,3.081592,0.020234
144900,4.181638,0.020231
144950,3.445037,0.020228
145000,3.789907,0.020225
145050,3.571855,0.020222
145100,3.972125,0.020218
145150,3.849856,0.020215
145200,3.667696,0.020212
145250,3.490966,0.020209
145300,3.686118,0.020206
145350,3.153823,0.020203
145400,3.032290,0.020200
145450,3.681827,0.020197
145500,3.622631,0.020194
145550,3.234604,0.020191
145600,4.116248,0.020188
145650,3.478861,0.020184
145700,3.575907,0.020181
145750,3.569111,0.020178
145800,3.954277,0.020175
145850,3.627609,0.020172
145900,3.671468,0.020169
145950,3.579385,0.020166
146000,3.974804,0.020163
146050,3.555575,0.020160
146100,3.568199,0.020157
146150,3.420844,0.020153
146200,2.960493,0.020150
146250,3.661664,0.020147
146300,3.536766,0.020144
146350,3.965465,0.020141
146400,3.836611,0.020138
146450,3.665723,0.020135
146500,3.390573,0.020132
146550,2.781548,0.020129
146600,3.569945,0.020126
146650,3.454970,0.020122
146700,3.662411,0.020119
146750,4.004383,0.020116
146800,3.648727,0.020113
146850,3.852727,0.020110
146900,3.477593,0.020107
146950,3.617544,0.020104
147000,3.644997,0.020101
147050,3.117637,0.020097
147100,2.907879,0.020094
147150,3.829204,0.020091
147200,3.945985,0.020088
147250,3.576674,0.020085
147300,3.871540,0.020082
147350,3.595349,0.020079
147400,3.470038,0.020076
147450,3.381790,0.020073
147500,3.779419,0.020069
147550,3.390580,0.020066
147600,4.179173,0.020063
147650,3.863440,0.020060
147700,3.801542,0.020057
147750,3.731167,0.020054
147800,3.872111,0.020051
147850,3.936660,0.020048
147900,3.886274,0.020044
147950,3.621526,0.020041
148000,3.825262,0.020038
148050,3.778520,0.020035
148100,3.464894,0.020032
148150,3.191434,0.020029
148200,3.051075,0.020026
148250,3.165900,0.020022
148300,4.043123,0.020019
148350,3.560300,0.020016
148400,3.788643,0.020013
148450,3.425781,0.020010
148500,3.646770,0.020007
148550,3.278168,0.020004
148600,3.356293,0.020001
148650,4.291244,0.019997
148700,3.464194,0.019994
148750,3.628561,0.019991
148800,2.959484,0.019988
148850,3.220773,0.019985
148900,2.888615,0.019982
148950,2.503703,0.019979
149000,3.447169,0.019975
149050,3.587946,0.019972
149100,3.382340,0.019969
149150,4.118287,0.019966
149200,3.837211,0.019963
149250,3.347335,0.019960
149300,3.707761,0.019956
149350,3.703549,0.019953
149400,3.445647,0.019950
149450,3.754416,0.019947
149500,3.693453,0.019944
149550,1.680404,0.019941
149600,3.782666,0.019938
149650,3.629085,0.019934
149700,3.655262,0.019931
149750,3.442903,0.019928
149800,3.121602,0.019925
149850,3.375550,0.019922
149900,3.567030,0.019919
149950,3.789881,0.019915
150000,3.353909,0.019912
150050,3.942687,0.019909
150100,3.366691,0.019906
150150,3.524841,0.019903
150200,4.136093,0.019900
150250,3.979849,0.019896
150300,3.646823,0.019893
150350,3.905485,0.019890
150400,3.460494,0.019887
150450,4.026647,0.019884
150500,3.394512,0.019881
150550,2.885366,0.019877
150600,3.155398,0.019874
150650,4.124382,0.019871
150700,4.177246,0.019868
150750,3.762070,0.019865
150800,3.662269,0.019862
150850,3.405830,0.019858
150900,4.020857,0.019855
150950,3.761021,0.019852
151000,3.211692,0.019849
151050,3.327553,0.019846
151100,3.415325,0.019843
151150,3.372573,0.019839
151200,3.395795,0.019836
151250,4.047993,0.019833
151300,3.815071,0.019830
151350,3.866431,0.019827
151400,3.513840,0.019824
151450,3.263236,0.019820
151500,3.877571,0.019817
151550,3.562314,0.019814
151600,3.263677,0.019811
151650,3.154961,0.019808
151700,3.165105,0.019804
151750,3.691564,0.019801
151800,3.674074,0.019798
151850,4.004931,0.019795
151900,3.917367,0.019792
151950,3.514276,0.019788
152000,3.555184,0.019785
152050,3.688746,0.019782
152100,3.771938,0.019779
152150,3.460729,0.019776
152200,3.451759,0.019773
152250,3.301261,0.019769
152300,3.745051,0.019766
152350,3.954041,0.019763
152400,4.096651,0.019760
152450,3.720594,0.019757
152500,3.978747,0.019753
152550,3.828559,0.019750
152600,3.427073,0.019747
152650,3.286726,0.019744
152700,3.603107,0.019741
152750,3.706770,0.019737
152800,3.621083,0.019734
152850,3.043720,0.019731
152900,3.792334,0.019728
152950,3.618916,0.019725
153000,3.526141,0.019721
153050,3.854292,0.019718
153100,3.498204,0.019715
153150,3.125698,0.019712
153200,3.285047,0.019709
153250,3.440234,0.019705
153300,3.891822,0.019702
153350,3.911366,0.019699
153400,3.683365,0.019696
153450,3.389578,0.019693
153500,3.804257,0.019689
153550,3.528629,0.019686
153600,3.245694,0.019683
153650,3.945579,0.019680
153700,3.655956,0.019676
153750,3.513548,0.019673
153800,3.287612,0.019670
153850,3.889160,0.019667
153900,3.473162,0.019664
153950,3.246807,0.019660
154000,3.769361,0.019657
154050,2.845834,0.019654
154100,2.552137,0.019651
154150,3.474903,0.019648
154200,3.418320,0.019644
154250,3.907907,0.019641
154300,3.670016,0.019638
154350,3.804913,0.019635
154400,3.395806,0.019631
154450,3.735786,0.019628
154500,3.762819,0.019625
154550,3.397343,0.019622
154600,3.545760,0.019619
154650,3.043168,0.019615
154700,3.505967,0.019612
154750,3.724242,0.019609
154800,3.806973,0.019606
154850,3.689323,0.019602
154900,3.689065,0.019599
154950,3.660655,0.019596
155000,3.151786,0.019593
155050,3.779346,0.019589
155100,2.665241,0.019586
155150,4.006714,0.019583
155200,3.593502,0.019580
155250,3.311330,0.019577
155300,3.564158,0.019573
155350,3.977424,0.019570
155400,3.758633,0.019567
155450,3.591133,0.019564
155500,3.650870,0.019560
155550,3.475783,0.019557
155600,3.576096,0.019554
155650,3.591892,0.019551
155700,3.274464,0.019547
155750,3.875218,0.019544
155800,3.254375,0.019541
155850,3.533039,0.019538
155900,3.871518,0.019534
155950,3.792912,0.019531
156000,3.598743,0.019528
156050,3.675174,0.019525
156100,2.791128,0.019521
156150,2.617948,0.019518
156200,2.525769,0.019515
156250,2.957659,0.019512
156300,3.549475,0.019508
156350,4.196395,0.019505
156400,3.838701,0.019502
156450,3.549468,0.019499
156500,4.033480,0.019495
156550,3.716683,0.019492
156600,3.281992,0.019489
156650,2.520839,0.019486
156700,3.034551,0.019482
156750,3.472066,0.019479
156800,3.849451,0.019476
156850,3.745633,0.019473
156900,3.433631,0.019469
156950,3.798920,0.019466
157000,3.248508,0.019463
157050,4.076725,0.019460
157100,3.344644,0.019456
157150,3.682830,0.019453
157200,3.724111,0.019450
157250,3.738689,0.019447
157300,3.900807,0.019443
157350,3.754953,0.019440
157400,3.941316,0.019437
157450,3.471940,0.019433
157500,3.147549,0.019430
157550,2.982136,0.019427
157600,3.207763,0.019424
157650,2.447457,0.019420
157700,3.152026,0.019417
157750,3.797368,0.019414
157800,3.885155,0.019411
157850,3.400786,0.019407
157900,3.367329,0.019404
157950,3.641104,0.019401
158000,3.834772,0.019398
158050,3.835094,0.019394
158100,3.360279,0.019391
158150,3.702520,0.019388
158200,3.561541,0.019384
158250,3.266352,0.019381
158300,3.299619,0.019378
158350,3.792971,0.019375
158400,3.772301,0.019371
158450,2.932191,0.019368
158500,4.039401,0.019365
158550,3.465385,0.019361
158600,3.823916,0.019358
158650,3.706250,0.019355
158700,2.818602,0.019352
158750,4.294018,0.019348
158800,3.881921,0.019345
158850,3.665261,0.019342
158900,3.527386,0.019338
158950,3.871756,0.019335
159000,3.604056,0.019332
159050,3.418198,0.019329
159100,3.054083,0.019325
159150,4.187759,0.019322
159200,3.779754,0.019319
159250,3.610511,0.019315
159300,3.441322,0.019312
159350,3.143159,0.019309
159400,3.529444,0.019306
159450,3.667910,0.019302
159500,3.653234,0.019299
159550,3.667205,0.019296
159600,4.018296,0.019292
159650,3.864133,0.019289
159700,3.382555,0.019286
159750,4.100558,0.019283
159800,2.989950,0.019279
159850,3.146938,0.019276
159900,3.856304,0.019273
159950,3.395131,0.019269
160000,3.547489,0.019266
160050,3.773585,0.019263
160100,3.669932,0.019259
160150,3.761789,0.019256
160200,3.677127,0.019253
160250,3.315318,0.019250
160300,3.591995,0.019246
160350,3.369831,0.019243
160400,3.700528,0.019240
160450,3.737792,0.019236
160500,3.675946,0.019233
160550,3.453197,0.019230
160600,3.190351,0.019226
160650,3.885036,0.019223
160700,3.149227,0.019220
160750,3.646677,0.019216
160800,3.631714,0.019213
160850,3.641071,0.019210
160900,3.592380,0.019207
160950,3.697389,0.019203
161000,4.023948,0.019200
161050,3.926278,0.019197
161100,3.518500,0.019193
161150,3.975156,0.019190
161200,3.533819,0.019187
161250,3.182767,0.019183
161300,3.484816,0.019180
161350,3.662356,0.019177
161400,3.924567,0.019173
161450,3.467087,0.019170
161500,3.232046,0.019167
161550,3.105659,0.019163
161600,3.808381,0.019160
161650,3.769779,0.019157
161700,3.415581,0.019153
161750,3.287191,0.019150
161800,3.213075,0.019147
161850,3.155910,0.019143
161900,3.110008,0.019140
161950,3.079176,0.019137
162000,3.050067,0.019134
162050,3.018126,0.019130
162100,3.690659,0.019127
162150,3.419269,0.019124
162200,3.557382,0.019120
162250,3.663085,0.019117
162300,3.399656,0.019114
162350,3.954073,0.019110
162400,3.390776,0.019107
162450,3.601597,0.019104
162500,3.054022,0.019100
162550,3.130856,0.019097
162600,2.805687,0.019094
162650,2.498209,0.019090
162700,2.114415,0.019087
162750,3.903657,0.019084
162800,3.704299,0.019080
162850,3.688413,0.019077
162900,4.270425,0.019074
162950,3.941990,0.019070
163000,3.724209,0.019067
163050,3.797883,0.019064
163100,3.532494,0.019060
163150,4.022285,0.019057
163200,3.711603,0.019054
163250,3.598234,0.019050
163300,3.513122,0.019047
163350,3.446534,0.019043
163400,3.400839,0.019040
163450,3.420844,0.019037
163500,3.165320,0.019033
163550,2.583813,0.019030
163600,1.996029,0.019027
163650,3.003346,0.019023
163700,3.949922,0.019020
163750,3.752765,0.019017
163800,3.747707,0.019013
163850,3.545058,0.019010
163900,3.909063,0.019007
163950,3.577405,0.019003
164000,3.261240,0.019000
164050,3.415818,0.018997
164100,3.715229,0.018993
164150,2.908843,0.018990
164200,3.551188,0.018987
164250,3.906699,0.018983
164300,3.579454,0.018980
164350,3.507970,0.018976
164400,2.958487,0.018973
164450,3.031264,0.018970
164500,3.281467,0.018966
164550,3.203962,0.018963
164600,3.154195,0.018960
164650,3.330416,0.018956
164700,3.680675,0.018953
164750,1.517302,0.018950
164800,3.403043,0.018946
164850,3.565358,0.018943
164900,3.773529,0.018940
164950,3.616055,0.018936
165000,3.364536,0.018933
165050,3.309005,0.018929
165100,3.715777,0.018926
165150,3.840572,0.018923
165200,3.773980,0.018919
165250,3.822570,0.018916
165300,3.580003,0.018913
165350,3.724917,0.018909
165400,3.307461,0.018906
165450,3.323728,0.018902
165500,3.812197,0.018899
165550,3.621932,0.018896
165600,3.515882,0.018892
165650,3.515564,0.018889
165700,4.061861,0.018886
165750,3.667879,0.018882
165800,3.492252,0.018879
165850,3.387667,0.018875
165900,4.019170,0.018872
165950,3.636383,0.018869
166000,3.874421,0.018865
166050,3.550673,0.018862
166100,3.092420,0.018859
166150,3.489145,0.018855
166200,3.624603,0.018852
166250,3.593813,0.018848
166300,3.809447,0.018845
166350,3.433041,0.018842
166400,3.540710,0.018838
166450,3.364413,0.018835
166500,3.190091,0.018832
166550,3.553848,0.018828
166600,2.650692,0.018825
166650,3.761676,0.018821
166700,3.335104,0.018818
166750,3.367875,0.018815
166800,4.118151,0.018811
166850,3.872333,0.018808
166900,3.742075,0.018804
166950,3.673641,0.018801
167000,3.608612,0.018798
167050,3.564133,0.018794
167100,3.524848,0.018791
167150,3.486598,0.018788
167200,3.538459,0.018784
167250,3.684689,0.018781
167300,3.643470,0.018777
167350,3.376003,0.018774
167400,3.904736,0.018771
167450,3.701462,0.018767
167500,3.534874,0.018764
167550,2.967649,0.018760
167600,2.717802,0.018757
167650,3.303314,0.018754
167700,3.821453,0.018750
167750,3.630846,0.018747
167800,3.602130,0.018743
167850,3.549942,0.018740
167900,3.274500,0.018737
167950,3.528251,0.018733
168000,3.159962,0.018730
168050,3.501989,0.018726
168100,3.528561,0.018723
168150,3.242619,0.018720
168200,3.024150,0.018716
168250,3.503642,0.018713
168300,3.611035,0.018709
168350,3.419150,0.018706
168400,3.327045,0.018703
168450,3.053705,0.018699
168500,3.953127,0.018696
168550,3.932686,0.018692
168600,3.838013,0.018689
168650,3.964498,0.018685
168700,3.863688,0.018682
168750,3.651617,0.018679
168800,3.470299,0.018675
168850,3.158259,0.018672
168900,3.027198,0.018668
168950,3.592918,0.018665
169000,3.769614,0.018662
169050,3.847239,0.018658
169100,3.681482,0.018655
169150,3.331322,0.018651
169200,3.036213,0.018648
169250,3.915468,0.018645
169300,3.661555,0.018641
169350,3.421067,0.018638
169400,3.298583,0.018634
169450,3.783050,0.018631
169500,3.537364,0.018627
169550,3.636019,0.018624
169600,3.960978,0.018621
169650,3.731472,0.018617
169700,3.404440,0.018614
169750,3.241832,0.018610
169800,3.587923,0.018607
169850,3.533743,0.018603
169900,3.086510,0.018600
169950,2.570446,0.018597
170000,3.532327,0.018593
170050,3.273634,0.018590
170100,3.177753,0.018586
170150,3.604152,0.018583
170200,3.332938,0.018579
170250,3.273748,0.018576
170300,3.770453,0.018573
170350,3.384196,0.018569
170400,3.120360,0.018566
170450,3.973368,0.018562
170500,3.285025,0.018559
170550,4.033961,0.018555
170600,3.045961,0.018552
170650,3.416531,0.018549
170700,3.371999,0.018545
170750,3.679891,0.018542
170800,3.415891,0.018538
170850,2.456828,0.018535
170900,2.073580,0.018531
170950,3.052529,0.018528
171000,3.029242,0.018525
171050,3.502930,0.018521
171100,3.924769,0.018518
171150,3.866636,0.018514
171200,3.614081,0.018511
171250,3.144082,0.018507
171300,2.206327,0.018504
171350,1.921499,0.018500
171400,1.822478,0.018497
171450,1.770986,0.018494
171500,1.727438,0.018490
171550,1.704248,0.018487
171600,1.681092,0.018483
171650,1.658676,0.018480
171700,1.652513,0.018476
171750,1.630155,0.018473
171800,1.624969,0.018469
171850,1.616951,0.018466
171900,2.939552,0.018463
171950,3.551503,0.018459
172000,2.995047,0.018456
172050,3.706454,0.018452
172100,3.895608,0.018449
172150,3.381672,0.018445
172200,3.695850,0.018442
172250,3.231842,0.018438
172300,3.900224,0.018435
172350,3.203725,0.018431
172400,3.255045,0.018428
172450,3.541306,0.018425
172500,3.691006,0.018421
172550,3.772052,0.018418
172600,3.299586,0.018414
172650,3.257519,0.018411
172700,3.671518,0.018407
172750,3.852420,0.018404
172800,3.432708,0.018400
172850,3.876848,0.018397
172900,3.688989,0.018393
172950,4.038690,0.018390
173000,3.249080,0.018387
173050,3.462990,0.018383
173100,3.654204,0.018380
173150,3.393223,0.018376
173200,3.428099,0.018373
173250,3.852262,0.018369
173300,3.587672,0.018366
173350,2.849580,0.018362
173400,2.248193,0.018359
173450,2.098695,0.018355
173500,2.003219,0.018352
173550,2.540524,0.018348
173600,3.491948,0.018345
173650,3.403675,0.018341
173700,3.568081,0.018338
173750,3.121264,0.018335
173800,3.413527,0.018331
173850,3.003817,0.018328
173900,3.667637,0.018324
173950,3.099786,0.018321
174000,3.852832,0.018317
174050,3.806081,0.018314
174100,3.527562,0.018310
174150,3.267716,0.018307
174200,3.153447,0.018303
174250,3.097644,0.018300
174300,3.043896,0.018296
174350,3.002364,0.018293
174400,2.974230,0.018289
174450,2.950592,0.018286
174500,2.925480,0.018282
174550,2.896511,0.018279
174600,2.886571,0.018275
174650,2.868541,0.018272
174700,3.929669,0.018268
174750,3.521398,0.018265
174800,2.975491,0.018262
174850,3.571801,0.018258
174900,2.570903,0.018255
174950,3.726188,0.018251
175000,3.591845,0.018248
175050,3.156148,0.018244
175100,3.666745,0.018241
175150,3.906691,0.018237
175200,3.162366,0.018234
175250,3.718296,0.018230
175300,3.789575,0.018227
175350,3.334276,0.018223
175400,4.020247,0.018220
175450,3.518092,0.018216
175500,3.903482,0.018213
175550,3.735016,0.018209
175600,3.399889,0.018206
175650,3.660768,0.018202
175700,3.719532,0.018199
175750,3.349201,0.018195
175800,3.439479,0.018192
175850,3.756114,0.018188
175900,3.278608,0.018185
175950,3.971526,0.018181
176000,3.435145,0.018178
176050,3.597136,0.018174
176100,3.742469,0.018171
176150,3.065888,0.018167
176200,3.619072,0.018164
176250,3.786499,0.018160
176300,3.292193,0.018157
176350,3.199108,0.018153
176400,3.572993,0.018150
176450,3.029960,0.018146
176500,3.097099,0.018143
176550,3.705905,0.018139
176600,3.754826,0.018136
176650,3.477621,0.018132
176700,3.181935,0.018129
176750,3.760443,0.018125
176800,3.397330,0.018122
176850,3.983329,0.018118
176900,3.673898,0.018115
176950,3.585885,0.018111
177000,3.364964,0.018108
177050,3.741315,0.018104
177100,3.346890,0.018101
177150,3.523011,0.018097
177200,3.147692,0.018094
177250,3.556976,0.018090
177300,3.634679,0.018087
177350,3.399300,0.018083
177400,3.082578,0.018080
177450,3.737379,0.018076
177500,3.764770,0.018073
177550,3.610608,0.018069
177600,3.381174,0.018066
177650,2.714436,0.018062
177700,3.660766,0.018059
177750,3.729862,0.018055
177800,3.614023,0.018052
177850,3.783146,0.018048
177900,3.633413,0.018045
177950,3.229878,0.018041
178000,3.006001,0.018038
178050,3.197897,0.018034
178100,3.568719,0.018030
178150,3.554423,0.018027
178200,3.678374,0.018023
178250,3.166609,0.018020
178300,3.585094,0.018016
178350,3.841293,0.018013
178400,3.267069,0.018009
178450,3.081529,0.018006
178500,2.974619,0.018002
178550,2.894913,0.017999
178600,3.062098,0.017995
178650,3.125329,0.017992
178700,3.985864,0.017988
178750,3.458960,0.017985
178800,3.811951,0.017981
178850,3.341741,0.017978
178900,3.209144,0.017974
178950,3.140028,0.017971
179000,3.100589,0.017967
179050,3.415386,0.017964
179100,3.368134,0.017960
179150,3.808010,0.017956
179200,3.709297,0.017953
179250,3.667015,0.017949
179300,3.630386,0.017946
179350,3.312288,0.017942
179400,3.706115,0.017939
179450,3.647419,0.017935
179500,3.664025,0.017932
179550,3.873026,0.017928
179600,2.187093,0.017925
179650,3.585341,0.017921
179700,3.073787,0.017918
179750,3.616301,0.017914
179800,3.710123,0.017911
179850,3.587387,0.017907
179900,3.848642,0.017903
179950,3.453178,0.017900
180000,3.613987,0.017896
180050,3.898580,0.017893
180100,3.625608,0.017889
180150,3.305459,0.017886
180200,3.566618,0.017882
180250,3.826473,0.017879
180300,2.784490,0.017875
180350,2.979279,0.017872
180400,3.641108,0.017868
180450,3.408494,0.017864
180500,3.239689,0.017861
180550,3.922953,0.017857
180600,3.801484,0.017854
180650,3.677229,0.017850
180700,3.827209,0.017847
180750,3.310816,0.017843
180800,3.633279,0.017840
180850,3.399356,0.017836
180900,3.069285,0.017833
180950,3.619896,0.017829
181000,3.448228,0.017825
181050,4.328902,0.017822
181100,3.581642,0.017818
181150,3.805397,0.017815
181200,3.656736,0.017811
181250,3.482858,0.017808
181300,3.541692,0.017804
181350,3.446392,0.017801
181400,3.379512,0.017797
181450,3.698252,0.017794
181500,3.584015,0.017790
181550,2.699682,0.017786
181600,2.516495,0.017783
181650,2.428623,0.017779
181700,2.378142,0.017776
181750,2.334662,0.017772
181800,3.094817,0.017769
181850,3.693197,0.017765
181900,3.425405,0.017761
181950,3.227045,0.017758
182000,3.478418,0.017754
182050,3.170285,0.017751
182100,3.507393,0.017747
182150,3.160406,0.017744
182200,3.943552,0.017740
182250,3.593599,0.017737
182300,3.270986,0.017733
182350,3.844890,0.017729
182400,2.855814,0.017726
182450,3.581388,0.017722
182500,3.771207,0.017719
182550,3.525704,0.017715
182600,3.593819,0.017712
182650,3.035710,0.017708
182700,3.465900,0.017704
182750,4.043705,0.017701
182800,3.677587,0.017697
182850,3.711301,0.017694
182900,3.532364,0.017690
182950,3.781707,0.017687
183000,3.631307,0.017683
183050,3.416152,0.017679
183100,3.570875,0.017676
183150,3.780946,0.017672
183200,3.855199,0.017669
183250,3.689511,0.017665
183300,3.327375,0.017662
183350,2.390755,0.017658
183400,3.815915,0.017654
183450,3.827912,0.017651
183500,3.704867,0.017647
183550,3.485030,0.017644
183600,3.136502,0.017640
183650,3.663264,0.017637
183700,3.250621,0.017633
183750,3.712573,0.017629
183800,3.306893,0.017626
183850,3.171715,0.017622
183900,3.705156,0.017619
183950,3.621634,0.017615
184000,3.371299,0.017612
184050,3.100150,0.017608
184100,3.754842,0.017604
184150,3.526421,0.017601
184200,3.668712,0.017597
184250,3.845646,0.017594
184300,3.496038,0.017590
184350,3.180829,0.017586
184400,3.037185,0.017583
184450,3.741904,0.017579
184500,3.576272,0.017576
184550,3.051614,0.017572
184600,2.081280,0.017569
184650,1.879248,0.017565
184700,1.762859,0.017561
184750,1.694286,0.017558
184800,2.449529,0.017554
184850,3.625310,0.017551
184900,3.106323,0.017547
184950,3.913363,0.017543
185000,3.795117,0.017540
185050,3.473122,0.017536
185100,3.274054,0.017533
185150,3.119712,0.017529
185200,3.063716,0.017525
185250,3.477542,0.017522
185300,3.701812,0.017518
185350,3.253314,0.017515
185400,3.840804,0.017511
185450,3.732862,0.017508
185500,3.472793,0.017504
185550,2.701713,0.017500
185600,3.725246,0.017497
185650,3.976375,0.017493
185700,3.896097,0.017490
185750,3.705087,0.017486
185800,3.589858,0.017482
185850,3.519430,0.017479
185900,3.473547,0.017475
185950,3.792223,0.017472
186000,3.680933,0.017468
186050,3.576203,0.017464
186100,3.293929,0.017461
186150,3.491049,0.017457
186200,3.660231,0.017454
186250,3.280543,0.017450
186300,3.478025,0.017446
186350,3.826029,0.017443
186400,3.763654,0.017439
