step,loss,lr
257850,1.320883,0.021155
257900,1.324027,0.021153
257950,1.319998,0.021152
258000,1.317320,0.021151
258050,1.332173,0.021149
258100,1.322191,0.021148
258150,1.317472,0.021146
258200,1.312984,0.021145
258250,1.315358,0.021143
258300,1.319842,0.021142
258350,1.324546,0.021141
258400,1.321513,0.021139
258450,1.323367,0.021138
258500,1.322689,0.021136
258550,1.325042,0.021135
258600,1.305960,0.021134
258650,1.304012,0.021132
258700,1.318739,0.021131
258750,1.323626,0.021129
258800,1.319939,0.021128
258850,1.323979,0.021126
258900,1.320719,0.021125
258950,1.326952,0.021124
259000,1.319885,0.021122
259050,1.306968,0.021121
259100,1.315281,0.021119
259150,1.314856,0.021118
259200,1.321758,0.021116
259250,1.317559,0.021115
259300,1.323833,0.021114
259350,1.319499,0.021112
259400,1.317026,0.021111
259450,1.320049,0.021109
259500,1.306802,0.021108
259550,1.313955,0.021107
259600,1.321953,0.021105
259650,1.312295,0.021104
259700,1.315676,0.021102
259750,1.312681,0.021101
259800,1.318576,0.021099
259850,1.321221,0.021098
259900,1.323532,0.021097
259950,1.305284,0.021095
260000,1.310145,0.021094
260000,0.074449,0.246779,0.172330
260050,1.319813,0.021092
260100,1.309456,0.021091
260150,1.315512,0.021089
260200,1.322402,0.021088
260250,1.329503,0.021087
260300,1.322086,0.021085
260350,1.326639,0.021084
260400,1.314593,0.021082
260450,1.308432,0.021081
260500,1.315954,0.021079
260550,1.319160,0.021078
260600,1.315056,0.021077
260650,1.317094,0.021075
260700,1.325969,0.021074
260750,1.317302,0.021072
260800,1.323596,0.021071
260850,1.309521,0.021070
260900,1.315126,0.021068
260950,1.309555,0.021067
261000,1.314619,0.021065
261050,1.315612,0.021064
261100,1.312978,0.021062
261150,1.326362,0.021061
261200,1.327391,0.021060
261250,1.322098,0.021058
261300,1.308442,0.021057
261350,1.309746,0.021055
261400,1.311293,0.021054
261450,1.314939,0.021052
261500,1.322255,0.021051
261550,1.318786,0.021049
261600,1.325647,0.021048
261650,1.315146,0.021047
261700,1.328047,0.021045
261750,1.313073,0.021044
261800,1.304699,0.021042
261850,1.309090,0.021041
261900,1.310130,0.021039
261950,1.311636,0.021038
262000,1.317741,0.021037
262050,1.323898,0.021035
262100,1.322199,0.021034
262150,1.324446,0.021032
262200,1.317045,0.021031
262250,1.303525,0.021029
262300,1.319503,0.021028
262350,1.310915,0.021027
262400,1.317904,0.021025
262450,1.310026,0.021024
262500,1.320738,0.021022
262550,1.327047,0.021021
262600,1.318301,0.021019
262650,1.316172,0.021018
262700,1.301962,0.021017
262750,1.309987,0.021015
262800,1.306528,0.021014
262850,1.315365,0.021012
262900,1.320075,0.021011
262950,1.324399,0.021009
263000,1.320996,0.021008
263050,1.319330,0.021006
263100,1.321396,0.021005
263150,1.305282,0.021004
263200,1.313148,0.021002
263250,1.310344,0.021001
263300,1.310389,0.020999
263350,1.322795,0.020998
263400,1.322654,0.020996
263450,1.317317,0.020995
263500,1.321630,0.020994
263550,1.313265,0.020992
263600,1.306549,0.020991
263650,1.313411,0.020989
263700,1.309450,0.020988
263750,1.321477,0.020986
263800,1.317614,0.020985
263850,1.314319,0.020983
263900,1.322240,0.020982
263950,1.320196,0.020981
264000,1.320715,0.020979
264050,1.306112,0.020978
264100,1.307763,0.020976
264150,1.311697,0.020975
264200,1.323914,0.020973
264250,1.314618,0.020972
264300,1.320389,0.020971
264350,1.319013,0.020969
264400,1.322634,0.020968
264450,1.325637,0.020966
264500,1.306199,0.020965
264550,1.303411,0.020963
264600,1.305727,0.020962
264650,1.310926,0.020960
264700,1.317141,0.020959
264750,1.311539,0.020958
264800,1.320893,0.020956
264850,1.319820,0.020955
264900,1.330274,0.020953
264950,1.316052,0.020952
265000,1.303213,0.020950
265000,0.073946,0.243757,0.169811
265050,1.313188,0.020949
265100,1.316672,0.020947
265150,1.312159,0.020946
265200,1.311901,0.020945
265250,1.320827,0.020943
265300,1.322561,0.020942
265350,1.325171,0.020940
265400,1.309007,0.020939
265450,1.304801,0.020937
265500,1.310687,0.020936
265550,1.318757,0.020934
265600,1.318705,0.020933
265650,1.320101,0.020931
265700,1.322577,0.020930
265750,1.320794,0.020929
265800,1.319037,0.020927
265850,1.313304,0.020926
265900,1.301761,0.020924
265950,1.309224,0.020923
266000,1.310757,0.020921
266050,1.313916,0.020920
266100,1.309957,0.020918
266150,1.324851,0.020917
266200,1.322467,0.020916
266250,1.317244,0.020914
266300,1.309914,0.020913
266350,1.307676,0.020911
266400,1.315113,0.020910
266450,1.315405,0.020908
266500,1.316384,0.020907
266550,1.308860,0.020905
266600,1.317136,0.020904
266650,1.321551,0.020903
266700,1.321571,0.020901
266750,1.311097,0.020900
266800,1.308015,0.020898
266850,1.312613,0.020897
266900,1.319368,0.020895
266950,1.318191,0.020894
267000,1.309090,0.020892
267050,1.310234,0.020891
267100,1.316737,0.020889
267150,1.321049,0.020888
267200,1.317915,0.020887
267250,1.301296,0.020885
267300,1.307070,0.020884
267350,1.318309,0.020882
267400,1.315797,0.020881
267450,1.310432,0.020879
267500,1.314479,0.020878
267550,1.326720,0.020876
267600,1.313326,0.020875
267650,1.308407,0.020873
267700,1.304298,0.020872
267750,1.307598,0.020871
267800,1.314377,0.020869
267850,1.310004,0.020868
267900,1.315526,0.020866
267950,1.316075,0.020865
268000,1.318990,0.020863
268050,1.322224,0.020862
268100,1.313367,0.020860
268150,1.302922,0.020859
268200,1.307317,0.020857
268250,1.307360,0.020856
268300,1.313379,0.020854
268350,1.310848,0.020853
268400,1.321710,0.020852
268450,1.320386,0.020850
268500,1.319012,0.020849
268550,1.322753,0.020847
268600,1.302412,0.020846
268650,1.297241,0.020844
268700,1.306151,0.020843
268750,1.309744,0.020841
268800,1.307988,0.020840
268850,1.319520,0.020838
268900,1.325198,0.020837
268950,1.324795,0.020836
269000,1.314685,0.020834
269050,1.308849,0.020833
269100,1.301094,0.020831
269150,1.304518,0.020830
269200,1.313219,0.020828
269250,1.311503,0.020827
269300,1.316055,0.020825
269350,1.324650,0.020824
269400,1.323160,0.020822
269450,1.322168,0.020821
269500,1.307616,0.020819
269550,1.305860,0.020818
269600,1.306025,0.020816
269650,1.307287,0.020815
269700,1.312216,0.020814
269750,1.312935,0.020812
269800,1.317552,0.020811
269850,1.325310,0.020809
269900,1.324586,0.020808
269950,1.308364,0.020806
270000,1.304701,0.020805
270000,0.091769,0.233124,0.141355
270050,1.302079,0.020803
270100,1.313779,0.020802
270150,1.315602,0.020800
270200,1.312778,0.020799
270250,1.313319,0.020797
270300,1.310737,0.020796
270350,1.321294,0.020795
270400,1.305868,0.020793
270450,1.302854,0.020792
270500,1.308612,0.020790
270550,1.310647,0.020789
270600,1.312749,0.020787
270650,1.317193,0.020786
270700,1.315469,0.020784
270750,1.319507,0.020783
270800,1.318196,0.020781
270850,1.305299,0.020780
270900,1.302696,0.020778
270950,1.307611,0.020777
271000,1.308271,0.020775
271050,1.315062,0.020774
271100,1.315032,0.020772
271150,1.318735,0.020771
271200,1.317084,0.020770
271250,1.317917,0.020768
271300,1.309092,0.020767
271350,1.299624,0.020765
271400,1.308404,0.020764
271450,1.311214,0.020762
271500,1.308717,0.020761
271550,1.310489,0.020759
271600,1.320943,0.020758
271650,1.309592,0.020756
271700,1.319075,0.020755
271750,1.315813,0.020753
271800,1.308805,0.020752
271850,1.310696,0.020750
271900,1.314128,0.020749
271950,1.311795,0.020747
272000,1.317330,0.020746
272050,1.311819,0.020745
272100,1.319633,0.020743
272150,1.318933,0.020742
272200,1.312498,0.020740
272250,1.295917,0.020739
272300,1.302754,0.020737
272350,1.304187,0.020736
272400,1.305230,0.020734
272450,1.307860,0.020733
272500,1.314049,0.020731
272550,1.316582,0.020730
272600,1.315240,0.020728
272650,1.316300,0.020727
272700,1.292899,0.020725
272750,1.296908,0.020724
272800,1.306443,0.020722
272850,1.313582,0.020721
272900,1.312453,0.020719
272950,1.317746,0.020718
273000,1.321418,0.020716
273050,1.318633,0.020715
273100,1.319234,0.020714
273150,1.305310,0.020712
273200,1.305892,0.020711
273250,1.311195,0.020709
273300,1.308194,0.020708
273350,1.309878,0.020706
273400,1.313511,0.020705
273450,1.314073,0.020703
273500,1.325284,0.020702
273550,1.318619,0.020700
273600,1.300540,0.020699
273650,1.303396,0.020697
273700,1.306329,0.020696
273750,1.309223,0.020694
273800,1.312440,0.020693
273850,1.311637,0.020691
273900,1.316786,0.020690
273950,1.320272,0.020688
274000,1.314751,0.020687
274050,1.297845,0.020685
274100,1.303354,0.020684
274150,1.310371,0.020682
274200,1.307648,0.020681
274250,1.315521,0.020679
274300,1.318116,0.020678
274350,1.311676,0.020677
274400,1.318602,0.020675
274450,1.317474,0.020674
274500,1.303470,0.020672
274550,1.295842,0.020671
274600,1.302978,0.020669
274650,1.304466,0.020668
274700,1.315754,0.020666
274750,1.316147,0.020665
274800,1.313252,0.020663
274850,1.321568,0.020662
274900,1.307357,0.020660
274950,1.313631,0.020659
275000,1.299069,0.020657
275000,0.052793,0.231059,0.178266
275050,1.311423,0.020656
275100,1.310214,0.020654
275150,1.311179,0.020653
275200,1.309084,0.020651
275250,1.307830,0.020650
275300,1.312374,0.020648
275350,1.321982,0.020647
275400,1.307181,0.020645
275450,1.292933,0.020644
275500,1.312594,0.020642
275550,1.307986,0.020641
275600,1.317376,0.020639
275650,1.314294,0.020638
275700,1.302889,0.020636
275750,1.314554,0.020635
275800,1.311133,0.020633
275850,1.314161,0.020632
275900,1.304004,0.020630
275950,1.304446,0.020629
276000,1.310556,0.020627
276050,1.312507,0.020626
276100,1.308564,0.020624
276150,1.302531,0.020623
276200,1.314986,0.020622
276250,1.308239,0.020620
276300,1.311559,0.020619
276350,1.297540,0.020617
276400,1.307557,0.020616
276450,1.305541,0.020614
276500,1.309470,0.020613
276550,1.310236,0.020611
276600,1.316899,0.020610
276650,1.313051,0.020608
276700,1.314932,0.020607
276750,1.315569,0.020605
276800,1.303313,0.020604
276850,1.302306,0.020602
276900,1.305018,0.020601
276950,1.302484,0.020599
277000,1.311865,0.020598
277050,1.311500,0.020596
277100,1.309904,0.020595
277150,1.320733,0.020593
277200,1.316150,0.020592
277250,1.294035,0.020590
277300,1.308187,0.020589
277350,1.303114,0.020587
277400,1.305540,0.020586
277450,1.308088,0.020584
277500,1.311382,0.020583
277550,1.317219,0.020581
277600,1.316872,0.020580
277650,1.318694,0.020578
277700,1.301274,0.020577
277750,1.302202,0.020575
277800,1.313807,0.020574
277850,1.301120,0.020572
277900,1.312016,0.020571
277950,1.307472,0.020569
278000,1.310647,0.020568
278050,1.308656,0.020566
278100,1.319022,0.020565
278150,1.297101,0.020563
278200,1.306823,0.020562
278250,1.307335,0.020560
278300,1.305102,0.020559
278350,1.305949,0.020557
278400,1.314439,0.020556
278450,1.316446,0.020554
278500,1.310177,0.020553
278550,1.322173,0.020551
278600,1.302041,0.020550
278650,1.294245,0.020548
278700,1.301755,0.020547
278750,1.311008,0.020545
278800,1.311558,0.020544
278850,1.302966,0.020542
278900,1.308546,0.020541
278950,1.313293,0.020539
279000,1.316065,0.020538
279050,1.301195,0.020536
279100,1.302471,0.020535
279150,1.306782,0.020533
279200,1.305232,0.020532
279250,1.307578,0.020530
279300,1.304862,0.020529
279350,1.321694,0.020527
279400,1.317540,0.020526
279450,1.315550,0.020524
279500,1.304521,0.020523
279550,1.294222,0.020521
279600,1.299674,0.020520
279650,1.308061,0.020518
279700,1.308491,0.020517
279750,1.311392,0.020515
279800,1.310009,0.020514
279850,1.317656,0.020512
279900,1.320223,0.020511
279950,1.308960,0.020509
280000,1.293436,0.020508
280000,0.080153,0.225769,0.145616
280050,1.300553,0.020506
280100,1.306201,0.020505
280150,1.308883,0.020503
280200,1.305131,0.020502
280250,1.308432,0.020500
280300,1.314284,0.020499
280350,1.317977,0.020497
280400,1.311887,0.020496
280450,1.293017,0.020494
280500,1.299984,0.020493
280550,1.310018,0.020491
280600,1.306598,0.020490
280650,1.307785,0.020488
280700,1.314226,0.020487
280750,1.322516,0.020485
280800,1.319295,0.020484
280850,1.309886,0.020482
280900,1.296473,0.020481
280950,1.301456,0.020479
281000,1.311571,0.020478
281050,1.312690,0.020476
281100,1.304647,0.020474
281150,1.309782,0.020473
281200,1.313721,0.020471
281250,1.322747,0.020470
281300,1.316420,0.020468
281350,1.294989,0.020467
281400,1.309539,0.020465
281450,1.310186,0.020464
281500,1.307859,0.020462
281550,1.306914,0.020461
281600,1.310261,0.020459
281650,1.317184,0.020458
281700,1.310818,0.020456
281750,1.313930,0.020455
281800,1.301295,0.020453
281850,1.293920,0.020452
281900,1.296655,0.020450
281950,1.305541,0.020449
282000,1.305478,0.020447
282050,1.308191,0.020446
282100,1.307429,0.020444
282150,1.318803,0.020443
282200,1.309842,0.020441
282250,1.296564,0.020440
282300,1.304935,0.020438
282350,1.301008,0.020437
282400,1.303753,0.020435
282450,1.305648,0.020434
282500,1.312455,0.020432
282550,1.318345,0.020431
282600,1.313612,0.020429
282650,1.313298,0.020428
282700,1.305805,0.020426
282750,1.299316,0.020425
282800,1.298198,0.020423
282850,1.306298,0.020422
282900,1.310731,0.020420
282950,1.315734,0.020418
283000,1.315154,0.020417
283050,1.314301,0.020415
283100,1.310625,0.020414
283150,1.300924,0.020412
283200,1.301687,0.020411
283250,1.303364,0.020409
283300,1.303692,0.020408
283350,1.308609,0.020406
283400,1.299312,0.020405
283450,1.308241,0.020403
283500,1.318953,0.020402
283550,1.316046,0.020400
283600,1.295562,0.020399
283650,1.298124,0.020397
283700,1.290459,0.020396
283750,1.311835,0.020394
283800,1.304743,0.020393
283850,1.311999,0.020391
283900,1.313320,0.020390
283950,1.312702,0.020388
284000,1.314051,0.020387
284050,1.306613,0.020385
284100,1.300671,0.020384
284150,1.304376,0.020382
284200,1.303881,0.020381
284250,1.303990,0.020379
284300,1.305927,0.020377
284350,1.310165,0.020376
284400,1.310302,0.020374
284450,1.311540,0.020373
284500,1.301440,0.020371
284550,1.289416,0.020370
284600,1.293641,0.020368
284650,1.307565,0.020367
284700,1.309333,0.020365
284750,1.309695,0.020364
284800,1.311668,0.020362
284850,1.308525,0.020361
284900,1.318257,0.020359
284950,1.308856,0.020358
285000,1.295027,0.020356
285000,0.099085,0.247717,0.148632
285050,1.298939,0.020355
285100,1.307306,0.020353
285150,1.308062,0.020352
285200,1.305459,0.020350
285250,1.309094,0.020349
285300,1.310396,0.020347
285350,1.316564,0.020345
285400,1.310903,0.020344
285450,1.294190,0.020342
285500,1.300751,0.020341
285550,1.299651,0.020339
285600,1.305798,0.020338
285650,1.304790,0.020336
285700,1.300807,0.020335
285750,1.312765,0.020333
285800,1.316551,0.020332
285850,1.309570,0.020330
285900,1.299435,0.020329
285950,1.295849,0.020327
286000,1.296322,0.020326
286050,1.298671,0.020324
286100,1.300579,0.020323
286150,1.307453,0.020321
286200,1.311704,0.020319
286250,1.310385,0.020318
286300,1.309052,0.020316
286350,1.294281,0.020315
286400,1.297048,0.020313
286450,1.307219,0.020312
286500,1.307827,0.020310
286550,1.301445,0.020309
286600,1.306899,0.020307
286650,1.311249,0.020306
286700,1.311349,0.020304
286750,1.314603,0.020303
286800,1.300674,0.020301
286850,1.292569,0.020300
286900,1.299627,0.020298
286950,1.296863,0.020297
287000,1.308501,0.020295
287050,1.303632,0.020293
287100,1.310557,0.020292
287150,1.311670,0.020290
287200,1.308421,0.020289
287250,1.300660,0.020287
287300,1.301177,0.020286
287350,1.297419,0.020284
287400,1.306499,0.020283
287450,1.304077,0.020281
287500,1.309432,0.020280
287550,1.303132,0.020278
287600,1.305230,0.020277
287650,1.311519,0.020275
287700,1.297136,0.020273
287750,1.301020,0.020272
287800,1.297759,0.020270
287850,1.301874,0.020269
287900,1.298059,0.020267
287950,1.303890,0.020266
288000,1.309853,0.020264
288050,1.313545,0.020263
288100,1.310994,0.020261
288150,1.304020,0.020260
288200,1.288958,0.020258
288250,1.300162,0.020257
288300,1.299360,0.020255
288350,1.301168,0.020254
288400,1.309689,0.020252
288450,1.323087,0.020250
288500,1.306620,0.020249
288550,1.310001,0.020247
288600,1.303352,0.020246
288650,1.294189,0.020244
288700,1.301611,0.020243
288750,1.303031,0.020241
288800,1.310865,0.020240
288850,1.299348,0.020238
288900,1.307402,0.020237
288950,1.307307,0.020235
289000,1.304565,0.020234
289050,1.310901,0.020232
289100,1.291792,0.020230
289150,1.299789,0.020229
289200,1.296866,0.020227
289250,1.299723,0.020226
289300,1.309176,0.020224
289350,1.304325,0.020223
289400,1.312871,0.020221
289450,1.318246,0.020220
289500,1.308740,0.020218
289550,1.297755,0.020217
289600,1.296002,0.020215
289650,1.298715,0.020213
289700,1.302861,0.020212
289750,1.307897,0.020210
289800,1.310764,0.020209
289850,1.301098,0.020207
289900,1.311390,0.020206
289950,1.308332,0.020204
290000,1.292736,0.020203
290000,0.058536,0.215477,0.156941
290050,1.292713,0.020201
290100,1.301097,0.020200
290150,1.300860,0.020198
290200,1.302286,0.020196
290250,1.297154,0.020195
290300,1.313456,0.020193
290350,1.311031,0.020192
290400,1.308207,0.020190
290450,1.292592,0.020189
290500,1.299396,0.020187
290550,1.297680,0.020186
290600,1.305502,0.020184
290650,1.300484,0.020183
290700,1.306603,0.020181
290750,1.307749,0.020179
290800,1.306100,0.020178
290850,1.312765,0.020176
290900,1.290685,0.020175
290950,1.297090,0.020173
291000,1.299836,0.020172
291050,1.300923,0.020170
291100,1.306536,0.020169
291150,1.299469,0.020167
291200,1.310717,0.020166
291250,1.308031,0.020164
291300,1.313323,0.020162
291350,1.294975,0.020161
291400,1.294260,0.020159
291450,1.296879,0.020158
291500,1.299926,0.020156
291550,1.302661,0.020155
291600,1.302311,0.020153
291650,1.303531,0.020152
291700,1.314684,0.020150
291750,1.307059,0.020149
291800,1.297816,0.020147
291850,1.292209,0.020145
291900,1.299937,0.020144
291950,1.301294,0.020142
292000,1.301618,0.020141
292050,1.304464,0.020139
292100,1.302139,0.020138
292150,1.310609,0.020136
292200,1.301992,0.020135
292250,1.303099,0.020133
292300,1.294040,0.020131
292350,1.292050,0.020130
292400,1.300125,0.020128
292450,1.302212,0.020127
292500,1.308472,0.020125
292550,1.311698,0.020124
292600,1.308679,0.020122
292650,1.318299,0.020121
292700,1.299473,0.020119
292750,1.293314,0.020117
292800,1.302062,0.020116
292850,1.296227,0.020114
292900,1.302664,0.020113
292950,1.303996,0.020111
293000,1.303570,0.020110
293050,1.312524,0.020108
293100,1.304682,0.020107
293150,1.302711,0.020105
293200,1.300152,0.020103
293250,1.298169,0.020102
293300,1.301928,0.020100
293350,1.304682,0.020099
293400,1.306810,0.020097
293450,1.301010,0.020096
293500,1.312258,0.020094
293550,1.305812,0.020093
293600,1.299883,0.020091
293650,1.297759,0.020089
293700,1.297850,0.020088
293750,1.301649,0.020086
293800,1.292838,0.020085
293850,1.307641,0.020083
293900,1.312755,0.020082
293950,1.310180,0.020080
294000,1.307235,0.020079
294050,1.306967,0.020077
294100,1.288935,0.020075
294150,1.295895,0.020074
294200,1.297642,0.020072
294250,1.298913,0.020071
294300,1.301220,0.020069
294350,1.307706,0.020068
294400,1.306099,0.020066
294450,1.309845,0.020064
294500,1.307508,0.020063
294550,1.295503,0.020061
294600,1.285904,0.020060
294650,1.296079,0.020058
294700,1.300630,0.020057
294750,1.296702,0.020055
294800,1.309184,0.020054
294850,1.305557,0.020052
294900,1.309900,0.020050
294950,1.311751,0.020049
295000,1.295337,0.020047
295000,0.078319,0.239197,0.160877
295050,1.291452,0.020046
295100,1.294666,0.020044
295150,1.301218,0.020043
295200,1.301653,0.020041
295250,1.304927,0.020040
295300,1.306751,0.020038
295350,1.306707,0.020036
295400,1.301788,0.020035
295450,1.294429,0.020033
295500,1.284159,0.020032
295550,1.300546,0.020030
295600,1.298446,0.020029
295650,1.299078,0.020027
295700,1.303900,0.020025
295750,1.307175,0.020024
295800,1.308599,0.020022
295850,1.307432,0.020021
295900,1.299793,0.020019
295950,1.289587,0.020018
296000,1.295611,0.020016
296050,1.293373,0.020014
296100,1.303971,0.020013
296150,1.300155,0.020011
296200,1.304533,0.020010
296250,1.308500,0.020008
296300,1.307593,0.020007
296350,1.294670,0.020005
296400,1.293500,0.020003
296450,1.291968,0.020002
296500,1.302136,0.020000
296550,1.300567,0.019999
296600,1.298100,0.019997
296650,1.301365,0.019996
296700,1.303009,0.019994
296750,1.307580,0.019993
296800,1.298530,0.019991
296850,1.288499,0.019989
296900,1.298046,0.019988
296950,1.295251,0.019986
297000,1.302136,0.019985
297050,1.303891,0.019983
297100,1.309804,0.019982
297150,1.312043,0.019980
297200,1.313446,0.019978
297250,1.294117,0.019977
297300,1.286794,0.019975
297350,1.296268,0.019974
297400,1.299209,0.019972
297450,1.297908,0.019971
297500,1.299021,0.019969
297550,1.302341,0.019967
297600,1.308885,0.019966
297650,1.309613,0.019964
297700,1.296316,0.019963
297750,1.287465,0.019961
297800,1.290104,0.019960
297850,1.290067,0.019958
297900,1.300685,0.019956
297950,1.305687,0.019955
298000,1.300451,0.019953
298050,1.300585,0.019952
298100,1.305102,0.019950
298150,1.306390,0.019948
298200,1.295461,0.019947
298250,1.296816,0.019945
298300,1.302827,0.019944
298350,1.303546,0.019942
298400,1.298931,0.019941
298450,1.301349,0.019939
298500,1.302672,0.019937
298550,1.302840,0.019936
298600,1.304124,0.019934
298650,1.290109,0.019933
298700,1.293516,0.019931
298750,1.299292,0.019930
298800,1.295932,0.019928
298850,1.302219,0.019926
298900,1.300996,0.019925
298950,1.312079,0.019923
299000,1.304962,0.019922
299050,1.305220,0.019920
299100,1.298181,0.019919
299150,1.303107,0.019917
299200,1.299277,0.019915
299250,1.294016,0.019914
299300,1.293896,0.019912
299350,1.297788,0.019911
299400,1.302233,0.019909
299450,1.306687,0.019907
299500,1.313449,0.019906
299550,1.292553,0.019904
299600,1.297409,0.019903
299650,1.301749,0.019901
299700,1.286008,0.019900
299750,1.297629,0.019898
299800,1.300453,0.019896
299850,1.302089,0.019895
299900,1.304696,0.019893
299950,1.307686,0.019892
300000,1.287374,0.019890
300000,0.071335,0.240036,0.168701
300050,1.288680,0.019889
300100,1.291502,0.019887
300150,1.298792,0.019885
300200,1.295350,0.019884
300250,1.306328,0.019882
300300,1.300306,0.019881
300350,1.297987,0.019879
300400,1.309773,0.019877
300450,1.288657,0.019876
300500,1.291821,0.019874
300550,1.292436,0.019873
300600,1.298995,0.019871
300650,1.297535,0.019870
300700,1.305639,0.019868
300750,1.303143,0.019866
300800,1.301158,0.019865
300850,1.298384,0.019863
300900,1.295009,0.019862
300950,1.289907,0.019860
301000,1.293476,0.019858
301050,1.298541,0.019857
301100,1.298152,0.019855
301150,1.295586,0.019854
301200,1.306632,0.019852
301250,1.300816,0.019851
301300,1.306124,0.019849
301350,1.299406,0.019847
301400,1.291335,0.019846
301450,1.291775,0.019844
301500,1.299053,0.019843
301550,1.300684,0.019841
301600,1.294714,0.019839
301650,1.299217,0.019838
301700,1.301834,0.019836
301750,1.304906,0.019835
301800,1.302363,0.019833
301850,1.289477,0.019831
301900,1.287998,0.019830
301950,1.298151,0.019828
302000,1.295241,0.019827
302050,1.299516,0.019825
302100,1.297277,0.019824
302150,1.300216,0.019822
302200,1.307450,0.019820
302250,1.295845,0.019819
302300,1.290407,0.019817
302350,1.297843,0.019816
302400,1.300098,0.019814
302450,1.297888,0.019812
302500,1.302477,0.019811
302550,1.300270,0.019809
302600,1.303503,0.019808
302650,1.297188,0.019806
302700,1.300278,0.019804
302750,1.292319,0.019803
302800,1.288826,0.019801
302850,1.298301,0.019800
302900,1.294274,0.019798
302950,1.296659,0.019797
303000,1.296906,0.019795
303050,1.303366,0.019793
303100,1.304742,0.019792
303150,1.307613,0.019790
303200,1.289686,0.019789
303250,1.287041,0.019787
303300,1.293359,0.019785
303350,1.296385,0.019784
303400,1.302436,0.019782
303450,1.302580,0.019781
303500,1.300222,0.019779
303550,1.307282,0.019777
303600,1.297876,0.019776
303650,1.282272,0.019774
303700,1.295922,0.019773
303750,1.297554,0.019771
303800,1.291400,0.019769
303850,1.297580,0.019768
303900,1.296410,0.019766
303950,1.302247,0.019765
304000,1.303878,0.019763
304050,1.307285,0.019761
304100,1.286773,0.019760
304150,1.290694,0.019758
304200,1.293049,0.019757
304250,1.301835,0.019755
304300,1.298744,0.019753
304350,1.298464,0.019752
304400,1.301442,0.019750
304450,1.302142,0.019749
304500,1.305274,0.019747
304550,1.294508,0.019745
304600,1.295468,0.019744
304650,1.298143,0.019742
304700,1.295760,0.019741
304750,1.297949,0.019739
304800,1.295013,0.019737
304850,1.300096,0.019736
304900,1.296685,0.019734
304950,1.302611,0.019733
305000,1.285713,0.019731
305000,0.079258,0.240347,0.161089
305050,1.285198,0.019729
305100,1.293752,0.019728
305150,1.290643,0.019726
305200,1.295911,0.019725
305250,1.297469,0.019723
305300,1.306278,0.019721
305350,1.300565,0.019720
305400,1.295554,0.019718
305450,1.294056,0.019717
305500,1.290660,0.019715
305550,1.291275,0.019713
305600,1.292590,0.019712
305650,1.294913,0.019710
305700,1.295102,0.019709
305750,1.305072,0.019707
305800,1.299119,0.019705
305850,1.308745,0.019704
305900,1.299174,0.019702
305950,1.285463,0.019701
306000,1.287898,0.019699
306050,1.296107,0.019697
306100,1.295357,0.019696
306150,1.296600,0.019694
306200,1.295330,0.019693
306250,1.298145,0.019691
306300,1.298130,0.019689
306350,1.299068,0.019688
306400,1.292050,0.019686
306450,1.291817,0.019685
306500,1.291041,0.019683
306550,1.291119,0.019681
306600,1.299077,0.019680
306650,1.293019,0.019678
306700,1.300906,0.019677
306750,1.298898,0.019675
306800,1.297383,0.019673
306850,1.279936,0.019672
306900,1.287039,0.019670
306950,1.291669,0.019669
307000,1.297717,0.019667
307050,1.303514,0.019665
307100,1.295896,0.019664
307150,1.303140,0.019662
307200,1.298235,0.019661
307250,1.297256,0.019659
307300,1.286468,0.019657
307350,1.289632,0.019656
307400,1.296758,0.019654
307450,1.297068,0.019653
307500,1.299311,0.019651
307550,1.290942,0.019649
307600,1.295360,0.019648
307650,1.299590,0.019646
307700,1.300042,0.019644
307750,1.282129,0.019643
307800,1.283484,0.019641
307850,1.291215,0.019640
307900,1.297055,0.019638
307950,1.299142,0.019636
308000,1.306454,0.019635
308050,1.296379,0.019633
308100,1.299714,0.019632
308150,1.299266,0.019630
308200,1.286412,0.019628
308250,1.288245,0.019627
308300,1.291387,0.019625
308350,1.295659,0.019624
308400,1.287363,0.019622
308450,1.297802,0.019620
308500,1.299546,0.019619
308550,1.298666,0.019617
308600,1.302516,0.019615
308650,1.282667,0.019614
308700,1.286160,0.019612
308750,1.290550,0.019611
308800,1.289421,0.019609
308850,1.295639,0.019607
308900,1.296974,0.019606
308950,1.302768,0.019604
309000,1.300536,0.019603
309050,1.303647,0.019601
309100,1.290452,0.019599
309150,1.283353,0.019598
309200,1.289169,0.019596
309250,1.287192,0.019595
309300,1.296108,0.019593
309350,1.299372,0.019591
309400,1.299156,0.019590
309450,1.296082,0.019588
309500,1.302881,0.019586
309550,1.289138,0.019585
309600,1.284759,0.019583
309650,1.294580,0.019582
309700,1.292728,0.019580
309750,1.294474,0.019578
309800,1.295274,0.019577
309850,1.299431,0.019575
309900,1.302287,0.019574
309950,1.302228,0.019572
310000,1.289699,0.019570
310000,0.084117,0.235927,0.151810
310050,1.281485,0.019569
310100,1.293950,0.019567
310150,1.291741,0.019565
310200,1.297125,0.019564
310250,1.300080,0.019562
310300,1.297349,0.019561
310350,1.297488,0.019559
310400,1.306508,0.019557
310450,1.287481,0.019556
310500,1.284766,0.019554
310550,1.280591,0.019553
310600,1.287461,0.019551
310650,1.293324,0.019549
310700,1.292872,0.019548
310750,1.296313,0.019546
310800,1.300528,0.019544
310850,1.296923,0.019543
