timestamp,step,recon_loss,pos_sim,neg_sim,wo_sim,eff_rank,lr,elapsed_hours
2026-03-08T19:11:58.051536,10500,10.361879,0.9082,0.7829,0.9317,19,2.986382e-04,1.5647
2026-03-08T19:16:25.878206,11000,9.843040,0.8497,0.7454,0.9301,20,2.984736e-04,1.6391
2026-03-08T19:20:52.418195,11500,10.169579,0.9394,0.8632,0.9537,20,2.982995e-04,1.7132
2026-03-08T19:25:19.368133,12000,10.242802,0.9335,0.8788,0.9377,20,2.981162e-04,1.7873
2026-03-08T19:29:46.589275,12500,10.312389,0.9409,0.8789,0.9525,20,2.979235e-04,1.8615
2026-03-08T19:34:17.622468,13000,9.974385,0.9470,0.8607,0.9363,20,2.977216e-04,1.9368
2026-03-08T19:38:49.353333,13500,10.134962,0.8789,0.8236,0.9595,20,2.975103e-04,2.0123
2026-03-08T19:43:16.296676,14000,10.017716,0.9262,0.8501,0.9680,20,2.972898e-04,2.0865
2026-03-08T19:47:43.755980,14500,9.809636,0.8978,0.8569,0.9171,19,2.970599e-04,2.1607
2026-03-08T19:52:11.661366,15000,10.000099,0.9202,0.8280,0.9362,20,2.968209e-04,2.2352
2026-03-08T19:56:40.589416,15500,9.893991,0.9218,0.8525,0.9088,21,2.965725e-04,2.3099
2026-03-08T20:01:08.500539,16000,9.785402,0.9242,0.7506,0.9550,20,2.963150e-04,2.3843
2026-03-08T20:05:36.554991,16500,9.808175,0.9531,0.8560,0.9793,20,2.960482e-04,2.4587
2026-03-08T20:10:04.960801,17000,9.756136,0.9502,0.8060,0.9523,20,2.957723e-04,2.5333
2026-03-08T20:14:33.044256,17500,9.555276,0.9342,0.8486,0.9674,20,2.954872e-04,2.6078
2026-03-08T20:18:59.878509,18000,9.902347,0.9319,0.8353,0.9367,21,2.951929e-04,2.6819
2026-03-08T20:23:27.706229,18500,9.384349,0.9291,0.8344,0.9453,20,2.948895e-04,2.7563
2026-03-08T20:27:54.740349,19000,9.852969,0.9109,0.8848,0.8459,20,2.945770e-04,2.8305
2026-03-08T20:32:21.359647,19500,9.323538,0.9528,0.8805,0.9306,20,2.942553e-04,2.9045
2026-03-08T20:36:48.279173,20000,9.327803,0.8956,0.8920,0.9616,20,2.939246e-04,2.9787
2026-03-08T20:41:17.671588,20500,9.397105,0.9368,0.8627,0.9325,21,2.935848e-04,3.0535
2026-03-08T20:45:45.333266,21000,9.449629,0.9278,0.8345,0.9284,20,2.932360e-04,3.1279
2026-03-08T20:50:11.950151,21500,9.345682,0.9280,0.8369,0.9376,21,2.928782e-04,3.2019
2026-03-08T20:54:39.139176,22000,9.274677,0.9240,0.8793,0.9503,20,2.925114e-04,3.2761
2026-03-08T20:59:06.474817,22500,9.302872,0.9385,0.8422,0.9618,21,2.921356e-04,3.3504
2026-03-08T21:03:32.643340,23000,9.618261,0.9406,0.8807,0.8663,21,2.917509e-04,3.4243
2026-03-08T21:07:58.248630,23500,9.103556,0.9290,0.8089,0.8904,20,2.913573e-04,3.4981
2026-03-08T21:12:24.215700,24000,9.471816,0.9203,0.8803,0.8892,21,2.909547e-04,3.5720
2026-03-08T21:16:51.559980,24500,9.086417,0.9318,0.8598,0.8551,20,2.905433e-04,3.6463
2026-03-08T21:21:17.731220,25000,9.222860,0.9641,0.8467,0.9606,21,2.901230e-04,3.7202
2026-03-08T21:25:47.585166,25500,9.348568,0.9591,0.8810,0.9122,21,2.896939e-04,3.7951
2026-03-08T21:30:13.634622,26000,9.098504,0.9685,0.6676,0.9549,21,2.892561e-04,3.8690
2026-03-08T21:34:41.540504,26500,9.311673,0.9548,0.8037,0.9530,20,2.888094e-04,3.9435
2026-03-08T21:39:07.341024,27000,9.088139,0.9551,0.8674,0.9468,21,2.883541e-04,4.0173
2026-03-08T21:43:34.940777,27500,9.327629,0.9533,0.8973,0.9695,21,2.878900e-04,4.0916
2026-03-08T21:48:01.008739,28000,9.013160,0.9294,0.9219,0.9762,21,2.874172e-04,4.1655
2026-03-08T21:52:28.884777,28500,9.097648,0.8905,0.8796,0.9225,21,2.869358e-04,4.2400
2026-03-08T21:56:55.369967,29000,9.032039,0.9275,0.8600,0.9491,21,2.864458e-04,4.3140
2026-03-08T22:01:22.073859,29500,9.278517,0.9410,0.8208,0.9544,21,2.859472e-04,4.3881
2026-03-08T22:05:48.037712,30000,9.099437,0.9593,0.7899,0.9426,21,2.854400e-04,4.4619
2026-03-08T22:10:18.943215,30500,10.253714,0.9469,0.7579,0.9397,22,2.849243e-04,4.5372
2026-03-08T22:14:46.123525,31000,7.913439,0.9599,0.8410,0.9523,22,2.844001e-04,4.6114
2026-03-08T22:19:13.266374,31500,10.010814,0.9265,0.8036,0.9617,22,2.838675e-04,4.6856
2026-03-08T22:23:40.044785,32000,8.620261,0.9443,0.7007,0.9658,22,2.833264e-04,4.7597
2026-03-08T22:28:09.053063,32500,8.391860,0.9476,0.7872,0.9698,22,2.827769e-04,4.8344
2026-03-08T22:32:35.868053,33000,8.604209,0.9404,0.4471,0.9433,23,2.822191e-04,4.9086
2026-03-08T22:37:02.869242,33500,8.333787,0.9457,0.7346,0.9602,23,2.816530e-04,4.9827
2026-03-08T22:41:32.477138,34000,7.991040,0.9459,0.3616,0.9494,24,2.810786e-04,5.0576
2026-03-08T22:46:00.841549,34500,8.874640,0.9337,0.7161,0.9565,23,2.804959e-04,5.1322
2026-03-08T22:50:28.804175,35000,8.652771,0.9166,0.7704,0.9353,23,2.799050e-04,5.2066
2026-03-08T22:54:57.473066,35500,9.403005,0.8918,0.8122,0.9644,23,2.793059e-04,5.2812
2026-03-08T22:59:25.916089,36000,8.396890,0.8465,-0.0469,0.8894,24,2.786987e-04,5.3558
2026-03-08T23:03:52.744548,36500,9.397540,0.9377,0.8527,0.9247,24,2.780834e-04,5.4299
2026-03-08T23:08:18.848198,37000,8.296412,0.9201,0.6917,0.9175,25,2.774601e-04,5.5038
2026-03-08T23:12:46.355727,37500,9.330001,0.9237,0.8654,0.9450,27,2.768287e-04,5.5781
2026-03-08T23:17:14.041212,38000,8.313420,0.9432,0.8965,0.9582,29,2.761893e-04,5.6525
2026-03-08T23:21:41.834222,38500,8.294479,0.9167,0.6772,0.9496,26,2.755420e-04,5.7269
2026-03-08T23:26:12.948727,39000,9.213422,0.9275,0.7669,0.9405,26,2.748868e-04,5.8022
2026-03-08T23:30:41.289461,39500,7.895716,0.9341,0.8477,0.9758,27,2.742237e-04,5.8767
2026-03-08T23:35:08.288324,40000,7.567343,0.9197,0.7140,0.9786,27,2.735528e-04,5.9509
2026-03-08T23:39:39.604142,40500,7.775319,0.9260,0.3189,0.9521,26,2.728742e-04,6.0263
2026-03-08T23:44:07.564702,41000,7.807094,0.9297,0.5896,0.9497,25,2.721878e-04,6.1007
2026-03-08T23:48:34.059768,41500,8.996891,0.9298,0.7989,0.9259,24,2.714937e-04,6.1747
2026-03-08T23:53:00.925189,42000,7.969317,0.9272,0.7921,0.9174,23,2.707919e-04,6.2489
2026-03-08T23:57:29.261754,42500,8.078824,0.9257,0.7490,0.9207,24,2.700826e-04,6.3234
2026-03-09T00:01:56.608236,43000,7.154746,0.8700,0.6703,0.9299,23,2.693657e-04,6.3977
2026-03-09T00:06:24.717068,43500,6.754470,0.9369,0.3495,0.9378,23,2.686413e-04,6.4721
2026-03-09T00:10:51.943692,44000,9.464919,0.9349,-0.0265,0.9525,24,2.679094e-04,6.5464
2026-03-09T00:15:19.871352,44500,7.344420,0.9414,0.0237,0.8548,24,2.671701e-04,6.6208
2026-03-09T00:19:46.590366,45000,8.062350,0.9434,0.3889,0.9218,23,2.664235e-04,6.6949
2026-03-09T00:24:15.576498,45500,8.458436,0.9424,0.5019,0.9535,22,2.656695e-04,6.7696
2026-03-09T00:28:42.595113,46000,7.838216,0.9526,0.6764,0.9641,22,2.649082e-04,6.8438
2026-03-09T00:33:11.126279,46500,7.646658,0.9361,0.8466,0.9113,21,2.641397e-04,6.9184
2026-03-09T00:37:37.941507,47000,7.877006,0.9339,0.8547,0.9575,21,2.633640e-04,6.9925
2026-03-09T00:42:04.339099,47500,7.383410,0.9582,0.0379,0.9393,21,2.625812e-04,7.0665
2026-03-09T00:46:30.413343,48000,7.161280,0.9468,0.2825,0.9625,21,2.617913e-04,7.1404
2026-03-09T00:50:58.056905,48500,7.437983,0.9566,0.4092,0.8909,21,2.609943e-04,7.2147
2026-03-09T00:55:25.791271,49000,7.087013,0.9542,-0.0946,0.8983,21,2.601904e-04,7.2891
2026-03-09T00:59:53.377078,49500,6.995588,0.9590,0.2513,0.9669,21,2.593795e-04,7.3634
2026-03-09T01:04:19.994055,50000,7.453392,0.9619,0.0675,0.9246,21,2.585617e-04,7.4375
2026-03-09T01:08:51.001052,50500,7.451087,0.9475,0.2156,0.9844,21,2.577372e-04,7.5128
2026-03-09T01:13:18.701719,51000,7.059472,0.9524,0.1223,0.9776,21,2.569058e-04,7.5871
2026-03-09T01:17:44.338268,51500,7.486441,0.9605,0.0400,0.9690,21,2.560677e-04,7.6609
2026-03-09T01:22:10.808069,52000,7.177380,0.9586,0.3641,0.9897,21,2.552229e-04,7.7349
2026-03-09T01:26:38.432286,52500,7.178189,0.9603,0.0739,0.9629,21,2.543715e-04,7.8093
2026-03-09T01:31:06.012468,53000,7.099928,0.9575,0.0700,0.9359,21,2.535136e-04,7.8836
2026-03-09T01:35:31.519181,53500,7.002931,0.9335,0.1361,0.9708,21,2.526491e-04,7.9573
2026-03-09T01:39:58.500053,54000,7.285071,0.9527,-0.0803,0.9736,22,2.517782e-04,8.0315
2026-03-09T01:44:27.101992,54500,7.176575,0.9413,0.3060,0.9146,21,2.509008e-04,8.1061
2026-03-09T01:48:54.192966,55000,7.037733,0.9513,0.2431,0.9398,22,2.500171e-04,8.1803
2026-03-09T01:53:22.174683,55500,6.717905,0.9451,0.1726,0.9496,22,2.491271e-04,8.2548
2026-03-09T01:57:50.045067,56000,7.316981,0.9297,0.1023,0.9436,22,2.482309e-04,8.3292
2026-03-09T02:02:18.380526,56500,7.197617,0.9363,0.0844,0.9364,22,2.473285e-04,8.4037
2026-03-09T02:06:46.994586,57000,6.981947,0.9626,0.0886,0.9804,22,2.464200e-04,8.4783
2026-03-09T02:11:13.824515,57500,7.091480,0.9530,0.2868,0.9579,22,2.455054e-04,8.5524
2026-03-09T02:15:41.240463,58000,6.928957,0.9450,-0.0568,0.9468,22,2.445847e-04,8.6267
2026-03-09T02:20:09.545412,58500,7.072054,0.9675,0.8885,0.9541,22,2.436582e-04,8.7012
2026-03-09T02:24:36.907168,59000,6.838640,0.9526,0.5345,0.9677,22,2.427257e-04,8.7755
2026-03-09T02:29:05.271941,59500,6.642302,0.9656,0.2379,0.9493,22,2.417874e-04,8.8501
2026-03-09T02:33:31.871319,60000,6.869229,0.9658,0.0180,0.9280,22,2.408433e-04,8.9241
2026-03-09T02:38:02.555805,60500,6.899131,0.9713,0.1454,0.9489,22,2.398936e-04,8.9993
2026-03-09T02:42:28.562704,61000,6.709637,0.9689,0.6645,0.9655,22,2.389381e-04,9.0732
2026-03-09T02:46:53.695207,61500,6.801810,0.9713,0.7885,0.9104,22,2.379771e-04,9.1468
2026-03-09T02:51:20.066271,62000,6.969332,0.9725,0.3631,0.8280,22,2.370105e-04,9.2208
2026-03-09T02:55:47.863627,62500,6.737417,0.9635,0.8891,0.9642,22,2.360384e-04,9.2952
2026-03-09T03:00:15.076290,63000,6.427846,0.9798,0.7904,0.9257,22,2.350609e-04,9.3694
2026-03-09T03:04:41.109252,63500,6.942337,0.9728,0.9524,0.9581,22,2.340781e-04,9.4433
2026-03-09T03:09:06.513015,64000,6.731940,0.9538,0.4052,0.9262,22,2.330900e-04,9.5171
2026-03-09T03:13:33.841019,64500,6.677542,0.7157,-0.0342,0.9682,22,2.320966e-04,9.5913
2026-03-09T03:18:01.147657,65000,7.103011,0.9615,-0.0036,0.9680,23,2.310981e-04,9.6656
2026-03-09T03:22:29.809913,65500,6.554234,0.9537,0.1290,0.9416,23,2.300945e-04,9.7402
2026-03-09T03:26:56.127681,66000,7.008314,0.9551,0.0520,0.9053,22,2.290858e-04,9.8142
2026-03-09T03:31:22.527098,66500,6.868650,0.9660,0.0513,0.9558,23,2.280722e-04,9.8882
2026-03-09T03:35:48.096765,67000,6.559678,0.9770,-0.0345,0.8823,23,2.270537e-04,9.9620
2026-03-09T03:40:14.150226,67500,6.704262,0.9636,-0.0332,0.9729,23,2.260302e-04,10.0359
2026-03-09T03:44:41.244714,68000,6.827920,0.9776,0.0837,0.9716,23,2.250021e-04,10.1101
2026-03-09T03:49:08.153245,68500,6.786571,0.9700,0.0366,0.9613,23,2.239692e-04,10.1842
2026-03-09T03:53:34.485169,69000,6.662289,0.9753,0.1852,0.9766,23,2.229316e-04,10.2582
2026-03-09T03:58:01.779688,69500,6.449172,0.9724,-0.0931,0.9485,23,2.218894e-04,10.3324
2026-03-09T04:02:28.818232,70000,6.632741,0.9600,-0.0934,0.9362,23,2.208428e-04,10.4066
2026-03-09T04:06:59.901589,70500,6.396093,0.9675,0.0034,0.9661,23,2.197916e-04,10.4819
2026-03-09T04:11:27.474465,71000,6.823987,0.9697,0.1124,0.9323,23,2.187361e-04,10.5562
2026-03-09T04:15:55.470146,71500,6.617468,0.9679,0.6582,0.9690,23,2.176762e-04,10.6307
2026-03-09T04:20:22.267207,72000,6.524901,0.9712,-0.0108,0.9614,23,2.166121e-04,10.7048
2026-03-09T04:24:49.581332,72500,6.448199,0.9646,0.0532,0.9820,23,2.155438e-04,10.7790
2026-03-09T04:29:15.858749,73000,6.417304,0.9605,0.5536,0.9761,23,2.144714e-04,10.8530
2026-03-09T04:33:41.025595,73500,6.469696,0.9726,0.0485,0.9714,23,2.133949e-04,10.9267
2026-03-09T04:38:07.179627,74000,6.465499,0.9704,0.7534,0.9302,23,2.123144e-04,11.0006
2026-03-09T04:42:34.841128,74500,6.388942,0.9597,0.3487,0.9491,23,2.112300e-04,11.0749
2026-03-09T04:47:02.969980,75000,6.503162,0.9738,0.9063,0.9128,23,2.101418e-04,11.1494
2026-03-09T04:51:31.159025,75500,6.358627,0.9659,0.6817,0.8740,23,2.090497e-04,11.2239
2026-03-09T04:55:59.714456,76000,6.344042,0.9680,0.4677,0.9542,23,2.079540e-04,11.2985
2026-03-09T07:10:29.457072,75500,6.566429,0.9764,0.9460,0.9261,23,2.090497e-04,0.0763
2026-03-09T07:15:07.721926,76000,6.253013,0.9694,0.5199,0.9100,23,2.079540e-04,0.1536
2026-03-09T07:19:39.945919,76500,6.310976,0.9700,0.9626,0.9106,23,2.068546e-04,0.2292
2026-03-09T07:24:14.299150,77000,6.406048,0.9733,0.9508,0.9546,23,2.057516e-04,0.3054
2026-03-09T07:28:56.045622,77500,6.553443,0.9711,0.4189,0.8907,23,2.046451e-04,0.3837
