timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,elapsed_hours
2026-02-27T03:10:57.094606,28950,1.486637,4.42,1.314555e-05,25478,711475200,7.7568
2026-02-27T03:11:40.861714,29000,1.464062,4.32,1.307677e-05,25482,712704000,7.7690
2026-02-27T03:12:37.581576,29050,1.493386,4.45,1.300821e-05,25475,713932800,7.7847
2026-02-27T03:13:21.375377,29100,1.504956,4.50,1.293988e-05,25479,715161600,7.7969
2026-02-27T03:14:05.184506,29150,1.490773,4.44,1.287178e-05,25483,716390400,7.8091
2026-02-27T03:14:48.928575,29200,1.465676,4.33,1.280391e-05,25487,717619200,7.8212
2026-02-27T03:15:32.663664,29250,1.448662,4.26,1.273627e-05,25491,718848000,7.8334
2026-02-27T03:16:16.423787,29300,1.493818,4.45,1.266887e-05,25495,720076800,7.8455
2026-02-27T03:17:00.184382,29350,1.515128,4.55,1.260170e-05,25499,721305600,7.8577
2026-02-27T03:17:44.593561,29400,1.507732,4.52,1.253477e-05,25502,722534400,7.8700
2026-02-27T03:18:28.362791,29450,1.522411,4.58,1.246807e-05,25506,723763200,7.8822
2026-02-27T03:19:12.098750,29500,1.515698,4.55,1.240161e-05,25510,724992000,7.8943
2026-02-27T03:19:55.802944,29550,1.499891,4.48,1.233539e-05,25514,726220800,7.9065
2026-02-27T03:20:39.524470,29600,1.488923,4.43,1.226941e-05,25518,727449600,7.9186
2026-02-27T03:21:23.208178,29650,1.421860,4.14,1.220367e-05,25522,728678400,7.9308
2026-02-27T03:22:06.926863,29700,1.421661,4.14,1.213818e-05,25526,729907200,7.9429
2026-02-27T03:22:50.664462,29750,1.488553,4.43,1.207292e-05,25530,731136000,7.9550
2026-02-27T03:23:34.440492,29800,1.505787,4.51,1.200791e-05,25534,732364800,7.9672
2026-02-27T03:24:18.145267,29850,1.503528,4.50,1.194315e-05,25538,733593600,7.9793
2026-02-27T03:25:01.880000,29900,1.473168,4.36,1.187863e-05,25542,734822400,7.9915
2026-02-27T03:25:45.560889,29950,1.509713,4.53,1.181436e-05,25546,736051200,8.0036
2026-02-27T03:26:29.259078,30000,1.568662,4.80,1.175033e-05,25550,737280000,8.0158
2026-02-27T03:28:02.361579,30050,1.551437,4.72,1.168656e-05,25510,738508800,8.0416
2026-02-27T03:28:46.090661,30100,1.487036,4.42,1.162303e-05,25514,739737600,8.0538
2026-02-27T03:29:29.763904,30150,1.447469,4.25,1.155976e-05,25518,740966400,8.0659
2026-02-27T03:30:14.076781,30200,1.460689,4.31,1.149674e-05,25521,742195200,8.0782
2026-02-27T03:30:58.003750,30250,1.445739,4.24,1.143397e-05,25525,743424000,8.0904
2026-02-27T03:31:41.534894,30300,1.461409,4.31,1.137145e-05,25529,744652800,8.1025
2026-02-27T03:32:25.303677,30350,1.495209,4.46,1.130919e-05,25533,745881600,8.1147
2026-02-27T03:33:09.022884,30400,1.534850,4.64,1.124719e-05,25537,747110400,8.1268
2026-02-27T03:33:52.724931,30450,1.536244,4.65,1.118544e-05,25540,748339200,8.1390
2026-02-27T03:34:36.391019,30500,1.486720,4.42,1.112395e-05,25544,749568000,8.1511
2026-02-27T03:35:20.114379,30550,1.498641,4.48,1.106272e-05,25548,750796800,8.1632
2026-02-27T03:36:03.762859,30600,1.488617,4.43,1.100175e-05,25552,752025600,8.1754
2026-02-27T03:36:47.408266,30650,1.444780,4.24,1.094105e-05,25556,753254400,8.1875
2026-02-27T03:37:31.102326,30700,1.416389,4.12,1.088060e-05,25560,754483200,8.1996
2026-02-27T03:38:14.822048,30750,1.450054,4.26,1.082042e-05,25563,755712000,8.2118
2026-02-27T03:38:58.624506,30800,1.525530,4.60,1.076049e-05,25567,756940800,8.2239
2026-02-27T03:39:42.288856,30850,1.574017,4.83,1.070084e-05,25571,758169600,8.2361
2026-02-27T03:40:25.945547,30900,1.484069,4.41,1.064145e-05,25575,759398400,8.2482
2026-02-27T03:41:09.705954,30950,1.464806,4.33,1.058233e-05,25578,760627200,8.2603
2026-02-27T03:41:53.355657,31000,1.491698,4.44,1.052347e-05,25582,761856000,8.2725
2026-02-27T03:42:49.041694,31050,1.469149,4.35,1.046488e-05,25575,763084800,8.2879
2026-02-27T03:43:32.881397,31100,1.509460,4.52,1.040657e-05,25579,764313600,8.3001
2026-02-27T03:44:16.571034,31150,1.506176,4.51,1.034852e-05,25583,765542400,8.3122
2026-02-27T03:45:00.333738,31200,1.486301,4.42,1.029074e-05,25586,766771200,8.3244
2026-02-27T03:45:44.025794,31250,1.477610,4.38,1.023324e-05,25590,768000000,8.3365
2026-02-27T03:46:27.760118,31300,1.483014,4.41,1.017601e-05,25594,769228800,8.3487
2026-02-27T03:47:11.469075,31350,1.469514,4.35,1.011905e-05,25597,770457600,8.3608
2026-02-27T03:47:55.177707,31400,1.468382,4.34,1.006237e-05,25601,771686400,8.3730
2026-02-27T03:48:38.867056,31450,1.489964,4.44,1.000596e-05,25605,772915200,8.3851
2026-02-27T03:49:22.587658,31500,1.499052,4.48,9.949830e-06,25608,774144000,8.3973
2026-02-27T03:50:06.290326,31550,1.483700,4.41,9.893978e-06,25612,775372800,8.4094
2026-02-27T03:50:49.979626,31600,1.458757,4.30,9.838404e-06,25616,776601600,8.4215
2026-02-27T03:51:33.722289,31650,1.466556,4.33,9.783110e-06,25619,777830400,8.4337
2026-02-27T03:52:17.448789,31700,1.489130,4.43,9.728095e-06,25623,779059200,8.4458
2026-02-27T03:53:01.171543,31750,1.500796,4.49,9.673362e-06,25626,780288000,8.4580
2026-02-27T03:53:44.861884,31800,1.489639,4.44,9.618910e-06,25630,781516800,8.4701
2026-02-27T03:54:28.630917,31850,1.490762,4.44,9.564742e-06,25633,782745600,8.4823
2026-02-27T03:55:12.381240,31900,1.473152,4.36,9.510856e-06,25637,783974400,8.4944
2026-02-27T03:55:56.063463,31950,1.420329,4.14,9.457256e-06,25640,785203200,8.5065
2026-02-27T03:56:39.757873,32000,1.417025,4.12,9.403941e-06,25644,786432000,8.5187
2026-02-27T03:57:34.410305,32050,1.466624,4.33,9.350912e-06,25638,787660800,8.5339
2026-02-27T03:58:18.207769,32100,1.525827,4.60,9.298170e-06,25642,788889600,8.5460
2026-02-27T03:59:02.658751,32150,1.519521,4.57,9.245715e-06,25645,790118400,8.5584
2026-02-27T03:59:46.399457,32200,1.465804,4.33,9.193550e-06,25648,791347200,8.5705
2026-02-27T04:00:30.100954,32250,1.469702,4.35,9.141674e-06,25652,792576000,8.5827
2026-02-27T04:01:13.796491,32300,1.481946,4.40,9.090088e-06,25655,793804800,8.5948
2026-02-27T04:01:57.538040,32350,1.486308,4.42,9.038793e-06,25659,795033600,8.6070
2026-02-27T04:02:41.232796,32400,1.472020,4.36,8.987791e-06,25662,796262400,8.6191
2026-02-27T04:03:24.916978,32450,1.438133,4.21,8.937081e-06,25666,797491200,8.6312
2026-02-27T04:04:08.679065,32500,1.468322,4.34,8.886665e-06,25669,798720000,8.6434
2026-02-27T04:04:52.455252,32550,1.492047,4.45,8.836543e-06,25672,799948800,8.6555
2026-02-27T04:05:36.148806,32600,1.481213,4.40,8.786716e-06,25676,801177600,8.6677
2026-02-27T04:06:19.880509,32650,1.458089,4.30,8.737185e-06,25679,802406400,8.6798
2026-02-27T04:07:03.552870,32700,1.459555,4.30,8.687951e-06,25683,803635200,8.6920
2026-02-27T04:07:47.312629,32750,1.536856,4.65,8.639014e-06,25686,804864000,8.7041
2026-02-27T04:08:30.935259,32800,1.544526,4.69,8.590376e-06,25689,806092800,8.7162
2026-02-27T04:09:14.627027,32850,1.478901,4.39,8.542036e-06,25693,807321600,8.7284
2026-02-27T04:09:58.339614,32900,1.488617,4.43,8.493997e-06,25696,808550400,8.7405
2026-02-27T04:10:42.801258,32950,1.486485,4.42,8.446258e-06,25699,809779200,8.7529
2026-02-27T04:11:26.493266,33000,1.450623,4.27,8.398820e-06,25702,811008000,8.7650
2026-02-27T04:12:24.038310,33050,1.453627,4.28,8.351684e-06,25694,812236800,8.7810
2026-02-27T04:13:07.805648,33100,1.437982,4.21,8.304852e-06,25698,813465600,8.7931
2026-02-27T04:13:51.557684,33150,1.427606,4.17,8.258322e-06,25701,814694400,8.8053
2026-02-27T04:14:35.343082,33200,1.441704,4.23,8.212097e-06,25704,815923200,8.8175
2026-02-27T04:15:18.836318,33250,1.460934,4.31,8.166177e-06,25708,817152000,8.8295
2026-02-27T04:16:02.539690,33300,1.467593,4.34,8.120563e-06,25711,818380800,8.8417
2026-02-27T04:16:46.221833,33350,1.443710,4.24,8.075256e-06,25714,819609600,8.8538
2026-02-27T04:17:29.900039,33400,1.452088,4.27,8.030255e-06,25718,820838400,8.8659
2026-02-27T04:18:13.603338,33450,1.448814,4.26,7.985562e-06,25721,822067200,8.8781
2026-02-27T04:18:57.295779,33500,1.446950,4.25,7.941178e-06,25724,823296000,8.8902
2026-02-27T04:19:40.991051,33550,1.451623,4.27,7.897104e-06,25727,824524800,8.9024
2026-02-27T04:20:24.741672,33600,1.464526,4.33,7.853339e-06,25731,825753600,8.9145
2026-02-27T04:21:08.402988,33650,1.460875,4.31,7.809885e-06,25734,826982400,8.9266
2026-02-27T04:21:52.074020,33700,1.464563,4.33,7.766742e-06,25737,828211200,8.9388
2026-02-27T04:22:35.748321,33750,1.462993,4.32,7.723912e-06,25740,829440000,8.9509
2026-02-27T04:23:20.124830,33800,1.446570,4.25,7.681394e-06,25743,830668800,8.9632
2026-02-27T04:24:03.817708,33850,1.448379,4.26,7.639189e-06,25746,831897600,8.9754
2026-02-27T04:24:47.449923,33900,1.422824,4.15,7.597299e-06,25750,833126400,8.9875
2026-02-27T04:25:31.135166,33950,1.445512,4.24,7.555723e-06,25753,834355200,8.9996
2026-02-27T04:26:14.826834,34000,1.445471,4.24,7.514463e-06,25756,835584000,9.0118
2026-02-27T04:27:09.846186,34050,1.454400,4.28,7.473519e-06,25750,836812800,9.0270
2026-02-27T04:27:53.659548,34100,1.515054,4.55,7.432892e-06,25753,838041600,9.0392
2026-02-27T04:28:37.453941,34150,1.472437,4.36,7.392581e-06,25756,839270400,9.0514
2026-02-27T04:29:21.137560,34200,1.416765,4.12,7.352589e-06,25760,840499200,9.0635
2026-02-27T04:30:04.809315,34250,1.427257,4.17,7.312916e-06,25763,841728000,9.0756
2026-02-27T04:30:48.471217,34300,1.440219,4.22,7.273562e-06,25766,842956800,9.0878
2026-02-27T04:31:32.086157,34350,1.463663,4.32,7.234527e-06,25769,844185600,9.0999
2026-02-27T04:32:15.720207,34400,1.475803,4.37,7.195813e-06,25772,845414400,9.1120
2026-02-27T04:32:59.420105,34450,1.456761,4.29,7.157420e-06,25775,846643200,9.1241
2026-02-27T04:33:43.073251,34500,1.431326,4.18,7.119349e-06,25779,847872000,9.1363
2026-02-27T04:34:26.714273,34550,1.394558,4.03,7.081600e-06,25782,849100800,9.1484
2026-02-27T04:35:10.416826,34600,1.417225,4.13,7.044175e-06,25785,850329600,9.1605
2026-02-27T04:35:54.058594,34650,1.447422,4.25,7.007072e-06,25788,851558400,9.1727
2026-02-27T04:36:37.668225,34700,1.465744,4.33,6.970294e-06,25791,852787200,9.1848
2026-02-27T04:37:21.364751,34750,1.513849,4.54,6.933840e-06,25794,854016000,9.1969
2026-02-27T04:38:05.020091,34800,1.477520,4.38,6.897712e-06,25797,855244800,9.2090
2026-02-27T04:38:48.673804,34850,1.442312,4.23,6.861909e-06,25800,856473600,9.2212
2026-02-27T04:39:32.275788,34900,1.475887,4.37,6.826433e-06,25803,857702400,9.2333
2026-02-27T04:40:15.888456,34950,1.460888,4.31,6.791283e-06,25807,858931200,9.2454
2026-02-27T04:40:59.621349,35000,1.448657,4.26,6.756461e-06,25810,860160000,9.2575
2026-02-27T04:42:32.505608,35050,1.534015,4.64,6.721968e-06,25775,861388800,9.2833
2026-02-27T04:43:16.142496,35100,1.537147,4.65,6.687802e-06,25778,862617600,9.2955
2026-02-27T04:43:59.793349,35150,1.475288,4.37,6.653966e-06,25781,863846400,9.3076
2026-02-27T04:44:43.467922,35200,1.474939,4.37,6.620460e-06,25784,865075200,9.3197
2026-02-27T04:45:27.136568,35250,1.455914,4.29,6.587283e-06,25787,866304000,9.3318
2026-02-27T04:46:10.814309,35300,1.426867,4.17,6.554438e-06,25790,867532800,9.3440
2026-02-27T04:46:54.480982,35350,1.465117,4.33,6.521924e-06,25793,868761600,9.3561
2026-02-27T04:47:38.879389,35400,1.451485,4.27,6.489741e-06,25796,869990400,9.3684
2026-02-27T04:48:22.569330,35450,1.422963,4.15,6.457891e-06,25799,871219200,9.3806
2026-02-27T04:49:06.223143,35500,1.464267,4.32,6.426373e-06,25802,872448000,9.3927
2026-02-27T04:49:49.912607,35550,1.467037,4.34,6.395189e-06,25805,873676800,9.4048
2026-02-27T04:50:33.548499,35600,1.489559,4.44,6.364338e-06,25808,874905600,9.4170
2026-02-27T04:51:17.182675,35650,1.485545,4.42,6.333822e-06,25811,876134400,9.4291
2026-02-27T04:52:00.870795,35700,1.467381,4.34,6.303641e-06,25814,877363200,9.4412
2026-02-27T04:52:44.520820,35750,1.485210,4.42,6.273794e-06,25817,878592000,9.4533
2026-02-27T04:53:28.133117,35800,1.498748,4.48,6.244284e-06,25820,879820800,9.4655
2026-02-27T04:54:11.833479,35850,1.491507,4.44,6.215109e-06,25823,881049600,9.4776
2026-02-27T04:54:55.494622,35900,1.485467,4.42,6.186271e-06,25826,882278400,9.4897
2026-02-27T04:55:39.099084,35950,1.450172,4.26,6.157770e-06,25829,883507200,9.5018
2026-02-27T04:56:22.750317,36000,1.421873,4.14,6.129607e-06,25832,884736000,9.5140
2026-02-27T04:57:19.237987,36050,1.437146,4.21,6.101781e-06,25825,885964800,9.5297
2026-02-27T04:58:02.953873,36100,1.430276,4.18,6.074294e-06,25828,887193600,9.5418
2026-02-27T04:58:46.681094,36150,1.457037,4.29,6.047146e-06,25831,888422400,9.5539
2026-02-27T04:59:30.355852,36200,1.442117,4.23,6.020337e-06,25834,889651200,9.5661
2026-02-27T05:00:14.734294,36250,1.436670,4.21,5.993868e-06,25836,890880000,9.5784
2026-02-27T05:00:58.403328,36300,1.474744,4.37,5.967739e-06,25839,892108800,9.5905
2026-02-27T05:01:42.069602,36350,1.462127,4.32,5.941950e-06,25842,893337600,9.6027
2026-02-27T05:02:25.798945,36400,1.473610,4.36,5.916503e-06,25845,894566400,9.6148
2026-02-27T05:03:09.422873,36450,1.467102,4.34,5.891396e-06,25848,895795200,9.6269
2026-02-27T05:03:53.179133,36500,1.447084,4.25,5.866631e-06,25850,897024000,9.6391
2026-02-27T05:04:36.852969,36550,1.477638,4.38,5.842209e-06,25853,898252800,9.6512
2026-02-27T05:05:20.502337,36600,1.462141,4.32,5.818129e-06,25856,899481600,9.6633
2026-02-27T05:06:04.105073,36650,1.479619,4.39,5.794392e-06,25859,900710400,9.6755
2026-02-27T05:06:47.812249,36700,1.477489,4.38,5.770998e-06,25862,901939200,9.6876
2026-02-27T05:07:31.430675,36750,1.457732,4.30,5.747947e-06,25865,903168000,9.6997
2026-02-27T05:08:15.085984,36800,1.514367,4.55,5.725241e-06,25868,904396800,9.7118
2026-02-27T05:08:58.794500,36850,1.495557,4.46,5.702879e-06,25870,905625600,9.7240
2026-02-27T05:09:42.469914,36900,1.462176,4.32,5.680862e-06,25873,906854400,9.7361
2026-02-27T05:10:26.128127,36950,1.488250,4.43,5.659190e-06,25876,908083200,9.7482
2026-02-27T05:11:09.764094,37000,1.476775,4.38,5.637863e-06,25879,909312000,9.7604
2026-02-27T05:12:05.565220,37050,1.458460,4.30,5.616882e-06,25873,910540800,9.7759
2026-02-27T05:12:49.383918,37100,1.489245,4.43,5.596247e-06,25875,911769600,9.7880
2026-02-27T05:13:32.892908,37150,1.506126,4.51,5.575958e-06,25878,912998400,9.8001
2026-02-27T05:14:16.583146,37200,1.487545,4.43,5.556016e-06,25881,914227200,9.8122
2026-02-27T05:15:00.307158,37250,1.508397,4.52,5.536421e-06,25884,915456000,9.8244
2026-02-27T05:15:44.005676,37300,1.497302,4.47,5.517174e-06,25887,916684800,9.8365
2026-02-27T05:16:27.675309,37350,1.437001,4.21,5.498274e-06,25889,917913600,9.8487
2026-02-27T05:17:11.382870,37400,1.445205,4.24,5.479722e-06,25892,919142400,9.8608
2026-02-27T05:17:55.083201,37450,1.464172,4.32,5.461518e-06,25895,920371200,9.8729
2026-02-27T05:18:38.742008,37500,1.491201,4.44,5.443663e-06,25898,921600000,9.8851
2026-02-27T05:19:22.438070,37550,1.483901,4.41,5.426156e-06,25900,922828800,9.8972
2026-02-27T05:20:06.116215,37600,1.457275,4.29,5.408999e-06,25903,924057600,9.9093
2026-02-27T05:20:49.782556,37650,1.457865,4.30,5.392191e-06,25906,925286400,9.9215
2026-02-27T05:21:33.445896,37700,1.439372,4.22,5.375733e-06,25909,926515200,9.9336
2026-02-27T05:22:17.118143,37750,1.424561,4.16,5.359624e-06,25911,927744000,9.9457
2026-02-27T05:23:00.831043,37800,1.453165,4.28,5.343866e-06,25914,928972800,9.9579
2026-02-27T05:23:44.475800,37850,1.500220,4.48,5.328458e-06,25917,930201600,9.9700
2026-02-27T05:24:28.959757,37900,1.491508,4.44,5.313400e-06,25919,931430400,9.9824
2026-02-27T05:25:12.649085,37950,1.468183,4.34,5.298694e-06,25921,932659200,9.9945
2026-02-27T05:25:56.336346,38000,1.457897,4.30,5.284338e-06,25924,933888000,10.0066
2026-02-27T05:26:53.369688,38050,1.471915,4.36,5.270334e-06,25917,935116800,10.0225
2026-02-27T05:27:37.183239,38100,1.480166,4.39,5.256682e-06,25920,936345600,10.0346
2026-02-27T05:28:20.966233,38150,1.456700,4.29,5.243381e-06,25922,937574400,10.0468
2026-02-27T05:29:04.752180,38200,1.478321,4.39,5.230432e-06,25925,938803200,10.0590
2026-02-27T05:29:48.527794,38250,1.498363,4.47,5.217835e-06,25928,940032000,10.0711
2026-02-27T05:30:32.219013,38300,1.484799,4.41,5.205591e-06,25930,941260800,10.0833
2026-02-27T05:31:15.930522,38350,1.483393,4.41,5.193699e-06,25933,942489600,10.0954
2026-02-27T05:31:59.662381,38400,1.474997,4.37,5.182160e-06,25935,943718400,10.1075
2026-02-27T05:32:43.457986,38450,1.460809,4.31,5.170974e-06,25938,944947200,10.1197
2026-02-27T05:33:27.139283,38500,1.442149,4.23,5.160141e-06,25941,946176000,10.1318
2026-02-27T05:34:10.923538,38550,1.443105,4.23,5.149662e-06,25943,947404800,10.1440
2026-02-27T05:34:54.623204,38600,1.425769,4.16,5.139536e-06,25946,948633600,10.1561
2026-02-27T05:35:38.311324,38650,1.437236,4.21,5.129763e-06,25948,949862400,10.1683
2026-02-27T05:36:22.567579,38700,1.499356,4.48,5.120344e-06,25951,951091200,10.1806
2026-02-27T05:37:06.307403,38750,1.526505,4.60,5.111279e-06,25953,952320000,10.1927
2026-02-27T05:37:49.986424,38800,1.487044,4.42,5.102568e-06,25956,953548800,10.2049
2026-02-27T05:38:33.713513,38850,1.475447,4.37,5.094212e-06,25958,954777600,10.2170
2026-02-27T05:39:17.390667,38900,1.464382,4.32,5.086210e-06,25961,956006400,10.2291
2026-02-27T05:40:01.096406,38950,1.452107,4.27,5.078562e-06,25963,957235200,10.2413
2026-02-27T05:40:44.813575,39000,1.494959,4.46,5.071268e-06,25966,958464000,10.2534
2026-02-27T05:41:41.614879,39050,1.475316,4.37,5.064330e-06,25959,959692800,10.2692
2026-02-27T05:42:25.367596,39100,1.456931,4.29,5.057746e-06,25962,960921600,10.2814
2026-02-27T05:43:09.075077,39150,1.521212,4.58,5.051517e-06,25964,962150400,10.2935
2026-02-27T05:43:52.736732,39200,1.516695,4.56,5.045643e-06,25967,963379200,10.3056
2026-02-27T05:44:36.381674,39250,1.449840,4.26,5.040124e-06,25969,964608000,10.3177
2026-02-27T05:45:20.008962,39300,1.460196,4.31,5.034961e-06,25972,965836800,10.3299
2026-02-27T05:46:03.655553,39350,1.470512,4.35,5.030152e-06,25975,967065600,10.3420
2026-02-27T05:46:47.401625,39400,1.480899,4.40,5.025699e-06,25977,968294400,10.3541
2026-02-27T05:47:31.026862,39450,1.539681,4.66,5.021602e-06,25980,969523200,10.3663
2026-02-27T05:48:14.874656,39500,1.503976,4.50,5.017860e-06,25982,970752000,10.3784
2026-02-27T05:48:58.764664,39550,1.463824,4.32,5.014473e-06,25984,971980800,10.3906
2026-02-27T05:49:42.682155,39600,1.487337,4.43,5.011442e-06,25987,973209600,10.4028
2026-02-27T05:50:26.614605,39650,1.495600,4.46,5.008767e-06,25989,974438400,10.4150
2026-02-27T05:51:10.534520,39700,1.471372,4.36,5.006447e-06,25991,975667200,10.4272
2026-02-27T05:51:54.461538,39750,1.433580,4.19,5.004483e-06,25994,976896000,10.4394
2026-02-27T05:52:38.334349,39800,1.424800,4.16,5.002875e-06,25996,978124800,10.4516
2026-02-27T05:53:22.188282,39850,1.433735,4.19,5.001623e-06,25998,979353600,10.4638
2026-02-27T05:54:06.100152,39900,1.444094,4.24,5.000726e-06,26001,980582400,10.4760
2026-02-27T05:54:50.046576,39950,1.489730,4.44,5.000185e-06,26003,981811200,10.4882
2026-02-27T05:55:33.883041,40000,1.531132,4.62,5.000000e-06,26005,983040000,10.5004
