timestamp,step,recon_loss,token_acc,exact_match,em_ema,lr,elapsed_hours,analogy_avg,clustering_gap,direction_consistency,word_order_sim,effective_rank90,effective_rank95,fr_loss,fr_token_acc,es_loss,es_token_acc,para_loss,para_token_acc,parse_loss,parse_token_acc,geo_scale,wo_loss,hrepul_loss,brepul_loss,analogy_loss,dircon_loss,cluster_loss
2026-03-11T20:51:44.257299,96500,0.221049,0.9494,0.6154,0.5372,1.885315e-04,4.5655,0.8718,0.0760,0.2892,0.4899,35,42,5.099162,0.6512,4.466248,0.6944,3.291915,0.0000,0.598747,0.7612,1.0000,0.000040,0.024599,0.000282,0.000220,0.039377,0.000658
2026-03-11T20:53:24.172324,97000,0.220883,0.9177,0.3846,0.5357,1.884123e-04,4.5932,0.9380,0.0521,0.3111,0.4657,31,38,5.091409,0.6279,4.531703,0.6667,3.155180,0.0000,0.592384,0.6269,1.0000,0.000104,0.028081,0.000504,0.000000,0.044346,0.000160
2026-03-11T20:55:04.317016,97500,0.211571,0.9430,0.5385,0.5357,1.882926e-04,4.6210,0.8854,0.0828,0.2982,0.4629,33,40,4.998456,0.6047,4.533031,0.6111,3.059485,0.0000,0.576689,0.6418,1.0000,0.000000,0.027767,0.000676,0.000305,0.039387,0.000031
2026-03-11T20:56:44.076908,98000,0.218551,0.9557,0.6154,0.5365,1.881723e-04,4.6488,0.8911,0.0737,0.3247,0.4377,34,40,5.028083,0.6047,4.566149,0.5833,3.160347,0.0000,0.623538,0.6418,1.0000,0.000200,0.029022,0.000488,0.003261,0.047271,0.003909
2026-03-11T20:58:22.888356,98500,0.236701,0.9430,0.6923,0.5381,1.880514e-04,4.6762,0.9116,0.0550,0.2700,0.4543,33,40,5.004978,0.6512,4.477539,0.6111,3.224259,0.0000,0.601769,0.6866,1.0000,0.000270,0.027713,0.000510,0.000000,0.037670,0.000477
2026-03-11T21:00:02.185539,99000,0.269183,0.9241,0.5385,0.5381,1.879300e-04,4.7038,0.8920,0.0381,0.2365,0.4325,34,41,5.036310,0.6512,4.499724,0.5278,3.197876,0.0000,0.617987,0.6418,1.0000,0.000121,0.029418,0.000708,0.000200,0.042737,0.000327
2026-03-11T21:01:41.920801,99500,0.190098,0.9430,0.6154,0.5389,1.878080e-04,4.7315,0.9456,0.0419,0.3307,0.3730,28,36,5.015782,0.6279,4.467026,0.5833,3.222379,0.0000,0.587037,0.5821,1.0000,0.000000,0.024762,0.000354,0.000000,0.045044,0.000154
2026-03-11T21:03:22.290783,100000,0.251090,0.9367,0.5385,0.5389,1.876854e-04,4.7594,0.9544,0.0558,0.3045,0.4563,31,38,5.040062,0.6279,4.486201,0.5833,3.241728,0.0000,0.602683,0.6269,1.0000,0.000162,0.027843,0.000520,0.000562,0.044720,0.000183
2026-03-11T21:05:08.006941,100500,0.257533,0.9430,0.5385,0.5388,1.875622e-04,4.7887,0.8843,0.0581,0.3120,0.4576,33,39,5.065729,0.6279,4.559604,0.6389,3.151755,0.0000,0.562395,0.5075,1.0000,0.000027,0.026993,0.000550,0.000069,0.032213,0.000030
2026-03-11T21:06:47.141303,101000,0.290502,0.9241,0.5385,0.5388,1.874385e-04,4.8163,0.9402,0.0537,0.3147,0.4161,31,38,5.056068,0.5349,4.553507,0.5833,3.140163,0.0000,0.604784,0.5672,1.0000,0.000000,0.028381,0.000543,0.000121,0.040378,0.000000
2026-03-11T21:08:26.848382,101500,0.273267,0.9304,0.6154,0.5396,1.873142e-04,4.8440,0.8725,0.0843,0.2867,0.4392,33,40,5.056578,0.6047,4.501722,0.6111,3.153927,0.0000,0.553071,0.6866,1.0000,0.000040,0.027789,0.000470,0.000857,0.040378,0.000161
2026-03-11T21:10:06.044867,102000,0.232369,0.9304,0.5385,0.5396,1.871894e-04,4.8715,0.9421,0.0627,0.3159,0.4307,32,39,5.032690,0.5349,4.455819,0.6111,3.224916,0.0000,0.577098,0.6418,1.0000,0.000081,0.027569,0.000495,0.000496,0.043643,0.000000
2026-03-11T21:11:45.817706,102500,0.243222,0.9304,0.5385,0.5396,1.870639e-04,4.8992,0.9154,0.0762,0.3138,0.4584,32,39,5.009964,0.6047,4.538129,0.6667,3.147716,0.0000,0.575420,0.7015,1.0000,0.000000,0.026770,0.000497,0.000077,0.044875,0.000130
2026-03-11T21:13:25.440336,103000,0.242644,0.9494,0.6923,0.5411,1.869379e-04,4.9269,0.9240,0.0556,0.3101,0.3538,33,39,5.031464,0.6279,4.425555,0.6667,3.165153,0.0000,0.570064,0.7463,1.0000,0.000036,0.027915,0.000481,0.000000,0.045752,0.000000
2026-03-11T21:15:04.779754,103500,0.250599,0.9177,0.4615,0.5403,1.868114e-04,4.9545,0.9620,0.0628,0.3306,0.3212,29,36,5.038062,0.5349,4.494448,0.5278,3.200206,0.0000,0.575582,0.6119,1.0000,0.000049,0.025457,0.000282,0.004028,0.040618,0.000723
2026-03-11T21:16:44.803789,104000,0.272487,0.9747,0.7692,0.5426,1.866842e-04,4.9823,0.9101,0.0768,0.2895,0.4074,32,39,5.016817,0.6047,4.437630,0.6389,3.211118,0.0000,0.563485,0.6418,1.0000,0.000349,0.029332,0.000702,0.000057,0.034358,0.000087
2026-03-11T21:18:24.614498,104500,0.257275,0.9494,0.5385,0.5426,1.865565e-04,5.0100,0.9623,0.0812,0.3576,0.3037,31,38,5.002025,0.6047,4.463692,0.6667,3.110424,0.0000,0.578582,0.6269,1.0000,0.000051,0.027410,0.000615,0.000042,0.045012,0.000975
2026-03-11T21:20:03.408287,105000,0.256235,0.9051,0.6154,0.5433,1.864283e-04,5.0375,0.9562,0.0453,0.3582,0.3117,30,37,4.977662,0.5814,4.497430,0.6389,3.206795,0.0000,0.563732,0.6119,1.0000,0.000233,0.025074,0.000403,0.000010,0.038502,0.000559
2026-03-11T21:21:48.748353,105500,0.264624,0.9494,0.6154,0.5440,1.862995e-04,5.0667,0.9389,0.1207,0.3264,0.3655,30,37,5.051584,0.6047,4.471708,0.6389,3.177769,0.0000,0.623847,0.5672,1.0000,0.000493,0.027103,0.000465,0.000052,0.043483,0.001107
2026-03-11T21:23:27.839769,106000,0.249676,0.9177,0.5385,0.5440,1.861701e-04,5.0943,0.9486,0.0391,0.3800,0.4092,30,37,5.018007,0.6279,4.483382,0.6389,3.097402,0.0000,0.608833,0.5224,1.0000,0.000012,0.026867,0.000433,0.000000,0.040378,0.000073
2026-03-11T21:25:06.925882,106500,0.223354,0.9367,0.6923,0.5454,1.860402e-04,5.1218,0.9427,0.0473,0.3676,0.3190,31,38,4.997562,0.6512,4.517489,0.6389,3.111792,0.0000,0.566891,0.5821,1.0000,0.000028,0.025964,0.000358,0.000011,0.034542,0.000210
2026-03-11T21:26:47.566031,107000,0.219105,0.9494,0.6154,0.5461,1.859097e-04,5.1497,0.9645,0.0484,0.3639,0.3402,30,37,5.004296,0.6047,4.499343,0.6111,3.138890,0.0000,0.588432,0.6119,1.0000,0.000000,0.024782,0.000265,0.000124,0.035026,0.000000
2026-03-11T21:28:27.833137,107500,0.287701,0.9304,0.6154,0.5468,1.857786e-04,5.1776,0.9602,0.0653,0.3471,0.3086,27,35,5.004680,0.6279,4.498040,0.6111,3.103208,0.0000,0.559902,0.5224,1.0000,0.000035,0.025568,0.000281,0.000747,0.039779,0.000023
2026-03-11T21:30:08.237563,108000,0.204759,0.9684,0.6923,0.5483,1.856470e-04,5.2055,0.9104,0.1009,0.3048,0.3953,33,39,5.005460,0.6047,4.417295,0.6389,3.208367,0.0000,0.547428,0.7015,1.0000,0.000035,0.027290,0.000400,0.003369,0.031509,0.000627
2026-03-11T21:31:47.407562,108500,0.169333,0.9873,0.9231,0.5520,1.855148e-04,5.2330,0.9288,0.0658,0.3064,0.4242,32,39,5.041441,0.6744,4.400434,0.6389,3.031277,0.0000,0.574087,0.8060,1.0000,0.000066,0.024988,0.000310,0.000000,0.039264,0.000507
2026-03-11T21:33:27.004507,109000,0.203099,0.9051,0.5385,0.5519,1.853821e-04,5.2607,0.9350,0.0860,0.3346,0.3016,28,34,4.965817,0.5581,4.453990,0.5556,3.111143,0.0000,0.581066,0.3731,1.0000,0.000062,0.024801,0.000292,0.000000,0.049001,0.000028
2026-03-11T21:35:06.736085,109500,0.215340,0.9684,0.7692,0.5541,1.852488e-04,5.2884,0.9426,0.0818,0.3293,0.2455,29,36,5.023021,0.6279,4.387388,0.6389,3.137937,0.0000,0.542554,0.5224,1.0000,0.000024,0.022464,0.000276,0.000000,0.040216,0.000000
2026-03-11T21:36:45.632654,110000,0.176234,1.0000,1.0000,0.5585,1.851150e-04,5.3159,0.8402,0.0876,0.2526,0.4105,34,41,4.975745,0.6512,4.435968,0.5833,3.125977,0.0000,0.593740,0.8060,1.0000,0.000081,0.027206,0.000523,0.000200,0.041771,0.000034
2026-03-11T21:38:30.921891,110500,0.233877,0.9937,0.9231,0.5622,1.849806e-04,5.3451,0.9294,0.0920,0.2286,0.3911,33,39,4.967863,0.6047,4.443673,0.6389,3.195589,0.0000,0.534072,0.8060,1.0000,0.000208,0.027181,0.000377,0.000012,0.042653,0.000940
2026-03-11T21:40:11.296772,111000,0.247312,0.9747,0.7692,0.5643,1.848457e-04,5.3730,0.8748,0.0718,0.2543,0.3729,35,41,5.005433,0.6512,4.407964,0.6389,3.195328,0.0000,0.548966,0.7910,1.0000,0.000074,0.024311,0.000390,0.000201,0.039452,0.000000
2026-03-11T21:41:50.332964,111500,0.235961,0.9557,0.6154,0.5648,1.847102e-04,5.4005,0.9615,0.0470,0.3033,0.4172,29,36,5.007267,0.5581,4.496715,0.6111,3.142124,0.0000,0.527963,0.6866,1.0000,0.000185,0.023125,0.000280,0.000070,0.040798,0.000052
2026-03-11T21:43:29.355604,112000,0.236419,0.9620,0.6923,0.5660,1.845742e-04,5.4280,0.9459,0.0626,0.2749,0.4293,33,40,5.038888,0.6279,4.449695,0.6111,3.106419,0.0000,0.549858,0.8955,1.0000,0.000093,0.024056,0.000246,0.000103,0.033439,0.000329
2026-03-11T21:45:08.400818,112500,0.251113,0.9810,0.8462,0.5688,1.844376e-04,5.4555,0.9071,0.0937,0.2969,0.4755,35,42,4.984196,0.6512,4.376899,0.6111,3.155180,0.0000,0.561883,0.8657,1.0000,0.000020,0.025635,0.000371,0.000030,0.041984,0.000107
2026-03-11T21:46:48.428580,113000,0.221803,0.9747,0.8462,0.5716,1.843004e-04,5.4833,0.9499,0.0570,0.3237,0.4424,32,38,4.965836,0.6279,4.409186,0.6111,3.087738,0.0000,0.542751,0.5821,1.0000,0.000195,0.024554,0.000299,0.000102,0.045906,0.001357
2026-03-11T21:48:28.233864,113500,0.206193,0.9937,0.9231,0.5751,1.841628e-04,5.5110,0.9406,0.0786,0.3564,0.4062,33,38,4.949388,0.6512,4.461644,0.6111,2.993012,0.0000,0.515565,0.7015,1.0000,0.000000,0.024360,0.000300,0.000065,0.031902,0.000039
2026-03-11T21:50:07.068233,114000,0.190568,1.0000,1.0000,0.5794,1.840245e-04,5.5385,0.8737,0.0728,0.2910,0.3653,34,41,4.981414,0.6047,4.381214,0.7222,3.151832,0.0000,0.555530,0.6716,1.0000,0.000197,0.021703,0.000213,0.000109,0.046501,0.000000
2026-03-11T21:51:45.789793,114500,0.186864,0.9684,0.7692,0.5813,1.838858e-04,5.5659,0.8130,0.0911,0.2329,0.4118,37,43,5.027909,0.6047,4.409171,0.6389,3.096400,0.0000,0.564426,0.7761,1.0000,0.000001,0.024857,0.000329,0.000100,0.039598,0.001054
2026-03-11T21:53:25.085854,115000,0.209988,0.9557,0.5385,0.5808,1.837464e-04,5.5935,0.8887,0.0594,0.2859,0.2812,31,37,4.996943,0.6279,4.434588,0.6111,3.112356,0.0000,0.557984,0.5970,1.0000,0.000083,0.025109,0.000316,0.000125,0.029434,0.000000
2026-03-11T21:55:08.877684,115500,0.252884,0.9620,0.6923,0.5820,1.836066e-04,5.6223,0.9431,0.0455,0.2941,0.4720,31,38,5.016712,0.6279,4.441235,0.5833,3.121970,0.0000,0.526737,0.7761,1.0000,0.000000,0.023502,0.000363,0.000082,0.043589,0.000003
2026-03-11T21:56:48.145589,116000,0.267685,0.9304,0.6154,0.5823,1.834662e-04,5.6499,0.9326,0.0483,0.3418,0.4719,30,37,4.979090,0.5581,4.432509,0.5833,3.063154,0.0000,0.547032,0.4776,1.0000,0.000060,0.022580,0.000238,0.000000,0.037773,0.000000
2026-03-11T21:58:26.962050,116500,0.263723,0.9557,0.6923,0.5834,1.833252e-04,5.6773,0.9096,0.0172,0.3101,0.3989,29,35,4.937609,0.6279,4.440116,0.5000,3.069345,0.0000,0.544453,0.4776,1.0000,0.000000,0.024294,0.000297,0.000000,0.040231,0.000140
2026-03-11T22:00:06.499741,117000,0.217597,0.9557,0.6923,0.5845,1.831838e-04,5.7050,0.8830,0.0671,0.2710,0.4807,30,36,4.942552,0.6744,4.361118,0.6667,3.057041,0.0000,0.553663,0.7463,1.0000,0.000000,0.024095,0.000221,0.000165,0.038412,0.000000
2026-03-11T22:01:46.495125,117500,0.200298,0.9810,0.8462,0.5871,1.830417e-04,5.7328,0.8904,0.0723,0.2637,0.4345,32,38,5.003457,0.5581,4.452870,0.6111,3.079682,0.0000,0.499000,0.7761,1.0000,0.000038,0.024169,0.000309,0.000040,0.032922,0.000000
2026-03-11T22:03:25.791017,118000,0.235456,0.9494,0.6154,0.5874,1.828992e-04,5.7603,0.9361,0.0609,0.2926,0.4262,30,36,4.968894,0.5581,4.421826,0.5556,3.143968,0.0000,0.565031,0.7015,1.0000,0.000058,0.024565,0.000328,0.000000,0.041189,0.000068
2026-03-11T22:05:05.459098,118500,0.192905,0.9557,0.6154,0.5877,1.827561e-04,5.7880,0.8802,0.0575,0.2724,0.4013,30,36,4.899511,0.5581,4.360673,0.5556,3.072044,0.0000,0.528098,0.7313,1.0000,0.000098,0.024431,0.000284,0.000000,0.038282,0.000000
2026-03-11T22:06:45.206465,119000,0.276858,0.9684,0.6923,0.5887,1.826124e-04,5.8157,0.8337,0.0799,0.2745,0.3754,34,39,4.937725,0.6512,4.432454,0.6111,3.130129,0.0000,0.529534,0.8209,1.0000,0.000000,0.025088,0.000413,0.000000,0.038491,0.000318
2026-03-11T22:08:27.984145,119500,0.385795,0.9684,0.8462,0.5913,1.824683e-04,5.8443,0.8895,0.0807,0.2427,0.3638,34,39,5.021459,0.6744,4.446077,0.6389,3.077957,0.0000,0.502952,0.8657,1.0000,0.000110,0.025421,0.000360,0.000000,0.040868,0.000000
2026-03-11T22:10:10.133002,120000,0.250056,0.9684,0.6923,0.5923,1.823235e-04,5.8727,0.9180,0.0868,0.2457,0.3485,33,38,4.932798,0.6512,4.369467,0.5833,3.052965,0.0000,0.575692,0.7164,1.0000,0.000000,0.024001,0.000225,0.000443,0.038295,0.000000
2026-03-11T22:11:59.312357,120500,0.196282,0.9747,0.7692,0.5941,1.821783e-04,5.9030,0.9069,0.0985,0.3516,0.3505,31,36,4.972312,0.6047,4.418585,0.6389,3.085149,0.0000,0.494553,0.7463,1.0000,0.000000,0.024504,0.000247,0.000000,0.039225,0.000326
2026-03-11T22:13:40.887753,121000,0.303819,0.9557,0.6154,0.5943,1.820325e-04,5.9312,0.9696,0.0693,0.2811,0.3399,29,35,4.943307,0.5814,4.431167,0.6389,3.079622,0.0000,0.494593,0.5970,1.0000,0.000112,0.024034,0.000295,0.000406,0.034343,0.000098
2026-03-11T22:15:20.910105,121500,0.214614,0.9620,0.7692,0.5960,1.818862e-04,5.9590,0.9591,0.0879,0.3079,0.3251,28,34,4.975101,0.6047,4.431245,0.5833,3.077830,0.0000,0.488862,0.6119,1.0000,0.000000,0.023242,0.000262,0.000000,0.032788,0.000000
2026-03-11T22:17:01.109535,122000,0.244797,0.9747,0.6923,0.5970,1.817394e-04,5.9868,0.9495,0.0849,0.2435,0.3834,30,35,4.947894,0.6279,4.419663,0.6111,3.043486,0.0000,0.495906,0.7463,1.0000,0.000001,0.023197,0.000193,0.000000,0.044905,0.000000
2026-03-11T22:18:44.974574,122500,0.204688,0.9430,0.7692,0.5987,1.815920e-04,6.0157,0.9718,0.0603,0.2750,0.4034,28,33,4.985764,0.6279,4.344307,0.6389,3.055202,0.0000,0.555628,0.7761,1.0000,0.000011,0.024173,0.000267,0.000000,0.040765,0.000000
2026-03-11T22:20:24.049309,123000,0.194150,0.9494,0.6154,0.5989,1.814441e-04,6.0432,0.9318,0.0607,0.2493,0.3506,33,39,4.938622,0.6512,4.379159,0.6389,3.074766,0.0000,0.517760,0.8358,1.0000,0.000000,0.025281,0.000399,0.000144,0.043850,0.000000
2026-03-11T22:22:04.994424,123500,0.226691,0.9241,0.4615,0.5975,1.812957e-04,6.0712,0.9592,0.0643,0.2724,0.3874,31,37,4.939529,0.6744,4.421832,0.6667,3.118898,0.0000,0.543032,0.8358,1.0000,0.000006,0.023869,0.000254,0.000000,0.041381,0.000727
2026-03-11T22:23:46.425901,124000,0.196457,0.9873,0.8462,0.6000,1.811468e-04,6.0994,0.9449,0.0832,0.2525,0.4831,35,41,4.973581,0.6279,4.359854,0.6389,3.038093,0.0000,0.536454,0.8657,1.0000,0.000060,0.025343,0.000321,0.002252,0.044496,0.000067
2026-03-11T22:25:27.337120,124500,0.230704,0.9557,0.6923,0.6009,1.809973e-04,6.1274,0.8982,0.0850,0.2373,0.4278,35,41,4.943905,0.6512,4.425098,0.6111,3.054525,0.0000,0.497205,0.7015,1.0000,0.000009,0.022903,0.000210,0.000032,0.037511,0.000000
2026-03-11T22:27:08.521178,125000,0.246764,0.9557,0.6154,0.6011,1.808473e-04,6.1556,0.9493,0.0732,0.2815,0.3364,32,39,4.932574,0.6977,4.345009,0.6389,3.092582,0.0000,0.543008,0.6269,1.0000,0.000061,0.023643,0.000220,0.000000,0.040295,0.000090
2026-03-11T22:28:58.034002,125500,0.179652,0.9937,0.9231,0.6043,1.806968e-04,6.1860,0.9092,0.0586,0.2475,0.5418,34,40,4.939675,0.6512,4.316659,0.6111,3.047197,0.0000,0.521191,0.7910,1.0000,0.000344,0.022187,0.000211,0.000135,0.036721,0.000344
2026-03-11T22:30:40.838991,126000,0.186410,0.9873,0.8462,0.6067,1.805457e-04,6.2145,0.8602,0.0515,0.2369,0.3914,34,40,4.927706,0.6047,4.359538,0.6111,3.084051,0.0000,0.551391,0.6716,1.0000,0.000000,0.022269,0.000212,0.000808,0.037656,0.000000
2026-03-11T22:32:21.812364,126500,0.201702,0.9494,0.6154,0.6068,1.803942e-04,6.2426,0.8852,0.0626,0.2314,0.3440,34,40,4.953952,0.6744,4.310667,0.6389,3.019016,0.0000,0.507834,0.7313,1.0000,0.000024,0.023317,0.000300,0.000854,0.043748,0.000071
2026-03-11T22:34:08.499035,127000,0.203935,0.9684,0.8462,0.6092,1.802421e-04,6.2722,0.9257,0.0619,0.2177,0.3393,33,39,4.972517,0.7209,4.369293,0.6389,3.091611,0.0000,0.500460,0.7910,1.0000,0.000118,0.023881,0.000357,0.000000,0.039399,0.000000
2026-03-11T22:36:00.237997,127500,0.173735,0.9873,0.8462,0.6115,1.800895e-04,6.3033,0.9452,0.0664,0.3349,0.3233,31,36,4.910797,0.6744,4.342271,0.5833,3.045370,0.0000,0.490979,0.7164,1.0000,0.000000,0.022922,0.000198,0.000000,0.036964,0.000032
2026-03-11T22:37:48.753245,128000,0.184736,0.9684,0.7692,0.6131,1.799364e-04,6.3334,0.9540,0.0780,0.3523,0.2963,29,36,4.948984,0.6279,4.352083,0.6111,3.059312,0.0000,0.458898,0.5224,1.0000,0.000000,0.020291,0.000205,0.000122,0.038958,0.000000
2026-03-11T22:39:36.384073,128500,0.224565,0.9747,0.6923,0.6139,1.797827e-04,6.3633,0.8553,0.0841,0.2589,0.3926,34,41,4.876260,0.6977,4.405082,0.6389,3.045895,0.0000,0.511107,0.7015,1.0000,0.000000,0.022930,0.000279,0.000000,0.039476,0.000485
2026-03-11T22:41:24.436072,129000,0.221548,0.9620,0.6923,0.6147,1.796286e-04,6.3933,0.8858,0.0603,0.2716,0.3207,32,37,4.951141,0.6512,4.349996,0.6111,2.975614,0.0000,0.478777,0.8060,1.0000,0.000000,0.023394,0.000307,0.000039,0.042002,0.000000
2026-03-11T22:43:13.872186,129500,0.186457,0.9810,0.7692,0.6162,1.794739e-04,6.4237,0.9177,0.0629,0.2580,0.3748,31,37,4.930512,0.6744,4.353849,0.6389,3.034312,0.0000,0.471618,0.7910,1.0000,0.000031,0.023652,0.000190,0.000060,0.038016,0.000088
2026-03-11T22:45:03.455241,130000,0.220607,0.9304,0.5385,0.6155,1.793187e-04,6.4541,0.9111,0.0487,0.2761,0.2567,29,35,4.936156,0.6977,4.385170,0.6667,3.023746,0.0000,0.475562,0.7015,1.0000,0.000043,0.023876,0.000285,0.000032,0.040829,0.000021
2026-03-11T22:46:59.677392,130500,0.202248,0.9747,0.7692,0.6170,1.791630e-04,6.4864,0.8744,0.0808,0.2424,0.3959,34,40,4.915726,0.6977,4.393357,0.6111,3.101684,0.0000,0.480555,0.7164,1.0000,0.000000,0.019681,0.000115,0.000079,0.034283,0.000000
