step,recon_loss,pred_loss,total_loss,lr
245900,0.843991,3.935332,4.357328,0.000196
245950,0.470320,3.784136,4.019296,0.000196
246000,0.405600,3.708106,3.910905,0.000196
246050,0.287327,3.565620,3.709283,0.000196
246100,0.161308,3.351386,3.432040,0.000196
246150,0.149809,3.279388,3.354293,0.000196
246200,0.155559,3.125912,3.203692,0.000196
246250,0.169788,3.061801,3.146695,0.000196
246300,0.178268,3.107145,3.196279,0.000196
246350,0.193764,3.144536,3.241418,0.000196
246400,0.211812,3.227105,3.333011,0.000196
246450,0.704246,3.353387,3.705510,0.000196
246500,0.753172,3.333947,3.710533,0.000196
246550,0.265799,3.139547,3.272447,0.000196
246600,0.191154,3.083288,3.178865,0.000196
246650,0.156638,3.112589,3.190908,0.000196
246700,0.178049,3.248233,3.337258,0.000196
246750,0.189412,3.293808,3.388514,0.000196
246800,0.199578,3.184043,3.283832,0.000196
246850,0.209396,3.148600,3.253298,0.000196
246900,0.172706,3.025743,3.112096,0.000196
246950,0.133115,2.669417,2.735974,0.000196
247000,0.743965,3.098567,3.470549,0.000196
247050,1.002508,3.390000,3.891254,0.000196
247100,0.703103,3.228891,3.580443,0.000196
247150,0.489497,3.276957,3.521705,0.000195
247200,0.240463,3.229871,3.350103,0.000195
247250,0.227291,3.196814,3.310460,0.000195
247300,0.177803,3.123884,3.212785,0.000195
247350,0.169433,3.203013,3.287729,0.000195
247400,0.172862,3.219188,3.305619,0.000195
247450,0.181233,3.138295,3.228911,0.000195
247500,0.759993,3.379305,3.759302,0.000195
247550,0.807941,3.507886,3.911856,0.000195
247600,0.289439,3.356094,3.500813,0.000195
247650,0.272271,3.263643,3.399779,0.000195
247700,0.262577,3.358174,3.489462,0.000195
247750,0.223522,3.300430,3.412191,0.000195
247800,0.182344,2.863419,2.954591,0.000195
247850,0.225856,3.020360,3.133288,0.000195
247900,0.209346,3.197601,3.302274,0.000195
247950,0.749302,3.309230,3.683881,0.000195
248000,0.844046,3.560442,3.982465,0.000195
248050,0.348719,3.682236,3.856595,0.000195
248100,0.267966,3.553670,3.687653,0.000195
248150,0.187234,3.299309,3.392926,0.000195
248200,0.188047,3.372019,3.466043,0.000195
248250,0.245635,3.472390,3.595208,0.000195
248300,0.278166,3.495155,3.634238,0.000195
248350,0.206335,3.115721,3.218888,0.000195
248400,0.185596,3.124913,3.217712,0.000195
248450,0.231748,3.413593,3.529467,0.000195
248500,0.242278,3.313681,3.434821,0.000194
248550,0.330743,3.569614,3.734985,0.000194
248600,0.936971,3.862184,4.330669,0.000194
248650,0.920884,3.754507,4.214949,0.000194
248700,0.344273,3.669725,3.841861,0.000194
248750,0.279810,3.621445,3.761350,0.000194
248800,0.273355,3.413460,3.550137,0.000194
248850,0.311572,3.468653,3.624439,0.000194
248900,0.323125,3.628516,3.790079,0.000194
248950,0.248820,3.466896,3.591306,0.000194
249000,0.196919,3.321930,3.420389,0.000194
249050,0.192795,3.176272,3.272669,0.000194
249100,0.157319,2.825792,2.904451,0.000194
249150,0.107546,2.549970,2.603743,0.000194
249200,0.081891,2.405556,2.446502,0.000194
249250,0.747016,3.049370,3.422878,0.000194
249300,1.002698,3.745240,4.246589,0.000194
249350,0.403431,3.332292,3.534008,0.000194
249400,0.179368,2.910250,2.999934,0.000194
249450,0.164198,2.961589,3.043688,0.000194
249500,0.186196,2.967858,3.060956,0.000194
249550,0.214492,3.227819,3.335065,0.000194
249600,0.233443,3.530093,3.646814,0.000194
249650,0.205592,3.338738,3.441534,0.000194
249700,0.188574,3.207846,3.302133,0.000194
249750,0.163747,3.043386,3.125259,0.000194
249800,0.523051,3.269271,3.530797,0.000194
249850,0.980484,3.700760,4.191002,0.000193
249900,0.704872,3.604037,3.956473,0.000193
249950,0.712489,3.374566,3.730810,0.000193
250000,0.642404,3.168846,3.490048,0.000193
250050,0.182120,3.170011,3.261071,0.000193
250100,0.125809,3.085038,3.147942,0.000193
250150,0.101369,2.871580,2.922265,0.000193
250200,0.090239,2.786752,2.831872,0.000193
250250,0.122280,2.855019,2.916159,0.000193
250300,0.232671,3.146405,3.262740,0.000193
250350,0.273634,3.224972,3.361789,0.000193
250400,0.237648,3.156472,3.275296,0.000193
250450,0.274048,3.444802,3.581826,0.000193
250500,0.730843,3.665203,4.030624,0.000193
250550,0.840922,3.698795,4.119257,0.000193
250600,0.392843,3.591579,3.788000,0.000193
250650,0.189684,3.192105,3.286947,0.000193
250700,0.137672,2.992704,3.061540,0.000193
250750,0.138686,2.976878,3.046221,0.000193
250800,0.161670,3.200707,3.281542,0.000193
250850,0.179037,3.431889,3.521407,0.000193
250900,0.182877,3.344708,3.436147,0.000193
250950,0.229871,3.271731,3.386667,0.000193
251000,0.228919,3.049159,3.163618,0.000193
251050,0.193657,2.939778,3.036607,0.000193
251100,0.729429,3.127090,3.491805,0.000193
251150,0.760072,2.775607,3.155643,0.000193
251200,0.221456,2.264137,2.374865,0.000193
251250,0.244499,2.674343,2.796593,0.000192
251300,0.247719,3.217314,3.341174,0.000192
251350,0.163729,3.149353,3.231218,0.000192
251400,0.122794,2.982754,3.044151,0.000192
251450,0.139348,2.961160,3.030834,0.000192
251500,0.206852,3.063483,3.166909,0.000192
251550,0.272263,3.152072,3.288203,0.000192
251600,0.259411,2.863629,2.993334,0.000192
251650,0.717757,2.661476,3.020355,0.000192
251700,0.723665,2.505734,2.867566,0.000192
251750,0.210585,2.246720,2.352013,0.000192
251800,0.191154,2.367005,2.462582,0.000192
251850,0.191706,2.839122,2.934975,0.000192
251900,0.164634,3.101415,3.183732,0.000192
251950,0.128333,2.814848,2.879015,0.000192
252000,0.139778,2.740182,2.810071,0.000192
252050,0.205539,3.044422,3.147191,0.000192
252100,0.253961,3.371815,3.498795,0.000192
252150,0.217259,3.321514,3.430144,0.000192
252200,0.215545,3.257430,3.365202,0.000192
252250,0.277589,3.358983,3.497777,0.000192
252300,0.811805,3.504809,3.910711,0.000192
252350,0.868011,3.489871,3.923877,0.000192
252400,0.268986,3.074322,3.208815,0.000192
252450,0.109547,2.750487,2.805261,0.000192
252500,0.091620,2.329740,2.375550,0.000192
252550,0.103519,2.085395,2.137154,0.000192
252600,0.208905,2.792999,2.897452,0.000191
252650,0.270177,3.450560,3.585649,0.000191
252700,0.210353,3.407839,3.513015,0.000191
252750,0.285352,3.550873,3.693549,0.000191
252800,0.405542,3.683997,3.886768,0.000191
252850,0.343876,3.303471,3.475409,0.000191
252900,0.255013,2.878330,3.005836,0.000191
252950,0.915390,3.336186,3.793881,0.000191
253000,0.953776,3.538981,4.015869,0.000191
253050,0.277617,3.132023,3.270831,0.000191
253100,0.748816,3.472920,3.847328,0.000191
253150,0.798204,3.662466,4.061568,0.000191
253200,0.270507,3.536577,3.671831,0.000191
253250,0.239301,3.556261,3.675911,0.000191
253300,0.256964,3.443325,3.571807,0.000191
253350,0.238498,3.381492,3.500742,0.000191
253400,0.204489,3.283995,3.386240,0.000191
253450,0.180830,3.259988,3.350403,0.000191
253500,0.169907,3.267698,3.352652,0.000191
253550,0.131607,2.868961,2.934765,0.000191
253600,0.138273,2.684545,2.753681,0.000191
253650,0.834392,3.354181,3.771377,0.000191
253700,0.903363,3.734042,4.185724,0.000191
253750,0.230117,3.062028,3.177086,0.000191
253800,0.134551,2.316733,2.384009,0.000191
253850,0.120998,2.231629,2.292128,0.000191
253900,0.122817,2.642715,2.704124,0.000191
253950,0.624104,3.130472,3.442525,0.000190
254000,0.679287,3.163025,3.502669,0.000190
254050,0.220405,3.145283,3.255486,0.000190
254100,0.167904,3.148290,3.232242,0.000190
254150,0.201354,3.331350,3.432027,0.000190
254200,0.264711,3.615710,3.748065,0.000190
254250,0.240079,3.361297,3.481336,0.000190
254300,0.170228,3.083682,3.168795,0.000190
254350,0.182802,3.158828,3.250229,0.000190
254400,0.229271,3.316767,3.431402,0.000190
254450,0.155862,2.784988,2.862919,0.000190
254500,0.879247,2.704575,3.144198,0.000190
254550,0.987427,3.059060,3.552774,0.000190
254600,0.261991,3.080491,3.211487,0.000190
254650,0.215841,3.256880,3.364800,0.000190
254700,0.275574,3.299976,3.437763,0.000190
254750,0.249498,3.123583,3.248332,0.000190
254800,0.561882,3.114133,3.395074,0.000190
254850,0.629094,3.137165,3.451712,0.000190
254900,0.260091,3.039473,3.169519,0.000190
254950,0.198902,3.257906,3.357357,0.000190
255000,0.209027,3.334276,3.438789,0.000190
255050,0.231417,3.151504,3.267213,0.000190
255100,0.223190,3.011145,3.122740,0.000190
255150,0.208638,2.930362,3.034681,0.000190
255200,0.207105,3.042689,3.146241,0.000190
255250,0.222403,3.295631,3.406833,0.000190
255300,0.482550,3.425277,3.666552,0.000189
255350,0.753909,3.500061,3.877015,0.000189
255400,0.502565,3.417854,3.669137,0.000189
255450,0.200574,3.193019,3.293306,0.000189
255500,0.171695,3.082931,3.168779,0.000189
255550,0.955114,3.338043,3.815600,0.000189
255600,1.140718,3.567037,4.137395,0.000189
255650,0.417283,3.555564,3.764206,0.000189
255700,0.251476,3.465217,3.590955,0.000189
255750,0.227178,3.453838,3.567427,0.000189
255800,0.242744,3.615033,3.736405,0.000189
255850,0.195339,3.402163,3.499833,0.000189
255900,0.172692,3.209054,3.295400,0.000189
255950,0.186859,3.194295,3.287725,0.000189
256000,0.718937,3.425622,3.785091,0.000189
256050,1.144423,3.661133,4.233344,0.000189
256100,0.641792,3.366055,3.686951,0.000189
256150,0.220092,3.133928,3.243974,0.000189
256200,0.166150,3.052901,3.135976,0.000189
256250,0.133932,2.924639,2.991605,0.000189
256300,0.162037,3.168907,3.249926,0.000189
256350,0.204125,3.449801,3.551864,0.000189
256400,0.214712,3.467421,3.574776,0.000189
256450,0.184946,3.125962,3.218435,0.000189
256500,0.139789,2.729706,2.799600,0.000189
256550,0.180245,2.958609,3.048731,0.000189
256600,0.235533,3.340764,3.458530,0.000189
256650,0.763200,3.581469,3.963069,0.000188
256700,0.769075,3.564185,3.948722,0.000188
256750,0.223945,3.284711,3.396684,0.000188
256800,0.160710,3.044510,3.124865,0.000188
256850,0.159536,3.187559,3.267326,0.000188
256900,0.210226,3.440449,3.545562,0.000188
256950,0.202304,3.319263,3.420415,0.000188
257000,0.173547,3.174649,3.261423,0.000188
257050,0.184772,3.280252,3.372638,0.000188
257100,0.196701,3.320160,3.418510,0.000188
257150,0.616683,3.272618,3.580959,0.000188
257200,0.725590,3.334777,3.697572,0.000188
257250,0.325918,3.339177,3.502136,0.000188
257300,0.224665,3.349221,3.461554,0.000188
257350,0.176624,3.217638,3.305949,0.000188
257400,0.169047,3.105947,3.190470,0.000188
257450,0.185788,3.172321,3.265215,0.000188
257500,0.165739,3.175305,3.258175,0.000188
257550,0.209365,3.292754,3.397437,0.000188
257600,0.240644,3.353069,3.473391,0.000188
257650,0.772867,3.573087,3.959521,0.000188
257700,0.864110,3.670385,4.102439,0.000188
257750,0.374832,3.632168,3.819584,0.000188
257800,0.294210,3.589990,3.737095,0.000188
257850,0.203721,3.196984,3.298845,0.000188
257900,0.169504,3.264137,3.348889,0.000188
257950,0.167523,3.405659,3.489420,0.000188
258000,0.147105,3.115390,3.188942,0.000187
258050,0.114733,2.769241,2.826607,0.000187
258100,0.137872,2.731729,2.800665,0.000187
258150,0.706658,3.211621,3.564950,0.000187
258200,0.781471,3.423390,3.814126,0.000187
258250,0.304724,3.320436,3.472798,0.000187
258300,0.304835,3.121527,3.273944,0.000187
258350,0.644799,3.128172,3.450572,0.000187
258400,0.566702,3.018560,3.301911,0.000187
258450,0.151861,2.670636,2.746567,0.000187
258500,0.136778,2.663597,2.731986,0.000187
258550,0.124095,2.602447,2.664495,0.000187
258600,0.125074,2.698112,2.760649,0.000187
258650,0.155537,2.943445,3.021214,0.000187
258700,0.139407,2.768303,2.838006,0.000187
258750,0.183865,2.676252,2.768184,0.000187
258800,0.233132,2.759539,2.876105,0.000187
258850,0.206687,2.624874,2.728218,0.000187
258900,0.207723,2.586586,2.690448,0.000187
258950,1.126976,3.269938,3.833426,0.000187
259000,1.718456,3.940033,4.799261,0.000187
259050,0.908283,3.760872,4.215014,0.000187
259100,0.316227,3.181313,3.339426,0.000187
259150,0.187308,2.781903,2.875556,0.000187
259200,0.187033,3.067705,3.161222,0.000187
259250,0.188459,3.239822,3.334052,0.000187
259300,0.181548,3.123009,3.213783,0.000187
259350,0.212096,3.202487,3.308534,0.000186
259400,0.217852,3.248707,3.357633,0.000186
259450,0.677746,3.457356,3.796229,0.000186
259500,0.774315,3.589970,3.977127,0.000186
259550,0.351384,3.475133,3.650825,0.000186
259600,0.248086,3.331336,3.455379,0.000186
259650,0.123642,2.821371,2.883192,0.000186
259700,0.071191,2.470063,2.505658,0.000186
259750,0.151934,2.860217,2.936184,0.000186
259800,0.221510,3.115771,3.226526,0.000186
259850,0.220264,3.029400,3.139532,0.000186
259900,0.190766,3.046347,3.141730,0.000186
259950,0.149885,2.953038,3.027981,0.000186
260000,0.509228,2.913411,3.168025,0.000186
260050,0.682869,3.082917,3.424352,0.000186
260100,0.333614,2.993648,3.160455,0.000186
260150,0.169350,2.720655,2.805330,0.000186
260200,0.143948,2.614109,2.686083,0.000186
260250,0.135021,2.540131,2.607641,0.000186
260300,0.127340,2.492562,2.556232,0.000186
260350,0.124775,2.486132,2.548520,0.000186
260400,0.340614,2.555466,2.725773,0.000186
260450,0.601113,2.702719,3.003275,0.000186
260500,0.427952,2.832836,3.046812,0.000186
260550,0.229998,3.038378,3.153377,0.000186
260600,0.237243,3.161950,3.280572,0.000186
260650,0.149994,2.888629,2.963626,0.000186
260700,0.119588,2.823221,2.883015,0.000185
260750,0.197825,3.287511,3.386424,0.000185
260800,0.724932,3.693448,4.055914,0.000185
260850,0.836048,3.675117,4.093140,0.000185
260900,0.310029,3.074079,3.229094,0.000185
260950,0.165317,2.672686,2.755344,0.000185
261000,0.173652,2.976150,3.062976,0.000185
261050,0.157959,3.111190,3.190169,0.000185
261100,0.189260,3.144752,3.239382,0.000185
261150,0.237083,3.261707,3.380249,0.000185
261200,0.214977,3.251662,3.359151,0.000185
261250,0.421498,3.309134,3.519883,0.000185
261300,0.761812,3.561959,3.942866,0.000185
261350,0.774253,3.982449,4.369575,0.000185
261400,0.635504,4.207873,4.525625,0.000185
261450,0.490535,3.970006,4.215273,0.000185
261500,0.258276,3.390377,3.519515,0.000185
261550,0.161213,3.105984,3.186591,0.000185
261600,0.206880,3.008570,3.112010,0.000185
261650,0.227245,2.836523,2.950145,0.000185
261700,0.219675,3.176676,3.286514,0.000185
261750,0.224452,3.389835,3.502061,0.000185
261800,0.830605,3.387245,3.802547,0.000185
261850,0.810723,3.253817,3.659178,0.000185
261900,0.205325,3.237751,3.340413,0.000185
261950,0.169325,3.305233,3.389895,0.000185
262000,0.154935,3.116584,3.194052,0.000185
262050,0.162057,3.024734,3.105763,0.000184
262100,0.134363,2.908681,2.975863,0.000184
262150,0.148441,3.066855,3.141075,0.000184
262200,0.710561,3.431740,3.787021,0.000184
262250,0.712588,3.184296,3.540590,0.000184
262300,0.160391,2.770503,2.850698,0.000184
262350,0.140534,2.782404,2.852671,0.000184
262400,0.114854,2.726713,2.784140,0.000184
262450,0.134728,2.831867,2.899231,0.000184
262500,0.157336,2.925215,3.003883,0.000184
262550,0.136790,2.832645,2.901040,0.000184
262600,0.162977,3.040294,3.121782,0.000184
262650,0.186489,3.304632,3.397876,0.000184
262700,0.759488,3.521638,3.901382,0.000184
262750,0.782459,3.148903,3.540132,0.000184
262800,0.174266,2.458082,2.545215,0.000184
262850,0.124155,2.503419,2.565496,0.000184
262900,0.125353,2.724018,2.786695,0.000184
262950,0.124993,2.792576,2.855073,0.000184
263000,0.193324,3.007455,3.104117,0.000184
263050,0.250384,3.081983,3.207175,0.000184
263100,0.225504,2.944987,3.057739,0.000184
263150,0.239541,3.063363,3.183133,0.000184
263200,0.272597,3.366670,3.502969,0.000184
263250,0.294990,3.749545,3.897040,0.000184
263300,0.784646,3.805251,4.197574,0.000184
263350,0.690369,3.027356,3.372541,0.000183
263400,0.166257,2.660604,2.743733,0.000183
263450,0.192683,2.819686,2.916028,0.000183
263500,0.319596,3.199679,3.359477,0.000183
263550,0.315950,3.220658,3.378633,0.000183
263600,0.161203,2.767160,2.847762,0.000183
263650,0.168560,2.882504,2.966784,0.000183
263700,0.172867,2.950009,3.036442,0.000183
263750,0.169215,2.828929,2.913536,0.000183
263800,0.698459,2.947975,3.297205,0.000183
263850,0.858503,3.340529,3.769780,0.000183
263900,0.306778,3.092159,3.245548,0.000183
263950,0.101326,2.503636,2.554300,0.000183
264000,0.114770,2.686465,2.743851,0.000183
264050,0.144052,3.090164,3.162190,0.000183
264100,0.418844,3.215997,3.425419,0.000183
264150,0.679158,3.292046,3.631625,0.000183
264200,0.411523,3.148198,3.353959,0.000183
264250,0.254213,3.423413,3.550520,0.000183
264300,0.257987,3.498297,3.627290,0.000183
264350,0.151381,3.035672,3.111363,0.000183
264400,0.136583,2.832090,2.900381,0.000183
264450,0.162347,2.847671,2.928845,0.000183
264500,0.232076,3.334815,3.450853,0.000183
264550,0.260406,3.662379,3.792582,0.000183
264600,1.150751,3.873948,4.449323,0.000183
264650,1.140809,3.590758,4.161162,0.000183
264700,0.177258,2.918108,3.006737,0.000182
264750,0.121228,2.715135,2.775749,0.000182
264800,0.100941,2.618747,2.669217,0.000182
264850,0.142308,3.054208,3.125363,0.000182
264900,0.777598,3.680722,4.069521,0.000182
264950,0.821073,3.520335,3.930871,0.000182
265000,0.193639,2.763764,2.860583,0.000182
265050,0.160788,2.737514,2.817908,0.000182
265100,0.186012,3.151495,3.244501,0.000182
265150,0.163372,3.209052,3.290738,0.000182
265200,0.149517,3.023541,3.098300,0.000182
265250,0.134078,2.798877,2.865916,0.000182
265300,0.167560,3.033668,3.117448,0.000182
265350,0.631016,3.207597,3.523105,0.000182
265400,0.651176,2.941284,3.266872,0.000182
265450,0.157020,2.550785,2.629295,0.000182
265500,0.102230,2.609499,2.660614,0.000182
265550,0.105029,2.765184,2.817699,0.000182
265600,0.132190,2.772648,2.838743,0.000182
265650,0.175949,2.886738,2.974713,0.000182
265700,0.154090,2.890157,2.967202,0.000182
265750,0.162575,3.007753,3.089040,0.000182
265800,0.204442,3.235952,3.338174,0.000182
265850,0.531196,3.228630,3.494228,0.000182
265900,0.678420,3.322675,3.661885,0.000182
265950,0.346219,3.291092,3.464202,0.000182
266000,0.169449,3.167258,3.251982,0.000182
266050,0.154249,3.202973,3.280098,0.000181
266100,0.131085,2.993882,3.059425,0.000181
266150,0.118383,2.830730,2.889922,0.000181
266200,0.120812,2.784197,2.844603,0.000181
266250,0.497542,2.770429,3.019200,0.000181
266300,0.531257,2.844414,3.110043,0.000181
266350,0.261539,3.177768,3.308537,0.000181
266400,0.289458,3.432293,3.577022,0.000181
266450,0.242737,3.346112,3.467481,0.000181
266500,0.683806,3.546896,3.888799,0.000181
266550,0.696832,3.549838,3.898253,0.000181
266600,0.239875,3.311736,3.431674,0.000181
266650,0.191623,3.189827,3.285638,0.000181
266700,0.157486,3.007121,3.085864,0.000181
266750,0.174698,3.140697,3.228046,0.000181
266800,0.199016,3.344037,3.443545,0.000181
266850,0.719204,3.571475,3.931078,0.000181
266900,0.931077,3.510595,3.976133,0.000181
266950,0.545290,3.449136,3.721781,0.000181
267000,0.355657,3.490949,3.668778,0.000181
267050,0.191948,3.121274,3.217248,0.000181
267100,0.148721,3.038228,3.112588,0.000181
267150,0.145579,3.186962,3.259752,0.000181
267200,0.170298,3.277602,3.362751,0.000181
267250,0.684294,3.331718,3.673865,0.000181
267300,0.647885,2.902049,3.225991,0.000181
267350,0.306510,3.075051,3.228306,0.000181
267400,0.405401,3.574399,3.777099,0.000180
267450,0.848190,3.354970,3.779065,0.000180
267500,0.771743,2.993652,3.379523,0.000180
267550,0.163186,2.822813,2.904406,0.000180
267600,0.132553,2.792642,2.858919,0.000180
267650,0.135456,2.813666,2.881394,0.000180
267700,0.165220,3.045595,3.128205,0.000180
267750,0.140050,2.969974,3.039999,0.000180
267800,0.088540,2.597186,2.641456,0.000180
267850,0.120240,2.739079,2.799199,0.000180
267900,0.981321,3.375502,3.866163,0.000180
267950,1.123946,3.805276,4.367249,0.000180
268000,0.322340,3.637172,3.798342,0.000180
268050,0.153520,3.103983,3.180743,0.000180
268100,0.121582,2.896043,2.956834,0.000180
268150,0.138880,3.082430,3.151869,0.000180
268200,0.162459,3.187452,3.268681,0.000180
268250,0.168730,3.094158,3.178523,0.000180
268300,0.249471,2.978819,3.103555,0.000180
268350,0.946062,3.343384,3.816415,0.000180
268400,0.899574,3.547319,3.997106,0.000180
268450,0.212406,3.334868,3.441072,0.000180
268500,0.170094,3.310981,3.396028,0.000180
268550,0.153053,3.257212,3.333739,0.000180
268600,0.152435,3.244732,3.320950,0.000180
268650,0.156247,3.253455,3.331579,0.000180
268700,0.445271,3.188445,3.411080,0.000179
268750,0.570886,3.046328,3.331771,0.000179
268800,0.325158,3.053953,3.216532,0.000179
268850,0.212773,3.106451,3.212838,0.000179
268900,0.210152,3.210831,3.315907,0.000179
268950,0.240882,3.509940,3.630381,0.000179
269000,0.703452,3.816743,4.168469,0.000179
269050,0.826041,3.968177,4.381198,0.000179
269100,0.324298,3.426256,3.588405,0.000179
269150,0.163988,3.035377,3.117371,0.000179
269200,0.175993,3.255216,3.343212,0.000179
269250,0.146233,3.039438,3.112554,0.000179
269300,0.540638,2.969502,3.239821,0.000179
269350,0.562956,2.916940,3.198419,0.000179
269400,0.127814,2.504128,2.568035,0.000179
269450,0.091815,2.295795,2.341702,0.000179
269500,0.118735,2.485949,2.545317,0.000179
269550,0.146338,2.767931,2.841100,0.000179
269600,0.147140,2.875564,2.949133,0.000179
269650,0.145403,2.894102,2.966804,0.000179
269700,0.530364,2.885861,3.151043,0.000179
269750,0.554830,2.946566,3.223981,0.000179
269800,0.413189,3.099174,3.305769,0.000179
269850,0.540870,3.010114,3.280549,0.000179
269900,0.303783,2.938330,3.090222,0.000179
269950,0.164391,3.236337,3.318533,0.000179
270000,0.163702,3.368041,3.449892,0.000179
270050,0.146165,3.256267,3.329349,0.000178
270100,0.125723,3.100612,3.163473,0.000178
270150,0.156588,3.027051,3.105345,0.000178
270200,0.179732,2.964388,3.054254,0.000178
270250,0.182518,2.947469,3.038728,0.000178
270300,0.204485,2.988629,3.090871,0.000178
270350,0.221092,3.026521,3.137067,0.000178
270400,0.701039,3.190584,3.541103,0.000178
270450,0.751833,3.331215,3.707131,0.000178
270500,0.255818,3.113241,3.241150,0.000178
270550,0.142147,2.767303,2.838377,0.000178
270600,0.087617,2.608390,2.652198,0.000178
270650,0.138798,2.744527,2.813926,0.000178
270700,0.176234,2.875128,2.963245,0.000178
270750,0.530696,3.097017,3.362365,0.000178
270800,0.681233,3.251322,3.591939,0.000178
270850,0.296419,3.080355,3.228565,0.000178
270900,0.131712,2.930646,2.996502,0.000178
270950,0.149564,3.009172,3.083954,0.000178
271000,0.476101,3.234788,3.472839,0.000178
271050,0.581641,3.132025,3.422845,0.000178
271100,0.284500,3.071880,3.214130,0.000178
271150,0.146460,3.027800,3.101030,0.000178
271200,0.101257,2.750759,2.801388,0.000178
271250,0.093142,2.590684,2.637255,0.000178
271300,0.136448,2.712962,2.781186,0.000178
271350,0.206790,3.197514,3.300909,0.000177
271400,0.224392,3.471403,3.583599,0.000177
271450,0.721289,3.491185,3.851829,0.000177
271500,0.676003,3.119954,3.457956,0.000177
271550,0.132218,2.829084,2.895193,0.000177
271600,0.168405,3.114588,3.198790,0.000177
271650,0.156118,3.141144,3.219203,0.000177
271700,0.155670,3.089920,3.167755,0.000177
271750,0.340438,2.667189,2.837408,0.000177
271800,0.460441,2.540098,2.770318,0.000177
271850,0.331590,3.057557,3.223352,0.000177
271900,0.199444,3.166954,3.266676,0.000177
271950,0.157129,3.057002,3.135567,0.000177
272000,0.148820,3.035782,3.110191,0.000177
272050,0.135897,2.991332,3.059280,0.000177
272100,0.128239,2.878751,2.942871,0.000177
272150,0.168797,2.933957,3.018355,0.000177
272200,0.212795,3.013509,3.119907,0.000177
272250,0.686571,3.553369,3.896655,0.000177
272300,0.896282,3.893069,4.341210,0.000177
272350,0.438627,3.574935,3.794248,0.000177
272400,0.198104,3.363950,3.463002,0.000177
272450,0.160543,3.167265,3.247537,0.000177
272500,0.601967,3.249374,3.550357,0.000177
272550,0.608836,3.060303,3.364721,0.000177
272600,0.155168,2.755537,2.833121,0.000177
272650,0.193962,3.056207,3.153188,0.000177
272700,0.279389,3.421117,3.560812,0.000176
272750,0.256279,3.351605,3.479744,0.000176
272800,0.572219,3.156464,3.442574,0.000176
272850,0.573504,2.999009,3.285761,0.000176
272900,0.167421,2.899520,2.983231,0.000176
272950,0.138280,2.979995,3.049135,0.000176
273000,0.137308,2.901085,2.969739,0.000176
273050,0.121646,2.761656,2.822479,0.000176
273100,0.142758,2.879766,2.951146,0.000176
273150,0.122533,2.731540,2.792807,0.000176
273200,0.154826,2.924195,3.001608,0.000176
273250,0.808137,3.570186,3.974254,0.000176
273300,0.804194,3.414107,3.816204,0.000176
273350,0.169762,2.933284,3.018164,0.000176
273400,0.114753,2.935083,2.992460,0.000176
273450,0.126467,2.935792,2.999025,0.000176
273500,0.170837,2.750043,2.835462,0.000176
273550,0.227496,3.067594,3.181342,0.000176
273600,0.231214,3.369966,3.485573,0.000176
273650,0.333634,3.307214,3.474030,0.000176
273700,0.483895,2.866851,3.108798,0.000176
273750,0.295915,2.228843,2.376800,0.000176
273800,0.064153,1.971244,2.003321,0.000176
273850,0.052291,1.946911,1.973056,0.000176
273900,0.121588,2.510602,2.571397,0.000176
273950,0.170740,2.978710,3.064080,0.000176
274000,0.155237,2.788450,2.866068,0.000175
274050,0.196592,2.807000,2.905296,0.000175
274100,0.243559,3.099796,3.221575,0.000175
274150,0.629573,3.297831,3.612617,0.000175
274200,0.663364,3.263605,3.595287,0.000175
274250,0.275976,3.244310,3.382298,0.000175
274300,0.191252,3.140068,3.235694,0.000175
274350,0.749869,3.144063,3.518997,0.000175
274400,0.819238,3.210794,3.620414,0.000175
274450,0.217435,3.012818,3.121535,0.000175
274500,0.137083,2.820488,2.889029,0.000175
274550,0.102757,2.329036,2.380414,0.000175
274600,0.123058,2.139813,2.201341,0.000175
274650,0.184559,2.773645,2.865924,0.000175
274700,0.200638,3.139889,3.240208,0.000175
274750,0.168664,2.585023,2.669355,0.000175
274800,0.563629,2.535104,2.816919,0.000175
274850,0.626750,3.003260,3.316635,0.000175
274900,0.202142,2.952175,3.053245,0.000175
274950,0.257978,3.318016,3.447005,0.000175
275000,0.325830,3.583372,3.746287,0.000175
275050,0.270210,3.382437,3.517542,0.000175
275100,0.256810,3.305610,3.434015,0.000175
275150,0.248596,3.239435,3.363733,0.000175
275200,0.254460,3.225927,3.353157,0.000175
275250,1.117255,3.480712,4.039339,0.000175
275300,1.303122,3.403313,4.054874,0.000175
275350,0.415976,3.003604,3.211592,0.000174
275400,0.215639,3.115795,3.223615,0.000174
275450,0.198776,3.294465,3.393853,0.000174
275500,0.156021,2.945871,3.023881,0.000174
275550,0.138701,2.514668,2.584018,0.000174
275600,0.199119,2.789410,2.888970,0.000174
275650,0.208955,2.980349,3.084826,0.000174
275700,0.235269,3.122561,3.240196,0.000174
275750,0.319391,3.646733,3.806429,0.000174
275800,0.795101,3.854833,4.252383,0.000174
275850,0.709626,3.226044,3.580856,0.000174
275900,0.272166,2.996955,3.133038,0.000174
275950,0.476883,3.404879,3.643320,0.000174
276000,0.336036,3.066603,3.234621,0.000174
276050,0.109863,2.800947,2.855878,0.000174
276100,0.122707,2.868073,2.929426,0.000174
276150,0.165165,3.033094,3.115676,0.000174
276200,0.640221,3.461745,3.781855,0.000174
