step,loss,lr
124650,3.327152,0.021414
124700,3.172492,0.021412
124750,3.083847,0.021409
124800,3.262329,0.021406
124850,3.483410,0.021403
124900,3.480619,0.021401
124950,3.307377,0.021398
125000,3.288834,0.021395
125050,3.385569,0.021392
125100,3.469592,0.021389
125150,3.391598,0.021387
125200,3.684909,0.021384
125250,2.983182,0.021381
125300,2.519516,0.021378
125350,3.359095,0.021376
125400,3.470032,0.021373
125450,3.463344,0.021370
125500,3.344391,0.021367
125550,3.212498,0.021365
125600,3.176553,0.021362
125650,3.427931,0.021359
125700,3.163421,0.021356
125750,2.845368,0.021354
125800,3.081233,0.021351
125850,3.433931,0.021348
125900,3.228593,0.021345
125950,3.254394,0.021342
126000,3.286951,0.021340
126050,3.111590,0.021337
126100,3.236732,0.021334
126150,3.348364,0.021331
126200,3.204198,0.021329
126250,3.447922,0.021326
126300,3.430333,0.021323
126350,3.313840,0.021320
126400,3.247451,0.021317
126450,3.556195,0.021315
126500,3.308735,0.021312
126550,3.198148,0.021309
126600,2.819854,0.021306
126650,3.518962,0.021304
126700,3.191959,0.021301
126750,3.129380,0.021298
126800,3.625402,0.021295
126850,3.439781,0.021292
126900,3.276365,0.021290
126950,3.560387,0.021287
127000,3.439793,0.021284
127050,3.367350,0.021281
127100,3.273071,0.021278
127150,3.283571,0.021276
127200,2.752102,0.021273
127250,3.061881,0.021270
127300,3.276909,0.021267
127350,3.367143,0.021264
127400,3.387734,0.021262
127450,3.200669,0.021259
127500,3.116704,0.021256
127550,3.463487,0.021253
127600,3.006463,0.021250
127650,3.315014,0.021248
127700,3.422550,0.021245
127750,3.342082,0.021242
127800,3.140894,0.021239
127850,3.526528,0.021236
127900,3.264821,0.021234
127950,3.323743,0.021231
128000,2.967455,0.021228
128050,3.445952,0.021225
128100,3.453665,0.021222
128150,3.315120,0.021220
128200,3.261506,0.021217
128250,3.215645,0.021214
128300,3.214870,0.021211
128350,3.234854,0.021208
128400,3.173133,0.021205
128450,3.476942,0.021203
128500,3.270053,0.021200
128550,2.992903,0.021197
128600,2.897624,0.021194
128650,3.289166,0.021191
128700,3.063663,0.021189
128750,3.267744,0.021186
128800,3.212042,0.021183
128850,3.559415,0.021180
128900,3.382835,0.021177
128950,2.940821,0.021174
129000,3.197556,0.021172
129050,3.128585,0.021169
129100,3.457807,0.021166
129150,3.486492,0.021163
129200,3.123159,0.021160
129250,2.944765,0.021157
129300,2.868424,0.021155
129350,3.439180,0.021152
129400,2.992500,0.021149
129450,3.292271,0.021146
129500,3.002698,0.021143
129550,3.159213,0.021140
129600,3.540786,0.021138
129650,3.470952,0.021135
129700,3.195262,0.021132
129750,3.233431,0.021129
129800,3.050325,0.021126
129850,3.214512,0.021123
129900,3.322304,0.021121
129950,3.027331,0.021118
130000,3.493342,0.021115
130050,3.092677,0.021112
130100,3.352322,0.021109
130150,3.613414,0.021106
130200,3.505864,0.021103
130250,2.841001,0.021101
130300,2.557437,0.021098
130350,3.678869,0.021095
130400,3.483306,0.021092
130450,3.517835,0.021089
130500,3.005130,0.021086
130550,3.117851,0.021084
130600,3.575354,0.021081
130650,3.065921,0.021078
130700,3.457844,0.021075
130750,3.506024,0.021072
130800,3.497317,0.021069
130850,3.070570,0.021066
130900,3.498758,0.021064
130950,2.647261,0.021061
131000,3.258634,0.021058
131050,2.967079,0.021055
131100,3.148741,0.021052
131150,3.345923,0.021049
131200,3.199802,0.021046
131250,3.218846,0.021043
131300,3.172596,0.021041
131350,3.445820,0.021038
131400,3.337970,0.021035
131450,3.505911,0.021032
131500,3.193654,0.021029
131550,3.423679,0.021026
131600,3.461688,0.021023
131650,3.350324,0.021021
131700,3.123008,0.021018
131750,3.514115,0.021015
131800,3.411013,0.021012
131850,3.504702,0.021009
131900,3.148370,0.021006
131950,3.182286,0.021003
132000,3.534403,0.021000
132050,3.466763,0.020998
132100,3.407279,0.020995
132150,3.045555,0.020992
132200,3.545965,0.020989
132250,3.529178,0.020986
132300,3.526881,0.020983
132350,3.372838,0.020980
132400,3.455300,0.020977
132450,3.184096,0.020974
132500,2.939080,0.020972
132550,2.797543,0.020969
132600,2.723632,0.020966
132650,2.670546,0.020963
132700,3.243795,0.020960
132750,3.206137,0.020957
132800,3.297603,0.020954
132850,3.574676,0.020951
132900,3.489474,0.020948
132950,3.382095,0.020946
133000,2.984864,0.020943
133050,3.510131,0.020940
133100,3.238055,0.020937
133150,3.292417,0.020934
133200,3.338758,0.020931
133250,3.533473,0.020928
133300,3.399464,0.020925
133350,3.553189,0.020922
133400,2.892931,0.020919
133450,3.409668,0.020917
133500,3.280729,0.020914
133550,2.203502,0.020911
133600,2.992068,0.020908
133650,3.428869,0.020905
133700,3.400557,0.020902
133750,2.334650,0.020899
133800,2.060383,0.020896
133850,1.977395,0.020893
133900,1.933041,0.020890
133950,2.231855,0.020888
134000,3.698611,0.020885
134050,3.537773,0.020882
134100,3.209690,0.020879
134150,3.401116,0.020876
134200,3.452890,0.020873
134250,3.435539,0.020870
134300,3.269354,0.020867
134350,2.943499,0.020864
134400,3.122621,0.020861
134450,3.506596,0.020858
134500,3.180555,0.020855
134550,3.363065,0.020853
134600,3.353210,0.020850
134650,3.540175,0.020847
134700,3.413627,0.020844
134750,3.547568,0.020841
134800,3.455163,0.020838
134850,3.362633,0.020835
134900,3.575402,0.020832
134950,3.419658,0.020829
135000,3.334910,0.020826
135050,3.411196,0.020823
135100,3.481007,0.020820
135150,3.350667,0.020817
135200,3.444750,0.020815
135250,3.077119,0.020812
135300,3.317041,0.020809
135350,3.424260,0.020806
135400,3.427425,0.020803
135450,3.446254,0.020800
135500,3.191014,0.020797
135550,3.526608,0.020794
135600,3.277261,0.020791
135650,3.337136,0.020788
135700,3.394774,0.020785
135750,3.163157,0.020782
135800,3.158998,0.020779
135850,3.149061,0.020776
135900,3.105696,0.020773
135950,3.374333,0.020770
136000,2.376947,0.020768
136050,3.153009,0.020765
136100,3.223314,0.020762
136150,3.145411,0.020759
136200,3.587547,0.020756
136250,3.406749,0.020753
136300,3.188031,0.020750
136350,3.345022,0.020747
136400,3.066293,0.020744
136450,3.497825,0.020741
136500,3.568334,0.020738
136550,3.505481,0.020735
136600,3.236711,0.020732
136650,3.030487,0.020729
136700,3.303096,0.020726
136750,3.334999,0.020723
136800,3.454038,0.020720
136850,3.128244,0.020717
136900,3.313158,0.020714
136950,3.295777,0.020711
137000,3.450182,0.020708
137050,3.204528,0.020705
137100,3.331465,0.020703
137150,3.254610,0.020700
137200,3.381800,0.020697
137250,3.222977,0.020694
137300,3.236814,0.020691
137350,3.477250,0.020688
137400,3.290777,0.020685
137450,2.980021,0.020682
137500,3.402671,0.020679
137550,3.416992,0.020676
137600,3.377272,0.020673
137650,3.156464,0.020670
137700,3.376154,0.020667
137750,3.299571,0.020664
137800,3.160156,0.020661
137850,3.394494,0.020658
137900,3.507027,0.020655
137950,3.360944,0.020652
138000,2.635882,0.020649
138050,3.410529,0.020646
138100,3.162305,0.020643
138150,3.311366,0.020640
138200,3.512067,0.020637
138250,3.172504,0.020634
138300,3.365075,0.020631
138350,3.319856,0.020628
138400,2.928185,0.020625
138450,3.283042,0.020622
138500,3.395307,0.020619
138550,2.990269,0.020616
138600,3.420568,0.020613
138650,3.314398,0.020610
138700,3.137571,0.020607
138750,3.408020,0.020604
138800,3.311110,0.020601
138850,3.214100,0.020598
138900,3.562546,0.020595
138950,3.402108,0.020592
139000,3.393489,0.020589
139050,3.167177,0.020586
139100,3.358261,0.020583
139150,3.180193,0.020580
139200,3.236991,0.020577
139250,3.387625,0.020574
139300,3.230891,0.020571
139350,3.425222,0.020568
139400,3.433175,0.020565
139450,3.264612,0.020562
139500,3.183041,0.020559
139550,3.293703,0.020556
139600,3.274717,0.020553
139650,3.486110,0.020550
139700,2.485034,0.020547
139750,2.477959,0.020544
139800,3.432686,0.020541
139850,3.521521,0.020538
139900,3.252043,0.020535
139950,3.556473,0.020532
140000,3.171242,0.020529
140050,2.945711,0.020526
140100,3.081377,0.020523
140150,3.474613,0.020520
140200,3.404218,0.020517
140250,3.060977,0.020514
140300,3.129909,0.020511
140350,3.472329,0.020508
140400,3.260554,0.020505
140450,3.096012,0.020502
140500,3.180150,0.020499
140550,3.372398,0.020496
140600,3.180191,0.020493
140650,3.356444,0.020490
140700,3.249719,0.020487
140750,3.265901,0.020484
140800,3.162700,0.020481
140850,3.385704,0.020478
140900,3.408657,0.020475
140950,3.374343,0.020472
141000,3.230064,0.020469
141050,2.957048,0.020466
141100,3.274917,0.020463
141150,3.445758,0.020460
141200,3.327780,0.020457
141250,3.153921,0.020454
141300,3.202562,0.020451
141350,3.250172,0.020448
141400,2.978762,0.020445
141450,3.458291,0.020442
141500,3.448416,0.020439
141550,3.521900,0.020436
141600,3.250482,0.020433
141650,3.250266,0.020430
141700,3.461826,0.020427
141750,3.473052,0.020424
141800,3.429938,0.020421
141850,3.408576,0.020418
141900,3.244874,0.020415
141950,3.192904,0.020411
142000,3.231451,0.020408
142050,3.291129,0.020405
142100,2.807977,0.020402
142150,3.631028,0.020399
142200,3.486979,0.020396
142250,3.464367,0.020393
142300,2.918790,0.020390
142350,2.693989,0.020387
142400,3.378097,0.020384
142450,3.555556,0.020381
142500,2.790809,0.020378
142550,1.724986,0.020375
142600,1.844222,0.020372
142650,3.321338,0.020369
142700,3.239411,0.020366
142750,3.453719,0.020363
142800,3.436787,0.020360
142850,3.287534,0.020357
142900,3.380873,0.020354
142950,3.519147,0.020351
143000,3.300682,0.020347
143050,3.079524,0.020344
143100,3.477289,0.020341
143150,2.971175,0.020338
143200,3.281135,0.020335
143250,3.146674,0.020332
143300,2.985614,0.020329
143350,3.390501,0.020326
143400,3.541015,0.020323
143450,3.532823,0.020320
143500,3.411862,0.020317
143550,3.438583,0.020314
143600,3.472080,0.020311
143650,3.441245,0.020308
143700,3.280936,0.020305
143750,3.362934,0.020302
143800,3.177455,0.020298
143850,3.510863,0.020295
143900,3.229229,0.020292
143950,3.603940,0.020289
144000,3.519639,0.020286
144050,3.510356,0.020283
144100,3.357585,0.020280
144150,3.312774,0.020277
144200,2.974842,0.020274
144250,3.494253,0.020271
144300,3.438763,0.020268
144350,3.345881,0.020265
144400,3.290121,0.020262
144450,3.464557,0.020259
144500,3.376330,0.020255
144550,3.154668,0.020252
144600,3.465996,0.020249
144650,3.315280,0.020246
144700,3.152986,0.020243
144750,3.309758,0.020240
144800,3.464115,0.020237
144850,3.483716,0.020234
144900,3.295845,0.020231
144950,3.440991,0.020228
145000,3.408970,0.020225
145050,2.989264,0.020222
145100,3.164607,0.020218
145150,3.148083,0.020215
145200,3.216999,0.020212
145250,3.501881,0.020209
145300,3.108757,0.020206
145350,2.659628,0.020203
145400,3.174609,0.020200
145450,3.497742,0.020197
145500,3.476763,0.020194
145550,3.474592,0.020191
145600,3.396809,0.020188
145650,3.343179,0.020184
145700,3.377996,0.020181
145750,3.107477,0.020178
145800,3.330289,0.020175
145850,3.433243,0.020172
145900,3.414273,0.020169
145950,3.317196,0.020166
146000,3.097492,0.020163
146050,3.316401,0.020160
146100,3.302321,0.020157
146150,3.072163,0.020153
146200,3.426859,0.020150
146250,3.331979,0.020147
146300,3.550160,0.020144
146350,3.347528,0.020141
146400,3.311528,0.020138
146450,3.258309,0.020135
146500,3.178371,0.020132
146550,3.241026,0.020129
146600,3.163141,0.020126
146650,3.258088,0.020122
146700,3.358555,0.020119
146750,3.571253,0.020116
146800,3.520647,0.020113
146850,3.226241,0.020110
146900,3.045685,0.020107
146950,3.266514,0.020104
147000,3.444104,0.020101
147050,3.530468,0.020097
147100,3.294951,0.020094
147150,3.243523,0.020091
147200,3.515346,0.020088
147250,3.228001,0.020085
147300,3.551179,0.020082
147350,3.344982,0.020079
147400,2.976559,0.020076
147450,2.848148,0.020073
147500,3.545879,0.020069
147550,3.543398,0.020066
147600,3.471523,0.020063
147650,3.276698,0.020060
147700,3.142049,0.020057
147750,3.078814,0.020054
147800,3.021077,0.020051
147850,1.880714,0.020048
147900,3.213376,0.020044
147950,3.323111,0.020041
148000,3.518618,0.020038
148050,3.327074,0.020035
148100,3.438455,0.020032
148150,3.352935,0.020029
148200,3.241242,0.020026
148250,2.753259,0.020022
148300,3.657494,0.020019
148350,3.501709,0.020016
148400,3.214819,0.020013
148450,2.869348,0.020010
148500,3.140048,0.020007
148550,3.500861,0.020004
148600,3.459016,0.020001
148650,3.261153,0.019997
148700,3.019959,0.019994
148750,2.900067,0.019991
148800,3.040590,0.019988
148850,3.474001,0.019985
148900,3.248753,0.019982
148950,3.146757,0.019979
149000,3.502712,0.019975
149050,3.374308,0.019972
149100,3.460522,0.019969
149150,3.358124,0.019966
149200,3.479362,0.019963
149250,3.425846,0.019960
149300,3.379345,0.019956
149350,3.092658,0.019953
149400,3.091516,0.019950
149450,2.999022,0.019947
149500,3.626325,0.019944
149550,3.236635,0.019941
149600,3.060915,0.019938
149650,3.665008,0.019934
149700,3.665191,0.019931
149750,3.451986,0.019928
149800,3.320707,0.019925
149850,3.220233,0.019922
149900,3.443589,0.019919
149950,3.392703,0.019915
150000,3.422754,0.019912
150050,3.262116,0.019909
150100,3.470372,0.019906
150150,3.499119,0.019903
150200,3.550799,0.019900
150250,3.128745,0.019896
150300,3.097659,0.019893
150350,3.386111,0.019890
150400,3.440070,0.019887
150450,3.190225,0.019884
150500,3.450139,0.019881
150550,3.260698,0.019877
150600,3.201841,0.019874
150650,3.544237,0.019871
150700,3.541634,0.019868
150750,3.359882,0.019865
150800,3.451526,0.019862
150850,3.510253,0.019858
150900,3.343907,0.019855
150950,3.098863,0.019852
151000,2.457535,0.019849
151050,2.908718,0.019846
151100,3.567824,0.019843
151150,3.318429,0.019839
151200,3.278716,0.019836
151250,3.500763,0.019833
151300,3.343426,0.019830
151350,3.504869,0.019827
151400,3.389634,0.019824
151450,3.521251,0.019820
151500,3.444749,0.019817
151550,2.920483,0.019814
151600,3.375640,0.019811
151650,2.990519,0.019808
151700,3.353641,0.019804
151750,3.480028,0.019801
151800,3.308553,0.019798
151850,3.557908,0.019795
151900,3.495185,0.019792
151950,3.399140,0.019788
152000,3.480306,0.019785
152050,3.258267,0.019782
152100,3.062240,0.019779
152150,2.969740,0.019776
152200,3.132356,0.019773
152250,3.416765,0.019769
152300,3.420117,0.019766
152350,3.566251,0.019763
152400,3.382986,0.019760
152450,3.221554,0.019757
152500,3.520505,0.019753
152550,3.435766,0.019750
152600,3.275992,0.019747
152650,3.113653,0.019744
152700,3.364628,0.019741
152750,3.528320,0.019737
152800,3.512419,0.019734
152850,3.558549,0.019731
152900,3.428845,0.019728
152950,3.525198,0.019725
153000,3.469467,0.019721
153050,3.246433,0.019718
153100,3.110303,0.019715
153150,3.397159,0.019712
153200,3.318782,0.019709
153250,3.446661,0.019705
153300,2.785097,0.019702
153350,3.287440,0.019699
153400,3.377531,0.019696
153450,3.411626,0.019693
153500,3.266687,0.019689
153550,3.198461,0.019686
153600,3.113568,0.019683
153650,3.401624,0.019680
153700,3.282899,0.019676
153750,3.543098,0.019673
153800,3.395131,0.019670
153850,3.470422,0.019667
153900,3.176630,0.019664
153950,2.996451,0.019660
154000,3.491313,0.019657
154050,3.427389,0.019654
154100,3.337300,0.019651
154150,3.111448,0.019648
154200,3.513319,0.019644
154250,3.467089,0.019641
154300,3.413699,0.019638
154350,3.371444,0.019635
154400,2.749968,0.019631
154450,2.522764,0.019628
154500,3.184889,0.019625
154550,3.177504,0.019622
154600,3.543278,0.019619
154650,3.352361,0.019615
154700,2.833796,0.019612
154750,2.621939,0.019609
154800,3.303038,0.019606
154850,3.429815,0.019602
154900,3.458075,0.019599
154950,3.504015,0.019596
155000,3.408700,0.019593
155050,3.392501,0.019589
155100,3.046217,0.019586
155150,3.332972,0.019583
155200,3.424912,0.019580
155250,3.103331,0.019577
155300,3.290237,0.019573
155350,3.405794,0.019570
155400,3.251074,0.019567
155450,3.476186,0.019564
155500,3.291619,0.019560
155550,3.498219,0.019557
155600,3.443415,0.019554
155650,3.182363,0.019551
155700,3.424036,0.019547
155750,3.066196,0.019544
155800,3.332889,0.019541
155850,3.342105,0.019538
155900,3.565615,0.019534
155950,3.481730,0.019531
156000,3.277266,0.019528
156050,3.494706,0.019525
156100,3.186489,0.019521
156150,3.429742,0.019518
156200,3.403008,0.019515
156250,3.492143,0.019512
156300,2.727571,0.019508
156350,2.930617,0.019505
156400,3.485392,0.019502
156450,3.464955,0.019499
156500,3.362978,0.019495
156550,3.266092,0.019492
156600,3.394682,0.019489
156650,3.084751,0.019486
156700,2.633737,0.019482
156750,2.450240,0.019479
156800,2.769141,0.019476
156850,3.450014,0.019473
156900,3.696510,0.019469
156950,3.560218,0.019466
157000,3.402034,0.019463
157050,3.543236,0.019460
157100,3.506570,0.019456
157150,3.417149,0.019453
157200,2.848475,0.019450
157250,2.891988,0.019447
157300,3.627034,0.019443
157350,3.454081,0.019440
157400,3.254313,0.019437
157450,3.506822,0.019433
157500,3.243159,0.019430
157550,3.496754,0.019427
157600,3.360067,0.019424
157650,3.115785,0.019420
157700,3.558041,0.019417
157750,3.502745,0.019414
157800,2.847837,0.019411
157850,2.879207,0.019407
157900,3.571976,0.019404
157950,3.592228,0.019401
158000,3.478622,0.019398
158050,3.160718,0.019394
158100,2.982470,0.019391
158150,2.885926,0.019388
158200,3.224389,0.019384
158250,2.451391,0.019381
158300,3.692915,0.019378
158350,3.522616,0.019375
158400,3.297625,0.019371
158450,3.417786,0.019368
158500,3.510030,0.019365
158550,3.587028,0.019361
158600,3.402993,0.019358
158650,3.359670,0.019355
158700,3.426254,0.019352
158750,3.235632,0.019348
158800,3.131470,0.019345
158850,3.467923,0.019342
158900,3.390126,0.019338
158950,3.386679,0.019335
159000,3.225852,0.019332
159050,3.235539,0.019329
159100,3.546097,0.019325
159150,3.557307,0.019322
159200,3.545062,0.019319
159250,3.488628,0.019315
159300,3.439404,0.019312
159350,3.315041,0.019309
159400,3.443828,0.019306
159450,3.383456,0.019302
159500,3.219801,0.019299
159550,3.453339,0.019296
159600,3.514644,0.019292
159650,3.440125,0.019289
159700,3.403701,0.019286
159750,3.350719,0.019283
159800,2.984499,0.019279
159850,3.427903,0.019276
159900,3.372941,0.019273
159950,3.333284,0.019269
160000,3.550569,0.019266
160050,3.436817,0.019263
160100,3.467352,0.019259
160150,2.529584,0.019256
160200,3.313688,0.019253
160250,3.506885,0.019250
160300,3.518951,0.019246
160350,3.326553,0.019243
160400,3.314296,0.019240
160450,3.331523,0.019236
160500,3.498917,0.019233
160550,3.436528,0.019230
160600,3.465205,0.019226
160650,3.225329,0.019223
160700,3.228345,0.019220
160750,3.437134,0.019216
160800,3.355758,0.019213
160850,3.465747,0.019210
160900,3.333723,0.019207
160950,3.117599,0.019203
161000,3.508416,0.019200
161050,3.383934,0.019197
161100,3.170785,0.019193
161150,3.420514,0.019190
161200,3.470333,0.019187
161250,3.554924,0.019183
161300,2.755742,0.019180
161350,2.251753,0.019177
161400,2.120956,0.019173
161450,2.042589,0.019170
161500,3.168821,0.019167
161550,3.646866,0.019163
161600,3.325553,0.019160
161650,3.416217,0.019157
161700,3.754484,0.019153
161750,3.437828,0.019150
161800,3.529536,0.019147
161850,3.318711,0.019143
161900,3.073794,0.019140
161950,3.376652,0.019137
162000,3.413014,0.019134
162050,3.522588,0.019130
162100,3.346125,0.019127
162150,3.021511,0.019124
162200,2.777870,0.019120
162250,3.357975,0.019117
162300,3.567380,0.019114
162350,3.455139,0.019110
162400,3.199908,0.019107
162450,3.086688,0.019104
162500,3.013702,0.019100
162550,2.970209,0.019097
162600,2.945814,0.019094
162650,2.917701,0.019090
162700,2.901688,0.019087
162750,2.953358,0.019084
162800,3.596889,0.019080
162850,3.208477,0.019077
162900,3.443773,0.019074
162950,3.462354,0.019070
163000,3.404049,0.019067
163050,2.450238,0.019064
163100,2.143513,0.019060
163150,3.533893,0.019057
163200,3.306843,0.019054
163250,3.500189,0.019050
163300,3.189069,0.019047
163350,3.480799,0.019043
163400,3.391989,0.019040
163450,3.253247,0.019037
163500,3.407800,0.019033
163550,3.459801,0.019030
163600,3.526818,0.019027
163650,3.467983,0.019023
163700,3.383870,0.019020
163750,3.397962,0.019017
163800,3.467966,0.019013
163850,3.352402,0.019010
163900,3.292070,0.019007
163950,3.250059,0.019003
164000,3.222934,0.019000
164050,3.197508,0.018997
164100,3.334022,0.018993
164150,3.336520,0.018990
164200,3.627868,0.018987
164250,3.444119,0.018983
164300,3.540647,0.018980
164350,3.288227,0.018976
164400,3.454124,0.018973
164450,3.524467,0.018970
164500,3.357892,0.018966
164550,3.088841,0.018963
164600,3.350369,0.018960
164650,3.212085,0.018956
164700,3.111385,0.018953
164750,2.725087,0.018950
164800,3.427753,0.018946
164850,3.305981,0.018943
164900,3.218687,0.018940
164950,3.407113,0.018936
165000,3.604497,0.018933
165050,3.298132,0.018929
165100,3.060276,0.018926
165150,3.539183,0.018923
165200,3.420756,0.018919
165250,2.918620,0.018916
165300,2.805374,0.018913
165350,3.607867,0.018909
165400,3.496024,0.018906
165450,3.501569,0.018902
165500,3.267770,0.018899
165550,3.273397,0.018896
165600,3.523677,0.018892
165650,3.447276,0.018889
165700,3.358858,0.018886
165750,3.479944,0.018882
165800,3.523575,0.018879
165850,3.441914,0.018875
165900,3.283213,0.018872
165950,3.412465,0.018869
166000,3.134661,0.018865
166050,3.186729,0.018862
166100,3.439640,0.018859
166150,3.225193,0.018855
166200,2.699583,0.018852
166250,3.265675,0.018848
166300,3.420312,0.018845
166350,3.472514,0.018842
166400,3.414400,0.018838
166450,3.541676,0.018835
166500,3.456168,0.018832
166550,3.295900,0.018828
166600,3.204172,0.018825
166650,3.555556,0.018821
166700,3.539481,0.018818
166750,3.411996,0.018815
166800,3.442931,0.018811
166850,3.213308,0.018808
166900,3.350103,0.018804
166950,3.373221,0.018801
167000,3.413662,0.018798
167050,3.467801,0.018794
167100,3.236174,0.018791
167150,3.425693,0.018788
167200,3.406933,0.018784
167250,3.220348,0.018781
167300,3.077452,0.018777
167350,3.265840,0.018774
167400,3.319427,0.018771
167450,3.400085,0.018767
167500,3.461944,0.018764
167550,3.552308,0.018760
167600,3.465575,0.018757
167650,3.409944,0.018754
167700,3.372575,0.018750
167750,3.345908,0.018747
167800,3.323575,0.018743
167850,3.308199,0.018740
167900,3.461066,0.018737
167950,3.564249,0.018733
168000,3.491927,0.018730
168050,3.331647,0.018726
168100,3.498660,0.018723
168150,3.384519,0.018720
168200,3.503289,0.018716
168250,3.172477,0.018713
168300,3.495576,0.018709
168350,3.553283,0.018706
168400,3.296845,0.018703
168450,2.674756,0.018699
168500,2.621112,0.018696
168550,2.985538,0.018692
168600,3.262194,0.018689
168650,3.337308,0.018685
168700,3.453889,0.018682
168750,3.453101,0.018679
168800,3.318469,0.018675
168850,3.424229,0.018672
168900,2.218442,0.018668
168950,1.923316,0.018665
169000,1.855809,0.018662
169050,1.813070,0.018658
169100,1.791043,0.018655
169150,1.775644,0.018651
169200,1.767908,0.018648
169250,1.760584,0.018645
169300,1.744597,0.018641
169350,1.744041,0.018638
169400,1.739900,0.018634
169450,1.736331,0.018631
169500,2.869645,0.018627
169550,3.590064,0.018624
169600,3.461604,0.018621
169650,3.150422,0.018617
169700,3.357225,0.018614
169750,2.462617,0.018610
169800,1.992350,0.018607
169850,2.827549,0.018603
169900,3.362057,0.018600
169950,3.149550,0.018597
170000,3.610813,0.018593
170050,3.259848,0.018590
170100,3.027172,0.018586
170150,3.305386,0.018583
170200,3.296500,0.018579
170250,3.425875,0.018576
170300,3.469094,0.018573
170350,3.255140,0.018569
170400,3.146773,0.018566
170450,3.469528,0.018562
170500,3.537409,0.018559
170550,3.523886,0.018555
170600,3.255378,0.018552
170650,3.414126,0.018549
170700,3.279221,0.018545
170750,3.167514,0.018542
170800,3.107242,0.018538
170850,3.372111,0.018535
170900,3.085014,0.018531
170950,3.165583,0.018528
171000,3.614621,0.018525
171050,3.532069,0.018521
171100,3.308067,0.018518
171150,3.168941,0.018514
171200,3.510440,0.018511
171250,3.471769,0.018507
171300,3.307581,0.018504
171350,3.477821,0.018500
171400,3.385082,0.018497
171450,3.535973,0.018494
171500,3.317652,0.018490
171550,3.330016,0.018487
171600,3.041167,0.018483
171650,3.445142,0.018480
171700,3.364413,0.018476
171750,3.382420,0.018473
171800,3.513821,0.018469
171850,2.837688,0.018466
171900,3.152023,0.018463
171950,3.501262,0.018459
172000,3.377274,0.018456
172050,3.450103,0.018452
172100,3.541788,0.018449
172150,3.514183,0.018445
172200,3.452042,0.018442
172250,3.499376,0.018438
172300,3.318753,0.018435
172350,3.282561,0.018431
172400,3.031474,0.018428
172450,3.542542,0.018425
172500,3.116787,0.018421
172550,2.414985,0.018418
172600,2.250608,0.018414
172650,2.175501,0.018411
172700,2.474599,0.018407
172750,3.631020,0.018404
172800,3.699327,0.018400
172850,3.444447,0.018397
172900,3.502149,0.018393
172950,3.249605,0.018390
173000,3.545317,0.018387
173050,3.591245,0.018383
173100,3.366669,0.018380
173150,3.207661,0.018376
173200,3.495706,0.018373
173250,3.530201,0.018369
173300,3.410662,0.018366
173350,3.331599,0.018362
173400,3.444184,0.018359
173450,3.421817,0.018355
173500,3.437195,0.018352
173550,3.533796,0.018348
173600,3.163474,0.018345
173650,3.392303,0.018341
173700,3.431364,0.018338
173750,3.326814,0.018335
173800,3.336665,0.018331
173850,3.467707,0.018328
173900,3.410261,0.018324
173950,3.238921,0.018321
174000,3.372732,0.018317
174050,3.332007,0.018314
174100,3.232878,0.018310
174150,3.006555,0.018307
174200,3.337447,0.018303
174250,3.508543,0.018300
174300,3.455625,0.018296
174350,3.372347,0.018293
174400,3.473075,0.018289
174450,3.204560,0.018286
174500,3.048276,0.018282
174550,2.953417,0.018279
174600,2.893931,0.018275
174650,2.856477,0.018272
174700,2.827262,0.018268
174750,2.810606,0.018265
174800,2.789598,0.018262
174850,2.778623,0.018258
174900,2.769334,0.018255
174950,2.758479,0.018251
175000,3.517525,0.018248
175050,3.288092,0.018244
175100,3.297646,0.018241
175150,3.215365,0.018237
175200,2.256024,0.018234
175250,3.299547,0.018230
175300,3.482420,0.018227
175350,3.255488,0.018223
175400,3.164520,0.018220
175450,3.377788,0.018216
175500,3.672860,0.018213
175550,3.538254,0.018209
175600,3.444987,0.018206
175650,3.481767,0.018202
175700,3.504489,0.018199
175750,3.370968,0.018195
175800,3.380425,0.018192
175850,3.023656,0.018188
175900,3.529007,0.018185
175950,3.331854,0.018181
176000,3.255972,0.018178
176050,2.923920,0.018174
176100,3.562932,0.018171
176150,3.287728,0.018167
176200,3.502955,0.018164
176250,3.438069,0.018160
176300,3.481998,0.018157
176350,3.330915,0.018153
176400,3.262314,0.018150
176450,3.419327,0.018146
176500,3.430974,0.018143
176550,3.442256,0.018139
176600,3.500571,0.018136
176650,3.421473,0.018132
176700,3.197463,0.018129
176750,3.274746,0.018125
176800,3.341838,0.018122
176850,3.002462,0.018118
176900,3.403023,0.018115
176950,3.067890,0.018111
177000,3.589787,0.018108
177050,3.364398,0.018104
177100,3.532842,0.018101
177150,3.398582,0.018097
177200,3.376959,0.018094
177250,3.543298,0.018090
177300,3.544743,0.018087
177350,3.352470,0.018083
177400,3.282549,0.018080
177450,3.421914,0.018076
177500,3.289937,0.018073
177550,3.294838,0.018069
177600,3.081497,0.018066
177650,3.354185,0.018062
177700,3.280382,0.018059
177750,3.419038,0.018055
177800,3.179161,0.018052
177850,3.442783,0.018048
177900,3.517479,0.018045
177950,3.362636,0.018041
178000,3.080696,0.018038
178050,3.029382,0.018034
178100,3.327216,0.018030
178150,3.024491,0.018027
178200,3.367857,0.018023
178250,3.482029,0.018020
178300,3.415309,0.018016
178350,3.277399,0.018013
178400,2.997109,0.018009
